frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_15,ID_17,ID_18,ID_20,ID_21,ID_23,ID_24,ID_25,ID_26,ID_27,ID_30,ID_31,ID_32,ID_33,ID_34,ID_36,ID_38,ID_39,ID_40,ID_41,ID_43,ID_45,ID_46,ID_47,ID_48,ID_49,ID_50,ID_51,ID_53,ID_54,ID_55,ID_56,ID_57,ID_58,ID_59,ID_62,ID_63,ID_64,ID_65,ID_67,ID_68,ID_71,ID_72,ID_74,ID_75,ID_76
439,,,(633!175),,(1674!760),(1584!1145),(1442!1026),(1738!1215),(1193!1300),,,,,,,,,(1333!461),,,(991!917),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,,(633!175),,(1674!760),(1584!1145),(1443!1026),(1737!1209),(1193!1300),,,,,,,,,(1334!466),,,(991!915),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,,,(633!175),,(1674!760),(1584!1144),(1443!1026),(1737!1209),(1193!1300),,,,,,,,,(1334!462),,,(989!918),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,,,(633!175),,(1675!760),(1584!1144),(1443!1026),(1738!1215),(1193!1300),,,,,,,(1237!563),,(1334!460),,,(992!914),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,,,(633!175),,(1675!760),(1584!1144),(1443!1026),(1738!1215),(1192!1300),,,,,,,,,(1333!464),,,(992!914),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,,,(633!175),,(1675!760),(1584!1144),(1443!1026),(1738!1215),(1192!1300),,,,,,,,,(1333!462),,,(992!914),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,,,(634!175),,(1675!760),(1584!1144),(1443!1026),(1739!1215),(1192!1300),,,,,,,,,(1333!463),,,(992!914),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,,,(634!175),,(1675!760),(1585!1145),(1443!1026),(1738!1215),(1192!1299),,,,,,,,,(1333!459),,,(992!914),,,(442!564),(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,,(634!175),,(1675!760),(1585!1144),(1442!1026),(1738!1215),(1192!1299),,,,,,,,,(1333!459),,,(987!915),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,,,(634!175),,(1675!760),(1585!1144),(1443!1026),(1739!1215),(1192!1299),,,,,,,,,(1333!462),,,(992!915),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,,,(634!175),,(1675!760),(1585!1144),(1443!1026),(1739!1215),(1192!1299),,,,,,,,,(1333!462),,,(992!915),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,,,(633!175),,(1675!760),(1585!1144),(1443!1026),(1738!1215),(1192!1299),,,,,,,,,(1333!460),,,(987!918),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,,,(633!175),,(1675!760),(1585!1144),(1442!1026),(1739!1215),(1192!1299),,,,,,,,,(1334!459),,,(990!918),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,,,(633!175),,(1675!760),(1585!1145),(1443!1027),(1738!1215),(1192!1299),,,,,,,,,(1334!462),,,(990!918),,,,(915!618),,,,(1422!391),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,,,(633!175),,(1675!760),(1585!1144),(1443!1027),(1737!1208),(1192!1299),,,,,,,,,(1334!462),,,(987!917),,,,(915!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,,(633!175),,(1675!760),(1585!1145),(1442!1027),(1738!1215),(1192!1299),,,,,,,,,(1334!459),,,(991!916),,,(441!565),(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,,,(633!175),,(1675!760),(1585!1145),(1442!1027),(1739!1215),(1192!1299),,,,,,,,,(1334!458),,,(992!916),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,,,(633!175),,(1675!760),(1584!1145),(1442!1027),(1739!1216),(1191!1299),,,,,,,,,(1334!459),,,(992!916),,,,(915!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,,,(633!175),,(1675!760),(1585!1145),(1443!1027),(1740!1216),(1192!1299),,,,,,,,,(1335!461),,,(992!916),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,,,(633!175),,(1675!760),(1585!1145),(1443!1027),(1738!1215),(1192!1299),,,,,,,,,(1334!459),,,(992!917),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,,,(633!175),,(1675!760),(1585!1145),(1443!1027),(1738!1216),(1192!1299),,,,,,,,,(1334!462),,,(991!917),,,(443!564),(915!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,,,(634!175),,(1675!760),(1584!1145),(1443!1026),(1739!1215),(1192!1299),,,,,,,,,(1334!462),,,(987!917),,,(443!564),(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,,,(634!175),,(1675!760),(1585!1145),(1443!1026),(1738!1216),(1192!1299),,,,,,,,,(1334!462),,,(987!916),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,,,(634!175),,(1675!760),(1586!1145),(1442!1026),(1738!1216),(1192!1299),,,,,,,,,(1334!462),,,(992!915),,,(443!564),(915!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,,,(634!175),,(1675!760),(1586!1145),(1442!1026),(1738!1216),(1192!1299),,,,,,,,,(1334!462),,,(987!916),,,,(915!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,,,(633!175),,(1675!760),(1584!1145),(1443!1027),(1738!1216),(1192!1299),,,,,,,,,(1335!460),,,(987!916),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,,,(633!175),,(1675!760),(1584!1145),(1442!1027),(1739!1216),(1192!1299),,,,,,,,,(1335!462),,,(987!916),,,(443!564),(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,,,(633!175),,(1675!760),(1585!1145),(1442!1027),(1738!1216),(1191!1299),,,,,,,,,(1334!464),,,(991!915),,,,(915!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,,,(633!175),,(1675!760),(1584!1145),(1442!1027),(1738!1216),(1191!1299),,,,,,,,,(1334!463),,,(992!915),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,,,(633!175),,(1675!760),(1585!1145),(1442!1027),(1738!1215),(1191!1299),,,,,,,,,(1334!463),,,(992!915),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,,,(633!175),,(1675!760),(1585!1145),(1443!1027),(1739!1216),(1191!1299),,,,,,,,,(1334!460),,,(992!915),,,,(915!619),,,,(1422!380),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,,,(633!175),,(1675!760),(1585!1145),(1442!1027),(1739!1215),(1192!1299),,,,,,,,,(1334!462),,,(987!914),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,,,(633!175),,(1675!760),(1585!1145),(1442!1027),(1739!1215),(1192!1299),,,,,,,,,(1335!459),,,(992!914),,,,(915!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,,,(633!175),,(1675!760),(1585!1145),(1444!1026),(1739!1209),(1192!1299),,,,,,,,,(1335!462),,,(992!915),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,,,(633!175),,(1675!760),(1584!1144),(1444!1026),(1738!1215),(1192!1299),,,,,,,,,(1335!461),,,(992!915),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,,,(633!175),,(1675!760),(1584!1144),(1443!1026),(1737!1209),(1192!1299),,,,,,,,,(1335!462),,,(990!919),,,,(914!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,,,(633!175),,(1675!760),(1586!1144),(1443!1026),(1737!1209),(1192!1299),,,,,,,,,(1335!462),,,(990!919),,,,(914!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,,,(633!175),,(1675!760),(1586!1144),(1443!1027),(1739!1215),(1192!1299),,,,,,,,,(1335!462),,,(990!919),,,,(914!618),(118!111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,,,(633!175),,(1675!760),(1584!1144),(1443!1027),(1739!1215),(1191!1299),,,,,,,,,(1335!462),,,(987!915),,,,(915!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,,,(633!175),,(1675!760),(1583!1144),(1442!1027),(1738!1215),(1192!1300),,,,,,,,,(1335!462),,,(987!915),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,,,(633!175),,(1675!761),(1584!1144),(1442!1027),(1738!1215),(1192!1300),,,,,,,,,(1335!462),,,(992!915),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,,,(633!175),,(1675!760),(1584!1144),(1442!1027),(1738!1215),(1192!1300),,,,,,,,,(1335!462),,,(992!916),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,,,(633!175),,(1675!761),(1584!1144),(1442!1027),(1738!1215),(1192!1300),,,,,,,,,(1335!461),,,(992!914),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,,,(633!175),,(1675!760),(1584!1144),(1442!1027),(1739!1215),(1191!1300),,,,,,,,,(1335!461),,,(992!915),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,,,(633!175),,(1675!761),(1584!1144),(1443!1027),(1738!1215),(1191!1299),,,,,,,,,(1335!462),,,(992!914),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,,,(633!175),,(1675!760),(1585!1145),(1442!1027),(1738!1215),(1191!1299),,,,,,,,,(1335!462),,,(992!915),,,,(915!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,,,(633!175),,(1675!760),(1587!1144),(1443!1027),(1739!1215),(1191!1298),,,,,,,,,(1335!462),,,(992!915),,,,(915!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,,,(634!175),,(1675!760),(1585!1144),(1443!1027),(1738!1215),(1190!1298),,,,,,,,,(1335!462),,,(991!918),,,,(915!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,,,(633!175),,(1676!760),(1585!1144),(1443!1027),(1738!1215),(1189!1296),,,,,,,,,(1335!462),,,(991!918),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,,,(633!175),,(1676!760),(1586!1144),(1443!1027),(1738!1215),(1188!1295),,,,,,,,,(1335!462),,,(991!918),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,,,(634!175),,(1676!760),(1587!1144),(1443!1027),(1738!1215),(1187!1295),,,,,,,,,(1335!462),,,(987!918),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,,,(633!175),,(1676!760),(1586!1144),(1443!1027),(1738!1215),(1187!1294),,,,,,,,,(1335!462),,,(990!918),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,,,(633!175),,(1676!760),(1585!1145),(1443!1027),(1738!1215),(1186!1294),,,,,,,,,(1335!462),,,(991!917),,,,(915!619),(157!174),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,,,(633!175),,(1675!760),(1585!1145),(1443!1027),(1738!1215),(1186!1294),,,,,,,,,(1335!462),,,(990!917),,,,(914!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,,,(633!175),,(1676!760),(1586!1145),(1443!1027),(1738!1215),(1186!1294),,,,,,,,,(1335!462),,,(992!917),,,,(915!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,,,(634!175),,(1675!760),(1584!1145),(1442!1027),(1738!1215),(1185!1293),,,,,,,,,(1335!462),,,(990!912),,,,(915!618),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,,,(633!175),,(1676!760),(1586!1145),(1443!1027),(1738!1216),(1185!1294),,,,,,,,,(1335!462),,,(987!915),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,,,(633!175),,(1676!760),(1586!1145),(1443!1027),(1738!1216),(1185!1294),,,,,,,,,(1335!462),,,(987!915),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,,,(633!175),,(1676!761),(1586!1145),(1443!1027),(1738!1216),(1184!1293),,,,,,,,,(1335!462),,,(992!915),,,,(915!619),(118!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,,,(634!175),,(1676!761),(1585!1145),(1443!1027),,(1183!1293),,,,,,,,,(1336!461),,,(992!916),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,,(634!175),,(1676!761),(1586!1145),(1443!1027),,(1182!1293),,,,,,,(1242!559),,(1335!461),,,(992!915),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,,,(634!175),,(1676!761),(1586!1145),(1443!1027),,(1181!1293),,,,,,,,,(1335!461),,,(992!916),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,,,(633!175),,(1676!761),(1586!1145),(1443!1027),(1739!1216),(1180!1292),,,,,,,,,(1336!462),,,(992!916),,,,(915!619),(118!111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,,,(633!175),,(1676!761),(1586!1145),(1443!1027),(1738!1216),(1179!1291),,,,,,,(1239!562),,(1336!460),,,(992!915),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,,,(634!175),,(1676!761),(1585!1145),(1443!1027),(1738!1216),(1179!1290),,,,,,,(1238!562),,(1336!460),,,(992!915),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,,,(634!175),,(1676!761),(1585!1145),(1444!1027),(1738!1216),(1178!1290),,,,,,,,,(1336!460),,,(992!915),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,,,(632!174),,(1676!761),(1586!1145),(1444!1028),(1740!1216),(1178!1290),,,,,,,,,(1336!460),,,(991!916),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,,,(631!174),,(1676!761),(1586!1145),(1444!1028),(1740!1216),(1177!1289),,,,,,,(1240!559),,(1336!460),,,(992!915),,,,(915!619),(117!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,,,(631!174),,(1676!761),(1586!1145),(1443!1028),(1739!1217),(1177!1289),,,,,,,(1241!559),,(1336!459),,,(992!916),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,,,(631!174),,(1676!761),(1585!1145),(1443!1028),(1739!1216),(1177!1289),,,,,,,,,(1336!459),,,(992!918),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,,,(631!174),,(1676!761),(1586!1145),(1443!1028),(1740!1216),(1176!1289),,,,,,,(1238!562),,(1336!458),,,(987!916),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,,,(630!173),,(1676!761),(1585!1144),(1443!1029),(1738!1217),(1176!1289),,,,,,,,,(1336!459),,,(987!916),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,,,(630!174),,(1676!760),(1584!1143),(1444!1029),(1738!1218),(1176!1290),,,,,,,,,(1336!459),,,(988!916),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,,,(630!174),,(1676!760),(1582!1142),(1444!1029),(1740!1216),(1176!1290),,,,,,,(1238!562),,(1336!462),,,(988!915),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,,,(630!174),,(1677!760),(1582!1143),(1444!1029),(1740!1216),(1177!1290),,,,,,,,,(1336!459),,,(992!916),,,,(916!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,,,(629!173),,(1677!760),(1584!1142),(1444!1030),(1739!1216),(1176!1290),,,,,,,,,(1336!460),,,(993!916),,,,(916!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,,,(628!174),,(1677!760),(1583!1139),(1443!1030),(1739!1216),(1176!1290),,,,,,,,,(1336!461),,,(993!912),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,,,(628!174),,(1677!760),(1583!1139),(1442!1030),(1739!1218),(1176!1291),,(533!133),,,,,,,(1336!459),,,,,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,,,(628!174),,(1677!760),(1581!1140),(1442!1031),(1740!1216),(1176!1291),,,,,,,,,(1336!462),,,(992!916),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,,,(628!174),,(1677!761),(1581!1139),(1441!1031),(1740!1216),(1175!1290),,,,,,,,,(1336!461),,,(993!917),,,,(915!618),(117!111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,,,(627!174),,(1677!761),(1582!1139),(1441!1031),(1738!1217),(1174!1290),,,,,,,,,(1336!463),,,(993!917),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,,,(628!174),,(1677!761),(1582!1138),(1441!1031),(1740!1216),(1173!1289),,,,,,,,,(1336!462),,,(992!917),,,,(914!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,,,(627!174),,(1677!761),(1582!1138),(1440!1031),(1740!1216),(1173!1290),,,,,,,(1241!558),,(1336!462),,,(992!916),,,,(915!618),(117!111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,,,(627!175),,(1677!761),(1583!1138),(1440!1031),(1740!1216),(1172!1288),,,,,,,(1241!558),,(1336!462),,,(992!916),,,,(915!618),(117!111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,,,(627!174),,(1677!761),(1582!1137),(1438!1029),(1738!1216),(1172!1287),,,,,,,,,(1336!459),,,(992!916),,,,(915!619),(117!111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,,,(627!175),,(1677!761),(1581!1137),(1440!1029),(1739!1216),(1172!1286),,,,,,,,,(1336!462),,,(993!915),,,,(915!618),(117!112),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,,,(628!177),,(1677!761),(1582!1136),(1439!1029),(1739!1216),(1172!1286),,,,,,,,,(1336!462),,,(993!911),,,,(915!619),(117!111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,,,(628!177),,(1677!761),(1582!1136),(1438!1027),(1739!1216),(1172!1286),,,,,,,,,(1336!462),,,(993!913),,,,(915!618),(117!111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,,,(627!176),,(1678!761),(1582!1136),(1437!1027),(1739!1216),(1172!1286),,,,,,,,,(1336!462),,,(993!915),,,,(916!619),(117!111),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,,,(627!177),,(1678!761),(1583!1136),(1436!1026),(1739!1216),(1171!1285),,,,,,,,,(1336!463),,,(991!915),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,,,(626!177),,(1678!761),(1581!1136),(1436!1027),(1741!1216),(1171!1285),,,,,,,(1239!563),,(1336!462),,,(993!912),,,,(916!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,,,(626!177),,(1678!761),(1580!1136),(1436!1027),(1738!1216),(1171!1285),,,,,,,,,(1336!459),,,(988!913),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,,,(625!178),,(1678!761),(1580!1136),(1436!1027),(1738!1216),(1171!1285),,,,,,,,,(1336!460),,,(988!916),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,,,(625!178),,(1678!761),(1581!1136),(1436!1027),(1739!1216),(1171!1285),,,,,,,,,(1336!462),,,(988!918),,,(440!564),(910!613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,,,(625!178),,(1678!761),(1581!1136),(1436!1027),(1739!1216),(1170!1285),,,,,,,(1242!558),,(1336!462),,,(992!917),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,,,(625!178),,(1678!761),(1581!1136),(1436!1026),(1739!1216),(1170!1284),,,,,,,(1238!563),,(1336!462),,,(992!918),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,,,(625!177),,(1679!761),(1580!1136),(1436!1026),(1738!1216),(1170!1284),,,,,,,,,(1336!462),,,(993!917),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,,,(625!177),,(1679!761),(1580!1136),(1437!1027),(1739!1216),(1170!1284),,,,,,,,,(1336!459),,,(991!918),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,,,(625!177),,(1679!761),(1580!1135),(1436!1025),(1739!1216),(1170!1284),,,,,,,(1242!558),,(1336!462),,,(991!917),,,,(915!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,,,(625!178),,(1680!761),(1580!1135),(1436!1025),(1739!1216),(1170!1283),,,,,,,,,(1336!460),,,(992!914),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,,,(625!178),,(1679!761),(1580!1135),(1435!1025),(1738!1216),(1170!1284),,,,,,,(1239!562),,(1336!459),,,(991!913),,,,(916!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,,,(625!178),,(1680!761),(1580!1135),(1436!1025),(1739!1216),(1170!1284),,,,,,,,,(1336!459),,,(991!915),,,,(910!613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,,,(625!179),,(1679!761),(1579!1135),(1435!1025),(1739!1216),(1170!1284),,,,,,,,,(1336!459),,,(991!916),,,,(915!618),(117!114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,,,(625!179),,(1679!761),(1579!1135),(1436!1025),(1740!1216),(1170!1284),,,,,,,,,(1337!460),,,(993!916),,,,(915!618),(117!113),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,,,(625!179),,(1680!761),(1579!1135),(1435!1025),(1738!1217),(1170!1284),,,,,,,,,(1336!459),,,(993!912),,,,(916!619),(117!114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,,,(625!179),,(1679!761),(1579!1135),(1435!1026),(1738!1217),(1170!1285),,,,,,,(1239!563),,(1336!459),,,(993!915),,,,(916!619),(117!114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,,,(625!179),,(1679!761),(1579!1135),(1435!1025),(1739!1216),(1170!1285),,,,,,,(1240!562),,(1336!461),,,(993!917),,,,(915!619),(117!114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,,,(624!178),,(1679!761),(1579!1135),(1435!1026),(1738!1217),(1170!1285),,,,,,,,,(1336!462),,,(993!916),,,,(915!619),(116!115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,,,(624!179),,(1679!761),(1579!1135),(1435!1026),(1738!1216),(1170!1285),,,,,,,,,(1336!462),,,(993!917),,,,(915!619),(117!114),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,,,(624!179),,(1679!761),(1579!1135),(1435!1025),(1738!1216),(1170!1284),,,,,,,,,(1336!462),,,(993!917),,,,(909!613),(117!115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,,,(624!179),,(1679!761),(1580!1135),(1436!1025),(1738!1216),(1170!1284),,,,,,,,,(1336!462),,,(993!918),,,,(910!613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,,,(624!178),,(1679!761),(1580!1135),(1436!1025),(1739!1216),(1170!1285),,,,,,,(1240!563),,(1336!460),,,(992!917),,,,(910!613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,,,(625!179),,(1679!761),(1579!1135),(1436!1025),(1738!1215),(1170!1285),,,,,,,(1243!559),,(1336!461),,,(992!916),,,,(910!613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,,,(624!179),,(1679!761),(1579!1135),(1436!1025),(1739!1216),(1170!1285),,,,,,,(1238!563),,(1336!460),,,(992!916),,,,(915!618),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,,,(624!179),,(1679!761),(1579!1135),(1436!1025),(1739!1216),(1170!1285),,,,,,,(1243!559),,(1336!461),,,(993!916),,,,(916!619),(117!115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,,,(624!179),,(1679!761),(1579!1135),(1437!1025),(1739!1217),(1170!1285),,,,,,,,,(1336!462),,,(992!912),,,,(915!619),(117!115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,,,(624!179),,(1679!761),(1580!1135),(1435!1025),(1740!1217),(1170!1285),,,,,,,,,(1336!459),,,(992!913),,,(439!563),(916!619),(117!115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,,,(624!179),,(1679!761),(1579!1135),(1435!1025),,(1170!1285),,,,,,,(1243!559),,(1336!460),,,(991!915),,,,(916!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,,,(624!179),,(1679!761),(1579!1135),(1434!1025),(1741!1218),(1170!1285),,,,,,,,,(1336!459),,,(992!916),,,,(916!619),(117!115),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,,,(624!180),,(1679!761),(1580!1136),(1435!1025),(1739!1217),(1170!1285),,,,,,,(1241!559),,(1336!459),,,(987!912),,,,(910!613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,,,(622!180),,(1679!762),(1580!1135),(1435!1025),,(1170!1285),,,,,,,(1242!559),,(1336!460),,,(992!914),,,,(916!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,,,(622!179),,(1679!762),(1580!1136),(1435!1025),(1738!1218),(1170!1285),,,,,,,,,(1336!462),,,(992!916),,,,(916!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,,,(624!179),,(1679!762),(1579!1135),(1435!1026),(1739!1218),(1170!1285),,,,,,,,,(1336!462),,,(993!916),,,,(916!619),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,,,(624!179),,(1678!762),(1579!1135),(1435!1026),(1739!1218),(1170!1285),,,,,,,,,(1336!462),,,(988!915),,,,(910!613),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
