frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14
370,,(1024!402),,(973!646),(52!431),,(55!723),,,,(81!100),,,,
371,,(1024!403),,(975!647),(52!431),,(55!723),,,,(80!100),,,,
372,,(1024!403),,(977!645),(52!431),,(55!723),,,,(81!100),,,,
373,,(1024!402),,(978!644),(52!431),,(55!723),,,,(81!100),,,,
374,,(1024!403),,(980!643),(52!432),,(55!723),,,,(80!100),,,,
375,,(1024!403),,(982!642),(52!432),,(54!722),,,,(80!100),,,,
376,(252!55),(1024!403),,(985!641),(52!431),,(54!723),,,,(80!100),,,,
377,(252!55),(1024!403),,(987!640),(52!431),,(54!723),,,,(80!100),,,,
378,(252!55),(1023!403),,(987!639),(51!432),,(54!722),,,,(80!100),,,,
379,(252!56),(1024!403),,(990!639),(52!432),,(54!723),,,,(80!101),,,,
380,(252!55),(1024!403),,(992!637),(52!431),,(54!723),,,,(80!100),,,,
381,,(1024!403),,(994!636),(51!431),,(54!723),,,,(81!101),,(188!1003),,
382,,(1024!403),,(996!636),(52!432),,(54!723),,,,(81!100),,(189!1003),,
383,,(1024!403),,(998!635),(53!431),,(55!723),,,,(80!100),,(189!1003),,(213!968)
384,,(1024!403),,(999!635),(52!431),,(55!723),,,,(81!101),,(189!1004),,(215!967)
385,,(1025!403),,(1000!634),(52!431),,(55!723),,,,(81!100),,(189!1004),,(216!966)
386,,(1024!403),,(1001!634),(53!431),,(55!723),,,,(81!100),,(189!1004),,(216!965)
387,,(1025!403),,(1004!634),(53!431),,(55!724),,,,(81!100),,(190!1004),,(219!963)
388,(254!54),(1024!403),,(1004!633),(53!431),,(55!723),,,,(81!100),,(189!1004),,(220!962)
389,,(1025!403),,(1006!633),(53!431),,(56!724),,,,(81!100),,(189!1003),,(223!959)
390,(252!55),(1023!403),,(1005!633),(52!432),,(54!723),,,,(80!100),,(188!1004),,(223!959)
391,(252!56),(1024!403),,(1007!634),(52!431),,(54!723),,,,(80!101),,(188!1004),,(226!958)
392,(252!54),(1023!402),,(1008!633),(51!431),,(53!724),,,,(80!100),,(188!1004),,(226!956)
393,(252!55),(1023!403),,(1010!634),(51!431),,(54!724),,,,(80!100),,(188!1004),,(228!956)
394,,(1023!402),,(1010!634),(51!430),,(52!724),,,,(80!100),,(188!1004),,(229!956)
395,,(1023!402),,(1010!634),(51!431),,(51!725),,,,(79!100),,(187!1003),,(231!954)
396,,(1024!403),,(1011!634),(50!431),,(50!726),,,,(80!100),,(187!1004),,(233!954)
397,(252!55),(1024!403),,(1011!634),(50!431),,(50!726),,,,(80!100),,(187!1004),,(235!953)
398,,(1024!403),,(1011!635),(52!432),,(50!727),,,,(79!100),,(188!1004),,(237!953)
399,,(1024!403),,(1011!635),(51!431),,(49!727),,,,(80!100),,(188!1004),,(237!951)
400,(252!55),(1024!403),,(1012!635),(51!431),,(50!727),,,,(80!100),,(189!1004),,(239!950)
401,(252!55),(1024!403),,(1012!635),(51!432),,(50!726),,,,(80!101),,(188!1004),,(241!949)
402,,(1024!403),,(1012!635),(52!431),,(50!727),,,,(80!100),,(189!1003),,(243!949)
403,,(1024!403),,(1012!635),(51!432),,(50!728),,,,(80!100),,(189!1003),,(245!948)
404,,(1025!403),,(1013!635),(52!432),,(50!728),,,,(81!100),,(189!1004),,(246!947)
405,,(1025!403),,(1013!634),(51!432),,(50!727),,,,(81!100),,(189!1004),,(248!947)
406,,(1025!402),,(1013!635),(52!433),,(50!727),,,,(81!100),,(189!1004),,(249!946)
407,,(1024!402),,(1013!635),,,(49!728),,,,(81!100),,(189!1003),,(251!946)
408,,(1024!402),,(1013!635),(52!431),,(49!727),,,,(81!100),,(189!1003),,(252!945)
409,,(1024!402),,(1013!635),(52!431),,(47!727),,,,(81!100),,(189!1004),,(254!945)
410,(252!55),(1024!402),,(1013!635),(52!432),,(49!726),,,,(80!100),,(189!1004),,(255!945)
411,,(1024!403),,(1013!635),(52!432),,(49!728),,,,(80!100),,(189!1004),,(257!944)
412,,(1024!403),,(1014!635),(51!431),,(49!727),,,,(80!100),,(188!1003),,(258!942)
413,(252!54),(1023!403),,(1016!636),(51!431),,(49!728),,,,(80!100),,(187!1003),,(259!942)
414,,(1023!403),,(1018!636),(51!431),,(48!727),,,,(79!100),,(187!1003),,(260!941)
415,(251!55),(1023!403),,(1019!637),(50!431),,(48!727),,,,(79!99),,(188!1003),,(262!941)
416,,(1024!403),,(1020!637),(51!431),,(49!726),,,,(80!100),,(188!1004),,(263!940)
417,,(1023!403),,(1022!637),(51!431),,(49!728),,,,(80!100),,(187!1004),,(265!940)
418,,(1024!403),,(1024!637),(51!431),,(49!727),,,,(80!100),,(188!1004),,(268!939)
419,,(1024!403),,(1026!638),(51!432),,(49!728),,,,(80!99),,(188!1004),,(269!939)
420,,(1023!403),,(1027!638),(51!431),,(49!728),,,,(80!100),,(188!1004),,(271!940)
421,,(1024!403),,(1029!638),(52!431),,(49!728),,,,(81!100),,(188!1003),,(273!940)
422,,(1024!403),,(1031!638),(52!431),,(50!728),,,,(81!100),,(189!1004),,(275!941)
423,,(1024!403),,(1033!639),(52!431),,(50!728),,,,(81!100),,(189!1004),,(277!940)
424,,(1025!403),,(1034!640),(53!431),,(50!729),,,,(81!100),,(189!1004),,(278!940)
425,,(1024!403),,(1036!640),(52!431),,(50!728),,,,(81!100),,(189!1004),,(279!940)
426,,(1025!403),,(1039!640),(53!431),,(51!729),,,,(81!100),,(190!1003),,(281!940)
427,,(1024!403),,(1040!641),(52!431),,(50!728),,,,(81!100),,(189!1003),,(281!939)
428,,(1025!402),,(1043!642),(53!431),,(51!728),,,,(81!100),,(189!1003),,(283!939)
429,,(1024!403),,(1044!642),(52!432),,(50!728),,,,(81!100),,(190!1004),,(284!939)
430,,(1024!403),,(1044!642),(51!432),,(50!727),,,,(80!100),,(188!1003),,(284!938)
431,,(1023!403),,(1046!643),(51!431),,(50!727),,,,(80!100),,(188!1003),,(286!939)
432,,(1023!403),,(1049!644),(51!431),,(50!728),,,,(80!100),,(188!1003),,(287!939)
433,,(1023!403),,(1050!644),(51!432),,(50!728),,,,(80!100),,(188!1003),,(288!940)
434,,(1023!403),,(1052!645),(51!431),,(50!729),,,,(80!100),,(188!1003),,(289!938)
435,,(1023!403),,(1054!645),(51!431),,(49!728),,,,(80!100),,(187!1004),,(290!939)
436,,(1023!403),,(1055!646),(51!432),,(49!728),,,,(80!100),,(188!1003),,(291!938)
437,(252!55),(1023!403),,(1057!646),(51!431),,(49!729),,,,(79!100),,(187!1003),,(292!939)
438,,(1024!403),,(1060!646),(51!431),,(50!728),,,,(80!100),,(187!1003),,(294!939)
439,,(1023!403),,(1063!647),(51!431),,(49!728),,,,(80!99),,(188!1002),,(295!939)
440,,(1024!403),,(1065!648),(51!431),,(50!729),,,,(80!100),,(188!1002),,(297!939)
441,,(1024!403),,(1067!648),(52!431),,(50!728),,,,(80!100),,(188!1002),,(298!939)
442,,(1024!403),,(1069!649),(52!431),,(51!728),,,,(81!100),,(189!1002),,(300!939)
443,(252!55),(1024!403),,(1071!648),(52!432),,(50!728),,,,(80!100),,(188!1002),,(301!939)
444,,(1024!402),,(1074!649),(52!431),,(51!728),,,,(81!100),,(189!1002),,(302!939)
445,(252!55),(1024!402),,(1076!648),(52!431),,(52!729),,,,(81!100),,(189!1002),,(303!937)
446,,(1024!403),,(1077!649),(52!431),,(51!729),,,,(81!100),,(189!1002),,(304!937)
447,(253!55),(1024!402),,(1078!649),(52!431),,(52!728),,,,(81!100),,(188!1002),,(305!937)
448,,(1024!402),,(1080!650),,,(51!729),,,,(81!100),,(189!1002),,(307!937)
449,,(1024!403),,(1081!650),(52!431),,(51!728),,,,(80!100),,(188!1002),,(307!936)
450,,(1024!403),,(1082!650),(51!430),,(51!729),,,,(80!100),,(188!1002),,(308!936)
451,,(1023!403),,(1084!651),(51!431),,(50!728),,,,(80!100),,(188!1002),,(308!936)
452,,(1023!403),,(1085!651),(51!431),,(51!729),,,,(80!100),,(188!1002),,(310!936)
453,(252!55),(1023!403),,(1085!650),(50!431),,(51!729),,,,(80!100),,(188!1002),,(310!936)
454,(252!55),(1023!403),,(1086!651),(51!431),,(50!728),,,,(80!99),,(187!1002),,(311!936)
455,(252!55),(1023!403),,(1087!652),(51!431),,(51!729),,,,(80!100),,(188!1002),,(312!936)
456,(251!55),(1023!403),,(1087!651),(51!431),,(51!728),,,,(80!100),,(187!1002),,(313!935)
457,(251!55),(1023!403),,(1087!651),(51!431),,(51!728),,,,(80!100),,(187!1002),,(315!936)
458,(252!55),(1023!403),,(1088!651),(51!431),,(51!728),,,,(80!100),,(188!1002),,(316!936)
459,(252!55),(1023!403),,(1088!652),(51!431),,(52!728),,,,(80!100),,(187!1002),,(317!936)
460,,(1023!402),,(1088!651),(51!431),,(51!728),,,,(80!100),,(188!1002),,(318!935)
461,,(1023!403),,(1088!651),(52!431),,(52!728),,,,(80!100),,(188!1002),,(319!934)
462,,(1024!403),,(1088!651),(52!431),,(52!728),,,,(80!100),,(188!1002),,(319!934)
463,(252!55),(1024!403),,(1089!651),(52!432),,(52!729),,,,(80!100),,(189!1002),,(321!933)
464,(253!55),(1024!403),,(1089!652),(52!431),,(52!729),,,,(81!100),,(189!1002),,(322!933)
465,(253!55),(1024!402),,(1089!651),(52!431),,(52!728),,,,(80!99),,(189!1001),,(323!931)
466,(252!55),(1024!403),,(1089!651),(51!431),,(53!729),,,,(81!100),,(189!1002),,(324!931)
467,,(1024!403),,(1089!652),(51!431),,(53!729),,,,(80!100),,(189!1002),,(325!931)
468,,(1024!403),,(1089!651),(51!431),,(53!729),,,,(80!100),,(189!1002),,(326!931)
469,,(1023!402),,(1089!652),(50!431),,(52!729),,,,(81!100),,(188!1002),,(326!931)
470,(252!55),(1024!402),,(1089!651),(51!431),,(53!729),,,,(80!100),,(188!1002),,(327!931)
471,(252!55),(1023!403),,(1088!652),(50!431),,(52!729),,,,(80!100),,(187!1002),,(327!932)
472,,(1023!403),,(1088!652),(50!431),,(52!729),,,,(80!100),,(187!1002),,(329!931)
473,,(1022!403),,(1088!651),(50!431),,(53!729),,,,(79!100),,(187!1002),,(330!930)
474,,(1023!403),,(1093!651),(51!431),,,,,,(79!99),,(188!1002),,(331!929)
475,,(1022!403),,(1096!651),,,,(79!100),,,(251!55),,(188!1002),,(333!929)
476,,(1023!403),,(1099!651),,,(50!727),(51!431),,,(80!100),,(188!1002),,(334!928)
477,,(1023!403),,(1101!652),,,(53!730),(51!431),,,(80!100),,(188!1001),,(336!927)
478,,(1023!403),,(1104!652),,,(54!728),(51!432),,,(80!100),,(188!1002),,(338!926)
479,(252!55),(1023!402),,(1106!652),,,(54!729),(51!431),,,(80!100),,(188!1002),,(341!925)
480,,(1024!402),,(1109!652),,,(55!729),(52!430),,,(80!100),,(189!1002),,(343!924)
481,,(1024!402),,(1112!652),,,(55!729),(52!431),,,(81!99),,(189!1001),,(344!923)
482,,(1024!402),,(1114!653),,,(55!729),(52!431),,,(81!100),,(189!1001),,(345!922)
483,,(1024!402),,(1115!652),,,(55!729),(53!431),,,(81!99),,(189!1001),,(347!922)
484,,(1024!402),,(1117!652),,,(55!729),(52!431),,,(81!99),,(189!1001),,(347!923)
485,,(1024!402),,(1120!653),,,(55!729),(52!431),,,(81!99),,(189!1001),,(349!922)
486,,(1024!402),,(1123!653),,,(55!729),(52!431),,,(81!99),,(189!1002),,(349!922)
487,,(1024!402),,(1125!654),,,(55!729),(52!431),,,(80!100),,(189!1002),,(350!922)
488,,(1024!402),,(1126!655),,,(55!729),(52!431),,,(80!100),,(189!1002),,(351!922)
489,,(1024!402),,(1127!654),,,(54!728),(51!431),,,(80!100),,(188!1002),,(352!921)
490,,(1024!402),,(1129!654),,,(54!729),(51!430),,,(80!100),,(188!1001),,(353!921)
491,,(1023!402),,(1131!655),,,(54!729),(51!431),,,(80!100),,(188!1002),,(353!921)
492,(249!55),(1023!403),,(1133!656),,,(54!729),(51!431),,,(80!100),,(188!1001),,(354!921)
493,,(1024!403),,(1136!656),,,(54!730),(51!431),,,(81!100),,(188!1002),,(355!921)
494,,(1024!402),,(1138!656),,,(54!730),(51!431),,,(80!99),,(188!1002),,(356!920)
495,,(1024!402),,(1139!656),,,(54!729),(51!431),,,(80!100),,(188!1002),,(357!920)
496,,(1024!402),,(1141!657),,,(54!729),(51!431),,,(80!100),,(188!1001),,(358!919)
497,,(1024!402),,(1144!656),,,(54!730),(52!431),,,(81!100),,(188!1002),,(359!918)
498,,(1024!402),,(1147!656),,,(55!729),(51!431),,,(81!100),,(189!1002),,(361!918)
499,,(1024!403),,(1149!657),,,(55!729),(52!432),,,(81!100),,(189!1002),,(362!918)
500,,(1024!403),,(1150!657),,,(55!729),(52!432),,,(81!100),,(189!1002),,(363!918)
501,,(1025!402),,(1152!657),,,(55!730),(53!431),,,(81!100),,(189!1002),,(364!918)
502,,(1024!402),,(1153!656),,,(55!729),(52!431),,,(81!99),,(189!1002),,(365!918)
503,,(1025!402),,(1155!656),,,(55!729),(52!431),,,(81!100),,(189!1002),,(366!918)
504,,(1025!402),,(1156!657),,,(55!730),(53!431),,,(82!99),,(189!1002),,(367!917)
505,,(1024!402),,(1158!656),,,(55!730),(53!431),,,(81!100),,(189!1002),,(369!917)
506,,(1024!402),,(1158!656),,,(55!730),(52!432),,,(81!100),,(188!1002),,(369!916)
507,,(1024!402),,(1160!657),,,(54!729),(51!431),,,(80!100),,(188!1001),,(369!916)
508,,(1024!403),,(1162!657),,,(54!730),(51!431),,,(80!100),,(188!1002),,(370!915)
509,,(1024!403),,(1163!657),,,(54!730),(52!432),,,(81!100),,(188!1002),,(371!915)
510,,(1023!403),,(1165!657),,,(54!730),(51!431),,,(80!99),,(188!1002),,(372!915)
511,,(1024!403),,(1168!657),,,(54!730),(51!431),,,(80!100),,(188!1002),,(373!915)
512,,(1024!403),,(1170!657),,,(54!730),(51!431),,,(80!100),,(188!1002),,(373!914)
513,(252!55),(1023!403),,(1172!658),,,(54!730),(51!432),,,(80!100),,(187!1002),,(374!914)
514,(251!55),(1023!403),,(1173!657),,,(54!730),(51!431),,,(80!100),,(188!1002),,(375!914)
515,(252!55),(1024!403),,(1175!657),,,(54!730),(52!431),,,(80!99),,(188!1002),,(375!914)
516,(252!54),(1024!403),,(1176!658),,,(54!730),(51!432),,,(80!100),,(188!1002),,(377!913)
517,(252!55),(1024!403),,(1179!659),,,(54!729),(52!431),,,(80!100),,(189!1002),,(378!913)
518,(252!55),(1024!403),,(1181!659),,,(54!729),(52!431),,,(80!100),,(189!1002),,(379!913)
519,,(1025!403),,(1183!659),,,(54!730),(52!432),,,(81!100),,(189!1002),,(381!912)
520,,(1025!402),,(1184!659),,,(54!730),(52!432),,,(81!100),,(189!1002),,(381!912)
521,,(1024!403),,(1185!659),,,(54!729),(52!431),,,(81!100),,(189!1002),,(383!914)
522,,(1024!403),,(1186!660),,,(54!729),(52!431),,,(81!100),,(189!1002),,(385!913)
523,,(1024!402),,(1188!660),,,(54!729),(52!431),,,(81!100),,(190!1002),,(386!912)
524,,(1024!402),,(1189!660),,,(54!729),(52!431),,,(81!100),,(190!1002),,(388!911)
525,,(1024!403),,(1190!660),,,,(52!431),,,(81!100),,(188!1002),,(390!911)
526,,(1024!403),,(1191!660),,,(53!726),(52!431),,,(81!100),,(188!1002),,(391!910)
527,,(1024!403),,(1192!661),,,(54!730),(52!431),,,(80!100),,(188!1002),,(393!910)
528,,(1024!403),,(1193!661),,,(54!730),(52!431),,,(80!100),,(188!1002),,(394!909)
529,,(1024!403),,(1194!661),,,(54!729),(52!431),,,(80!100),,(188!1002),,(396!909)
530,,(1024!403),,(1195!661),,,(54!729),(52!431),,,(80!100),,(188!1002),,(396!909)
531,,(1024!403),,(1195!661),,,(53!727),(52!431),,,(80!100),,(188!1002),,(397!909)
532,,(1024!403),,(1196!661),,,(54!730),(52!431),,,(81!100),,(188!1002),,(398!909)
533,,(1024!403),,(1196!661),,,(53!728),(51!431),,,(80!100),,(188!1002),,(399!909)
534,,(1024!403),,(1196!661),,,(53!728),(52!431),,,(80!100),,(188!1002),,(400!909)
535,(252!55),(1024!403),,(1197!661),,,(53!728),(51!431),,,(80!100),,(189!1002),,(402!909)
536,,(1024!403),,(1199!662),,,(54!728),(52!432),,,(81!100),,(189!1002),,(403!909)
537,,(1024!402),,(1200!663),,,(54!730),(52!431),,,(81!100),,(189!1002),,(405!909)
538,,(1025!402),,(1202!664),,,(55!730),(52!431),,,(81!100),,(190!1003),,(407!909)
539,,(1024!402),,(1203!664),,,(54!730),(51!431),,,(80!100),,(189!1002),,(408!908)
540,,(1024!403),,(1205!666),,,(55!730),(52!431),,,(81!100),,(190!1002),,(410!908)
541,,(1024!403),,(1207!666),,,(55!730),(52!431),,,(80!100),,(189!1002),,(413!907)
542,,(1024!402),,(1208!666),,,(54!730),(52!431),,,(80!100),,(189!1002),,(414!907)
543,,(1024!402),,(1210!667),,,(55!730),(52!431),,,(81!100),,(189!1002),,(417!907)
544,,(1024!403),,(1211!667),,,(54!730),(52!432),,,(81!100),,(189!1003),,(418!907)
545,,(1025!403),,(1212!668),,,(54!730),(52!432),,,(81!100),,(189!1002),,(419!907)
546,,(1024!403),,(1213!669),,,(54!730),(52!432),,,(81!100),,(189!1003),,(421!908)
547,,(1024!403),,(1214!670),,,(54!730),(51!432),,,(81!100),,(188!1003),,(423!908)
548,,(1024!403),,(1215!670),,,(54!730),(51!432),,,(80!100),,(188!1003),,(425!907)
549,,(1024!403),,(1217!670),,,(53!730),(52!432),,,(80!100),,(188!1003),,(426!907)
550,,(1023!403),,(1218!671),,,(53!730),(52!432),,,(80!100),,(188!1002),,(428!907)
551,,(1024!403),,(1219!671),,,(53!730),(51!433),,,(80!100),,(188!1002),,(429!906)
552,(251!55),(1024!403),,(1219!672),,,(53!730),(51!432),,,(80!100),,(188!1003),,(431!906)
553,,(1023!403),,(1220!672),,,(53!730),(51!432),,,(80!100),,(188!1002),,(433!905)
554,,(1023!403),,(1222!672),,,(53!730),(51!432),,,(80!100),,(188!1002),,(435!904)
555,,(1023!403),,(1223!673),,,(53!730),(51!432),,,(80!101),,(188!1002),,(436!903)
556,,(1023!402),,(1224!673),,,(52!730),(51!431),,,(80!100),,(188!1002),,(438!903)
557,,(1024!402),,(1227!674),,,(52!729),(52!432),,,(80!100),,(189!1002),,(440!902)
558,,(1024!402),,(1228!674),,,(52!730),(52!432),,,(80!100),,(189!1002),,(440!902)
559,,(1024!403),,(1229!675),,,(53!729),(52!431),,,(81!100),,(189!1002),,(442!902)
560,,(1025!402),,(1231!676),,,(53!729),(52!431),,,(81!100),,(189!1002),,(442!902)
561,,(1025!402),,(1233!677),,,(53!731),(52!432),,,(81!100),,(189!1002),,(443!902)
562,,(1023!402),,(1234!678),,,(52!731),(51!432),,,(80!100),,(189!1002),,(445!902)
563,,(1024!403),,(1235!678),,,(52!731),(52!432),,,(81!100),,(189!1003),,(445!902)
564,,(1024!403),,(1236!678),,,(52!730),(52!432),,,(80!100),,(190!1002),,(446!901)
565,,(1023!402),,(1237!678),,,(52!731),(51!432),,,(80!100),,(189!1002),,(447!901)
566,,(1024!403),,(1237!679),,,(52!731),(52!432),,,(80!100),,(189!1002),,(448!901)
567,,(1023!403),,(1239!679),,,(52!731),(51!432),,,(80!100),,(188!1002),,(449!900)
568,,(1024!403),,(1241!680),,,(52!731),(50!432),,,(80!100),,(188!1002),,(450!900)
569,,(1023!403),,(1242!680),,,(52!731),(51!431),,,(80!100),,(188!1002),,(451!899)
570,,(1023!403),,(1244!681),,,(52!731),(51!431),,,(80!100),,(188!1002),,(453!899)
571,,(1023!403),,(1245!682),,,(51!731),(50!432),,,(80!100),,(188!1002),,(454!899)
572,,(1023!403),,(1246!682),,,(52!731),,,,(80!100),,(188!1002),,(455!898)
573,,(1023!402),,(1247!682),,,(52!730),(51!431),,,(80!100),,(188!1002),,(456!898)
574,(251!55),(1023!403),,(1249!684),,,(51!731),(51!432),,,(80!100),,(188!1003),,(458!897)
575,,(1023!403),,(1251!684),,,(52!731),(51!431),,,(80!100),,(189!1002),,(459!897)
576,,(1023!403),,(1253!685),,,(52!731),(51!431),,,(80!101),,(189!1002),,(459!897)
577,,(1024!403),,(1256!686),,,(52!731),(52!431),,,(81!101),,(189!1002),,(461!897)
578,,(1024!403),,(1257!686),,,(52!731),(52!431),,,(81!100),,(189!1002),,(461!897)
579,,(1024!403),,(1258!686),,,(52!731),(51!431),,,(81!100),,(189!1002),,(462!896)
580,,(1024!403),,(1260!688),,,,(51!432),(189!1002),,(81!101),,(376!1044),(51!731),(463!896)
581,,(1024!403),,(1261!687),,,,(52!432),,,(81!100),,(190!1002),(52!730),(464!895)
582,(253!55),(1024!403),,(1263!688),,,,(52!432),,,(80!100),,(189!1002),(52!730),(465!895)
583,,(1024!403),,(1264!688),,,,(52!432),,,(80!100),,(189!1002),(51!732),(466!893)
584,,(1024!403),,(1265!689),,,,(52!431),,,(80!100),,(188!1003),(51!731),(467!893)
585,,(1024!403),,(1266!689),,,,(52!432),,,(80!100),,(188!1002),(52!730),(468!891)
586,,(1024!403),,(1266!689),,,,(51!431),,,(80!100),,(188!1003),(51!730),(469!891)
587,,(1024!403),,(1267!689),,,,(51!432),,,(80!100),,(188!1002),(51!731),(471!890)
588,(252!55),(1024!403),,(1268!689),,,,(51!432),,,(80!99),,(188!1002),(51!730),(471!890)
589,,(1023!403),,(1268!690),,,,(51!432),,,(80!100),,(188!1002),(51!730),(473!889)
590,,(1023!403),,(1268!689),,,,(51!432),,,(80!100),,(187!1002),(51!730),(474!888)
591,,(1024!403),,(1268!690),,,,(51!431),,,(80!100),,(188!1002),(51!731),(476!887)
592,,(1023!403),,(1268!690),,,,(51!432),,,(80!100),,(188!1002),(51!730),(476!886)
593,,(1024!403),,(1268!690),,,(28!605),(51!431),,,(80!100),,(188!1002),(52!730),(478!886)
594,,(1024!403),,(1268!690),,,,(51!431),,,(80!100),,(188!1002),(52!730),(479!885)
595,,(1024!403),,(1269!690),,,,(52!431),,,(80!100),,(189!1002),(53!731),(481!883)
596,,(1024!403),,(1269!690),,,(32!589),(52!431),,,(80!100),,(189!1002),(53!730),(482!882)
597,,(1024!403),,(1269!690),,,(33!589),(52!431),,,(80!100),,(189!1002),(53!730),(484!880)
598,,(1024!403),,(1269!690),,,,(52!432),,,(80!100),,(189!1002),(52!731),(485!878)
599,,(1024!403),,(1269!690),,,,(52!432),,,(80!100),,(189!1003),(53!732),(486!877)
600,,(1024!403),,(1269!690),,,,(52!431),,,(80!100),,(189!1002),(53!732),(487!876)
601,(252!55),(1024!403),,(1269!690),,,,(52!431),,,(80!100),,(189!1002),(53!731),(488!875)
602,,(1024!403),,(1269!690),,,,(51!431),,,(80!100),,(189!1002),(52!731),(490!873)
603,(252!55),(1024!402),,(1270!690),,,,(52!431),,,(80!100),,(189!1002),(53!730),(491!872)
604,,(1024!403),,(1271!689),(51!432),,,(31!588),,,(80!100),,(188!1002),(52!731),(492!872)
605,,(1024!403),,(1272!688),(51!431),,,,,,(80!100),,(188!1002),(52!731),(493!870)
606,(251!55),(1023!403),,(1272!687),(51!431),,,,,,(80!100),,(188!1002),(52!731),(493!868)
607,(251!55),(1023!403),,(1274!687),(51!431),,,,,,(80!100),,(188!1002),(52!731),(494!868)
608,(251!55),(1023!403),,(1274!686),(51!431),,,,,,(80!100),,(188!1002),(52!731),(495!866)
609,(252!55),(1024!403),,(1274!686),(51!432),,,,,,(80!100),,(188!1001),(51!730),(496!864)
610,,(1024!403),,(1276!686),(51!431),,,,,,(80!100),,(188!1002),(52!731),(498!862)
611,(252!55),(1023!403),,(1276!686),(51!431),,,,,,(80!100),,(188!1002),(51!731),(499!861)
612,(252!55),(1024!403),,(1278!685),(51!431),,,,,,(80!100),,(188!1002),(52!731),(501!860)
613,(252!55),(1024!403),,(1280!685),(52!432),,,,,,(80!100),,(188!1002),(52!731),(502!859)
614,,(1024!403),,(1281!684),(51!431),,,,,,(80!100),,(188!1002),(52!730),(503!858)
615,(252!55),(1024!403),,(1283!684),(51!431),,,,,,(80!100),,(188!1002),(52!731),(505!857)
616,,(1024!403),,(1286!684),(51!431),,,,,,(80!100),,(189!1002),(53!731),(506!856)
617,,(1024!403),,(1288!683),(52!432),,,,,,(80!100),,(189!1002),(53!731),(507!855)
618,(252!55),(1024!403),,(1290!682),(52!432),,,,,,(80!100),,(189!1002),(53!731),(509!854)
619,(252!55),(1024!403),,(1293!682),(52!431),,,,,,(80!100),,(189!1003),(53!731),(509!853)
620,,(1024!403),,(1294!681),(51!432),,,,,,(80!100),,(189!1002),(53!731),(510!851)
621,(252!55),(1024!403),,(1296!682),(52!432),,,,,,(80!100),,(189!1003),(53!731),(511!849)
622,(252!56),(1024!403),,(1296!682),(51!432),,,,,,(80!100),,(188!1003),(52!732),(512!847)
623,,(1024!403),,(1297!681),(51!432),,,,,,(80!100),,(188!1002),(52!731),(513!845)
624,,(1024!403),,(1299!682),(51!433),,,,,,(80!100),,(188!1003),(52!732),(513!845)
625,,(1023!403),,(1301!682),(51!431),,,,,,(80!100),,(188!1003),(52!731),(515!844)
626,,(1024!403),,(1303!682),(51!433),,,,,,(80!100),,(188!1003),(52!732),(515!844)
627,(252!55),(1024!403),,(1304!681),(51!433),,,,,,(80!99),,(188!1003),(51!732),(517!842)
628,,(1024!403),,(1306!682),(51!433),,,,,,(80!100),,(188!1002),(52!731),(518!842)
629,(251!56),(1024!403),,(1307!682),(51!433),,,,,,(80!100),,(188!1003),(51!732),(518!841)
630,,(1023!403),,(1307!682),(51!433),,,,,,(80!100),,(188!1003),(51!731),(519!840)
631,(80!101),(1024!403),,(1308!682),,,,,,,(251!55),,(188!1003),(52!732),(520!839)
632,(51!432),(1023!403),,(1309!683),,,,,,,(80!100),,(188!1003),(51!732),(521!839)
633,(51!433),(1024!403),,(1310!683),,,,,,,(80!100),,(188!1003),(51!732),(521!838)
634,(80!100),(1024!403),,(1310!683),(51!432),,,,,,(252!56),,,(52!731),(522!837)
635,(80!100),(1024!403),,(1310!683),(51!432),,,,,,(252!56),,,(52!732),(523!836)
636,(80!100),(1024!403),,(1311!683),(52!433),,,,,,,(188!1002),,(52!731),(525!835)
637,(80!100),(1024!403),,(1311!683),(51!433),,,,,,,(188!1002),,(52!731),(525!834)
638,(80!100),(1024!403),,(1312!684),(51!433),,,,,,(252!56),(189!1002),,(52!732),(526!833)
639,(80!100),(1024!403),,(1312!683),(51!432),,,,,,,(188!1002),,(52!732),(527!832)
640,(80!100),(1024!403),,(1312!683),(51!432),,,,,,,(188!1003),,(52!732),(528!831)
641,(79!101),(1024!403),,(1311!683),(51!433),,,,,,,(188!1003),,(51!731),(529!830)
642,(80!100),(1024!403),,(1312!683),(51!433),,,,,,,(188!1002),,(52!731),(530!829)
643,(80!100),(1024!403),,(1312!683),(51!433),,,,,,,(188!1002),,(51!731),(531!827)
644,(80!99),(1024!403),,(1312!684),(51!433),,,,,,(252!55),(188!1002),,(51!730),(532!826)
645,(80!101),(1024!403),,(1313!684),(51!432),,,,,,,(188!1003),,(51!731),(533!825)
646,(79!100),(1024!403),,(1314!684),,,,,,,,(188!1003),,(50!731),(534!823)
647,(79!100),(1023!403),,(1314!684),(50!433),,,,,,(251!56),(187!1002),,(50!731),(535!821)
648,(80!101),(1023!403),,(1315!684),(51!433),,,,,,,(188!1003),,(51!732),(537!819)
649,(79!99),(1023!403),,(1315!684),(51!433),,,,,,,(188!1003),,(51!732),(539!817)
650,(79!100),(1023!403),,(1315!684),(51!432),,,,,,,(188!1003),,(51!732),(540!815)
