frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_13,ID_14,ID_15,ID_16,ID_17
150,"(343,1011)","(377,994)","(1348,749)","(1123,807)",,,"(1310,293)","(748,261)","(696,92)","(337,110)","(646,58)",,,,,,
151,"(343,1010)","(378,994)",,,,,"(1310,292)","(748,261)","(696,91)","(336,112)","(646,58)",,,,,,
152,"(343,1010)","(378,994)",,,,,"(1309,293)","(748,261)","(694,90)","(335,112)","(645,58)",,,,,,
153,"(344,1010)","(379,994)",,"(1123,807)",,,"(1310,292)",,"(694,91)","(335,113)","(646,58)",,,,,,
154,"(344,1010)","(378,994)",,"(1123,807)",,,"(1310,292)","(748,260)","(696,90)","(335,113)","(646,57)",,,,,,
155,"(345,1011)","(378,993)",,,,,"(1310,292)","(748,260)","(694,91)","(335,114)","(646,58)",,,,,,
156,"(346,1013)","(379,993)",,,,,"(1310,292)","(749,260)","(698,90)","(335,114)","(646,57)",,,,,,
157,"(346,1009)","(375,993)",,,,"(46,379)","(1311,292)","(749,260)","(698,90)","(334,114)","(646,58)",,,,,,
158,"(348,1010)","(377,992)",,,"(1012,631)",,"(1311,291)","(749,260)","(698,89)","(332,114)","(646,57)",,,,,,
159,"(347,1011)","(376,992)",,,"(1012,631)",,"(1311,291)","(749,260)","(698,91)","(332,114)","(646,58)",,,,,,
160,"(347,1009)","(377,992)","(1347,744)",,,,"(1311,291)","(748,260)","(693,94)","(330,114)","(646,57)",,,,,,
161,"(348,1010)","(376,992)","(1347,745)",,"(1012,631)","(46,379)","(1311,292)","(749,260)","(693,92)","(330,114)","(646,57)",,,,,,
162,"(345,1010)","(374,994)","(1346,743)",,"(1012,631)",,"(1310,292)","(748,260)","(692,92)","(329,114)","(646,58)",,,,,,
163,"(345,1010)","(377,992)",,"(1123,807)","(1011,632)",,"(1310,292)","(748,260)","(693,95)","(329,114)","(646,58)",,,,,,
164,"(344,1010)","(375,993)",,"(1123,807)","(1011,632)",,"(1310,293)","(748,260)","(693,95)","(328,113)","(646,58)",,,,,,
165,"(343,1012)","(377,993)",,"(1123,807)","(1012,632)",,"(1310,293)","(748,261)",,"(327,113)","(646,58)",,,,,,
166,"(342,1014)","(378,993)",,"(1123,808)","(1012,632)",,"(1310,293)","(748,261)",,"(327,114)","(646,59)",,,,,,
167,"(342,1013)","(378,993)",,"(1123,808)","(1011,632)",,"(1310,293)","(748,261)","(692,92)","(327,113)","(647,56)",,,,,,
168,"(343,1013)","(378,993)","(1347,741)","(1123,808)","(1012,632)","(46,386)","(1310,293)","(748,261)","(692,95)","(327,114)","(646,59)",,,,,,
169,"(341,1011)","(378,993)","(1348,739)","(1123,808)","(1011,632)",,"(1310,293)","(748,261)","(692,95)","(327,113)","(646,55)",,,,,,
170,"(340,1013)","(378,993)",,"(1123,808)","(1011,632)",,"(1310,293)","(748,261)","(692,95)","(326,115)","(646,58)",,,,,,
171,"(340,1013)","(378,993)",,"(1123,807)","(1011,632)",,"(1311,293)","(748,261)","(692,94)","(325,114)","(646,58)",,,,,,
172,"(340,1014)","(378,993)",,"(1123,807)",,,"(1310,293)","(748,261)","(691,93)","(324,114)","(646,59)",,,,,,
173,"(340,1014)","(378,992)",,"(1123,807)",,,"(1310,292)","(748,261)","(691,89)","(322,113)","(646,58)",,,,,,
174,"(340,1013)","(378,992)",,"(1123,807)","(1011,631)","(46,387)","(1310,292)","(748,261)","(692,88)","(322,112)","(646,58)",,,,,,
175,"(339,1014)","(378,991)",,"(1123,806)","(1012,631)",,"(1311,292)","(748,260)","(692,89)","(322,113)","(646,58)",,,,,,
176,"(340,1014)","(379,992)",,"(1124,807)","(1012,631)",,"(1311,292)","(749,260)","(691,88)","(322,111)","(646,58)",,,,,,
177,"(339,1011)","(379,991)",,"(1123,806)","(1012,631)",,"(1310,292)","(749,260)","(690,88)","(321,110)","(646,58)",,,,,,
178,"(345,1013)","(379,991)",,"(1124,806)","(1012,630)",,"(1311,292)","(749,260)","(691,89)","(320,113)","(646,58)",,,,,,
179,"(345,1012)","(378,991)",,"(1123,806)","(1012,631)",,"(1310,292)","(748,260)","(691,89)","(320,112)","(646,58)",,,,,,
