frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_12,ID_15,ID_16
422,"(590,833)","(554,929)","(266,1014)","(1353,515)","(381,762)","(692,566)","(481,651)","(1329,847)","(1062,303)",,"(1228,837)",,
423,"(588,833)","(554,929)","(266,1016)","(1351,514)","(380,762)","(692,565)","(479,652)","(1329,848)","(1066,300)",,"(1227,837)",,
424,"(586,834)","(554,929)","(268,1017)","(1351,512)","(381,762)","(689,566)","(479,652)","(1329,849)","(1064,301)",,"(1228,837)",,
425,"(584,833)","(555,929)","(270,1017)","(1350,510)","(381,762)","(689,566)","(480,651)","(1330,851)","(1064,301)",,"(1229,837)",,
426,"(582,831)","(554,929)","(271,1017)","(1351,508)","(380,762)","(688,565)","(481,652)","(1328,852)","(1064,304)",,"(1228,837)",,
427,"(582,833)","(554,929)",,"(1351,507)","(381,762)","(687,564)","(479,651)","(1329,853)","(1064,303)",,"(1231,837)",,
428,"(580,834)","(554,929)",,"(1349,506)","(381,762)","(686,563)","(478,653)","(1328,854)","(1064,304)",,"(1232,837)",,
429,"(578,832)","(554,929)","(275,1017)","(1349,505)","(381,762)","(687,562)","(478,652)","(1331,857)","(1065,304)",,"(1230,837)",,
430,"(576,832)","(554,929)","(274,1017)","(1349,508)","(381,762)","(687,562)","(478,653)","(1330,858)","(1064,303)",,"(1231,837)",,
431,"(575,833)","(555,929)","(275,1014)","(1347,505)","(381,762)","(684,561)","(479,652)","(1329,859)","(1065,304)",,"(1230,837)",,
432,"(574,833)","(555,929)","(278,1015)","(1349,506)","(381,762)","(685,561)","(479,652)","(1328,861)","(1064,304)",,"(1229,837)",,
433,"(572,831)","(554,929)","(275,1018)","(1351,499)","(381,762)","(685,560)","(480,652)","(1329,863)","(1064,304)",,"(1230,837)",,
434,"(571,831)","(554,929)","(276,1017)","(1350,500)","(381,762)","(682,559)","(480,652)","(1329,865)","(1064,306)",,"(1230,837)",,
435,"(570,832)","(555,930)","(282,1017)","(1351,502)","(381,762)","(683,558)","(480,652)","(1327,866)","(1064,305)",,"(1232,837)",,
436,"(569,831)","(554,930)","(280,1017)","(1351,499)","(381,762)","(683,558)","(480,652)","(1327,866)","(1064,306)",,"(1230,837)",,
437,"(567,831)","(555,930)","(283,1016)","(1348,497)","(381,762)","(683,558)","(480,652)","(1328,867)","(1063,307)",,"(1230,838)",,
438,"(566,830)","(555,929)","(285,1015)","(1349,499)","(381,763)","(683,556)","(480,653)","(1327,867)","(1064,307)",,"(1229,838)",,
439,"(565,830)","(555,930)","(287,1016)","(1352,497)","(381,763)","(682,556)","(481,653)","(1329,868)","(1064,307)",,"(1230,837)",,
440,"(563,830)","(555,930)","(286,1015)","(1352,493)","(380,762)","(682,554)","(481,654)","(1329,868)","(1064,307)",,"(1228,836)",,
441,"(562,831)","(555,930)","(289,1015)","(1352,494)","(381,762)","(682,554)","(482,653)","(1330,869)","(1063,307)",,"(1228,836)",,
442,"(560,830)","(555,929)","(289,1016)","(1352,494)","(381,762)","(681,553)","(482,654)","(1331,869)","(1064,307)",,"(1229,835)",,
443,"(558,831)","(555,929)","(292,1016)","(1352,491)","(381,762)","(681,553)","(482,654)","(1331,871)","(1063,308)",,"(1229,836)",,
444,"(556,829)","(555,930)","(290,1018)","(1352,489)","(381,762)","(682,550)","(482,658)","(1333,873)","(1064,308)",,"(1229,833)",,
445,"(553,829)","(555,930)","(289,1014)","(1352,490)","(380,763)","(680,553)","(482,657)","(1334,875)","(1063,309)",,"(1228,833)",,
446,"(552,827)","(555,929)","(289,1013)","(1352,489)","(381,762)","(681,552)","(483,657)","(1332,875)","(1063,309)",,"(1229,832)",,
447,"(550,829)","(555,929)","(292,1014)","(1352,487)","(381,762)","(681,553)","(482,656)","(1332,877)","(1063,309)",,"(1229,832)",,
448,"(549,827)","(555,929)","(295,1015)","(1352,486)","(381,762)","(681,553)","(480,656)","(1332,878)","(1063,309)",,"(1230,832)",,
449,"(546,827)","(555,929)","(298,1017)","(1351,484)","(381,762)","(681,553)","(483,659)","(1335,881)","(1064,311)",,"(1230,832)",,
450,"(545,828)","(555,929)","(298,1017)","(1352,482)","(381,762)","(682,553)","(483,658)","(1335,881)","(1064,311)",,"(1230,832)",,
451,"(543,826)","(555,930)","(296,1018)","(1352,481)","(381,762)","(682,553)","(484,658)","(1335,883)","(1065,314)",,"(1230,832)",,
452,"(541,826)","(555,930)","(296,1018)","(1352,481)","(381,762)","(682,553)","(483,658)","(1333,883)","(1064,314)",,"(1230,832)",,
453,"(540,828)","(555,928)","(301,1017)","(1352,481)",,"(681,553)","(484,659)","(1334,884)","(1063,313)",,"(1231,833)",,
454,"(538,828)","(555,928)","(301,1017)","(1352,481)",,"(681,553)","(483,659)","(1334,885)","(1064,314)",,"(1231,833)",,
455,"(538,828)","(556,930)","(299,1017)","(1352,481)",,"(682,551)","(483,660)","(1334,886)","(1064,314)",,"(1231,833)",,
456,"(537,828)","(554,930)","(302,1018)","(1351,481)","(381,762)","(681,552)","(483,659)","(1334,887)","(1064,314)",,"(1230,833)",,
457,"(535,827)","(554,929)","(302,1018)","(1352,479)","(381,762)","(681,551)","(484,659)","(1333,888)","(1064,314)",,"(1229,832)",,
458,"(535,828)","(555,930)","(303,1018)","(1352,480)","(381,763)","(681,550)","(484,659)","(1335,889)","(1064,315)",,"(1228,833)",,
459,"(534,827)","(555,929)","(304,1018)","(1351,477)","(381,762)","(682,551)","(485,660)","(1335,891)","(1064,315)",,"(1228,832)",,
460,"(533,828)","(555,929)","(305,1016)","(1351,476)","(381,762)","(682,551)","(485,660)","(1335,892)","(1063,316)",,"(1228,833)",,
461,"(532,828)","(555,929)","(311,1017)","(1349,477)",,"(680,552)","(485,660)","(1335,894)","(1063,316)",,"(1230,833)",,
462,"(531,828)","(555,929)","(312,1017)","(1352,478)",,"(681,551)","(485,660)","(1335,895)","(1063,316)",,"(1230,833)",,
463,"(530,828)","(555,930)","(314,1018)","(1352,476)","(381,762)","(683,549)","(485,661)","(1335,897)","(1063,316)",,"(1231,833)",,
464,"(528,827)","(555,929)","(314,1017)","(1352,474)","(381,762)","(682,549)","(485,660)","(1335,900)","(1064,316)",,"(1230,832)",,
465,"(526,825)","(555,929)","(312,1015)","(1349,475)","(381,762)","(682,548)","(486,660)","(1335,902)","(1064,317)",,"(1229,832)",,
466,"(525,827)","(556,929)","(316,1016)","(1350,474)","(381,762)","(681,548)","(486,660)","(1335,904)","(1064,316)",,,,
467,"(523,821)","(556,930)","(318,1017)","(1352,474)","(381,762)","(682,549)","(485,660)","(1336,906)","(1064,316)","(130,1030)","(1230,833)",,
468,"(520,826)","(556,930)","(319,1017)","(1351,473)","(381,762)","(681,547)","(485,662)","(1335,907)","(1064,316)","(130,1030)","(1230,833)",,
469,"(516,821)","(555,930)","(318,1017)","(1352,470)","(381,763)","(679,546)","(487,664)","(1336,909)","(1065,317)",,"(1229,833)",,
470,"(515,823)","(556,929)","(317,1014)","(1352,467)","(381,762)","(676,545)","(485,661)","(1337,910)","(1066,318)","(130,1030)",,,
471,"(512,826)","(555,930)","(320,1015)","(1352,466)",,"(677,545)","(487,663)","(1337,912)","(1066,319)","(131,1030)",,,
472,"(510,822)","(555,930)","(320,1015)","(1352,465)","(381,763)","(678,544)","(487,664)","(1337,913)","(1068,319)",,,,
473,"(507,820)","(555,929)","(323,1017)","(1352,465)",,"(681,544)","(488,664)","(1342,913)","(1068,318)","(130,1031)",,,
474,"(505,821)","(555,930)","(328,1015)","(1353,462)","(381,763)","(682,544)","(488,664)","(1342,914)","(1068,319)",,"(1230,834)",,
475,"(502,819)","(554,929)","(326,1018)","(1352,462)","(381,762)","(683,544)","(487,663)","(1338,915)","(1068,319)","(129,1031)","(1230,833)",,
476,"(500,819)","(555,930)","(329,1018)","(1349,457)",,"(682,544)","(486,665)","(1337,917)","(1068,320)",,"(1230,833)",,
477,"(498,820)","(555,930)","(332,1018)","(1348,463)","(381,763)","(684,544)","(486,668)","(1337,918)","(1067,320)",,"(1230,834)",,
478,"(496,820)","(555,930)","(328,1019)","(1350,458)","(381,763)","(684,543)","(488,665)","(1337,919)","(1067,320)",,"(1230,834)",,
479,"(493,816)","(554,929)","(331,1018)","(1349,460)","(380,763)","(684,542)","(487,667)","(1341,919)","(1067,320)",,"(1229,834)",,
480,"(491,816)","(555,930)","(330,1018)","(1350,458)","(381,763)","(686,541)","(488,665)","(1338,921)","(1067,320)",,"(1230,834)",,
481,"(489,815)","(555,930)","(330,1017)","(1350,458)","(381,762)","(685,538)","(488,664)","(1340,921)","(1068,320)",,"(1230,833)",,
482,"(487,815)","(555,930)","(333,1017)","(1350,457)","(381,763)","(686,540)","(490,665)","(1337,921)","(1067,321)",,"(1230,834)",,
483,"(485,815)","(555,930)","(336,1016)","(1350,452)","(381,762)","(687,539)","(490,664)","(1337,921)","(1068,320)",,"(1230,833)",,
484,"(484,814)","(555,930)","(339,1018)","(1351,451)","(381,762)","(685,538)","(493,665)","(1338,922)","(1068,321)",,"(1231,834)",,
485,"(482,814)","(555,930)","(340,1018)","(1351,450)","(381,762)","(686,537)","(494,666)","(1338,921)","(1068,321)",,"(1230,833)",,
486,"(481,814)","(555,930)","(338,1018)","(1351,447)","(381,762)","(684,538)","(498,669)","(1338,922)","(1069,322)",,"(1230,833)",,
487,"(480,814)","(555,927)","(338,1018)","(1352,447)","(381,762)","(684,537)","(496,666)","(1342,922)","(1070,323)",,"(1230,833)",,
488,"(478,813)","(555,930)","(339,1017)","(1353,450)","(381,763)","(685,537)","(496,667)","(1341,922)","(1071,324)",,"(1229,834)",,
489,"(476,812)","(555,930)","(339,1017)","(1353,447)",,"(685,536)","(496,667)","(1341,923)","(1071,325)",,"(1229,834)",,
490,"(475,815)","(555,930)","(340,1017)","(1353,446)","(380,763)","(684,535)","(496,668)","(1339,924)","(1072,326)",,"(1229,834)",,
491,"(474,815)","(555,930)","(344,1016)","(1353,446)","(381,763)","(684,535)","(497,667)","(1338,925)","(1072,326)",,,,
492,"(471,815)","(555,930)","(345,1018)","(1352,446)","(381,763)","(684,535)","(497,667)","(1341,924)","(1076,329)",,"(1229,834)",,
493,"(468,815)","(555,930)","(345,1018)","(1352,446)","(381,763)","(683,531)","(501,670)","(1339,924)","(1076,330)",,"(1229,834)",,
494,"(468,814)","(555,930)","(345,1018)","(1352,445)","(381,763)","(684,532)","(501,670)","(1341,924)","(1076,330)",,"(1229,834)",,
495,"(467,813)","(555,930)","(345,1018)","(1352,444)","(381,763)","(684,532)","(500,668)","(1344,924)","(1077,329)",,"(1230,834)",,
496,"(464,812)","(555,929)","(350,1017)","(1351,443)","(381,763)","(683,532)","(501,670)","(1346,925)","(1078,329)",,,,
497,"(462,814)","(555,930)","(349,1018)","(1351,442)","(381,763)","(683,531)","(501,669)","(1346,926)","(1078,329)",,,,
498,"(459,812)","(555,929)","(351,1017)","(1350,441)","(381,763)","(683,529)","(497,669)","(1347,925)","(1078,329)",,,,
499,"(458,813)","(555,930)","(352,1017)","(1351,441)",,"(683,529)","(500,669)","(1347,926)","(1078,329)",,,,
500,"(456,815)","(555,930)","(349,1018)","(1350,442)","(381,763)","(683,529)","(498,667)","(1346,927)","(1078,329)",,,,
501,"(453,816)","(555,929)","(349,1018)","(1350,441)","(381,763)","(686,528)","(500,667)","(1346,927)","(1079,329)",,,,
502,"(451,815)","(555,929)","(351,1018)","(1350,439)","(381,763)","(684,528)","(503,670)","(1346,929)","(1079,329)",,"(1229,834)",,
503,"(449,815)","(555,927)","(352,1018)","(1351,442)","(381,762)","(685,527)","(503,667)","(1346,929)","(1080,329)",,"(1229,834)",,
504,"(447,817)","(555,930)","(354,1017)","(1351,442)","(381,763)","(684,527)","(504,670)","(1347,933)",,,"(1229,833)",,
505,"(444,817)","(555,930)","(356,1018)","(1351,442)","(381,762)","(684,526)","(502,669)","(1345,933)","(1080,330)",,"(1229,833)",,
506,"(444,819)","(556,927)","(358,1017)","(1352,439)",,"(684,526)","(502,668)","(1347,933)","(1080,331)",,"(1229,833)",,
507,"(442,819)","(555,930)","(359,1017)","(1351,436)","(380,762)","(684,524)","(503,670)","(1345,934)","(1080,332)",,,,
508,"(441,821)","(555,930)","(357,1014)","(1351,437)","(381,762)","(680,524)","(504,671)","(1348,937)","(1080,332)",,"(1230,840)",,
509,"(440,822)","(555,928)","(361,1015)","(1352,435)","(381,762)","(681,522)","(505,671)","(1346,938)","(1076,330)",,"(1228,834)",,
510,"(438,824)","(555,929)","(359,1015)","(1351,433)","(381,763)","(680,521)","(505,671)","(1347,941)","(1080,332)",,,,
511,"(436,825)","(555,929)","(363,1016)","(1349,428)","(380,762)","(680,521)",,"(1345,944)","(1080,332)",,,,
512,"(435,825)","(555,930)","(362,1018)","(1353,430)","(381,763)","(683,521)","(506,672)","(1347,942)","(1081,333)",,"(1229,834)",,
513,"(433,825)","(554,929)","(364,1018)","(1352,425)","(381,762)","(684,520)","(506,673)","(1347,943)","(1083,333)",,"(1229,834)",,
514,"(431,826)","(555,930)","(368,1019)","(1349,425)","(381,763)","(684,519)","(506,674)","(1347,945)","(1082,333)",,"(1229,834)",,
515,"(429,826)","(555,930)","(368,1018)","(1350,422)","(381,763)","(686,519)","(507,674)","(1347,946)","(1083,336)",,"(1229,834)",,
516,"(428,827)","(555,930)","(371,1017)","(1352,421)","(381,762)","(684,518)","(509,672)","(1346,947)","(1084,335)",,"(1229,834)",,
517,"(425,828)","(555,930)","(372,1016)","(1352,419)","(381,762)","(684,518)","(510,671)","(1348,950)","(1085,335)",,,,
518,"(424,828)","(555,929)","(372,1018)","(1350,414)","(380,762)","(684,516)","(511,669)","(1344,950)","(1086,335)",,"(1229,833)",,
519,"(423,830)","(555,929)","(374,1017)","(1350,414)","(381,762)","(685,514)","(511,671)","(1344,951)","(1083,333)",,"(1229,834)",,
520,"(422,831)","(555,929)","(372,1016)","(1350,412)","(381,762)","(684,513)","(511,668)","(1344,952)","(1086,336)",,"(1229,834)",,
521,"(420,832)","(555,929)","(372,1018)","(1350,409)","(380,762)","(684,513)","(511,668)","(1345,953)","(1086,336)",,,,
522,"(418,832)","(555,929)","(375,1018)","(1349,407)",,"(684,512)","(511,669)","(1344,958)","(1086,336)",,"(1229,834)",,
523,"(416,834)","(555,926)","(376,1016)","(1352,410)","(381,763)","(684,512)","(510,673)","(1345,957)","(1086,336)",,"(1229,834)",,
524,"(414,834)","(555,929)","(381,1015)","(1350,408)","(380,762)","(684,511)","(509,669)","(1343,961)","(1086,336)",,"(1229,840)",,
525,"(413,835)","(555,929)","(379,1015)","(1349,406)","(380,762)","(683,510)","(512,670)","(1345,962)","(1086,336)",,"(1229,840)",,
526,"(412,835)","(555,930)","(381,1018)","(1350,404)","(381,762)","(683,509)","(515,671)","(1346,962)","(1086,336)","(128,1031)","(1229,834)",,
527,"(411,836)","(555,930)","(381,1018)","(1350,401)","(381,762)","(684,510)","(513,676)","(1344,966)","(1086,336)",,"(1229,834)",,
528,"(410,836)","(555,929)","(383,1015)","(1352,399)","(380,762)","(686,507)","(511,677)","(1343,962)","(1086,335)",,,,
529,"(410,836)","(554,929)","(385,1014)","(1350,397)","(381,762)","(684,508)","(510,676)","(1343,963)","(1089,335)",,"(1229,834)",,
530,"(410,835)","(555,929)","(392,1013)","(1350,396)","(381,762)","(683,507)","(506,677)","(1344,963)","(1088,335)",,"(1229,839)",,
531,"(409,836)","(555,929)","(392,1013)","(1350,394)","(381,762)","(684,506)","(513,678)","(1345,964)","(1088,336)",,"(1229,839)",,
532,"(409,836)","(555,929)","(390,1017)","(1350,394)","(381,762)","(684,504)","(513,678)","(1343,966)","(1084,333)",,"(1228,834)",,
533,"(408,836)","(555,929)","(393,1016)","(1350,392)","(381,762)","(686,503)","(513,680)","(1344,966)","(1085,334)",,"(1228,833)",,
534,"(407,836)","(555,929)","(393,1018)","(1349,391)","(381,762)","(687,502)","(513,678)","(1343,967)","(1085,333)",,"(1228,833)",,
535,"(406,837)","(555,929)","(395,1018)",,"(381,762)","(686,501)","(513,678)","(1343,967)","(1087,333)",,"(1229,839)",,
536,"(403,838)","(556,929)","(398,1016)","(1351,386)","(381,762)","(684,501)","(514,678)","(1343,969)","(1086,333)",,"(1228,834)",,
537,"(400,837)","(555,929)","(399,1015)","(1351,386)","(381,762)","(683,501)","(514,679)","(1343,968)","(1087,334)",,"(1228,833)",,
538,"(397,838)","(555,929)","(400,1014)","(1351,385)","(381,762)","(684,500)","(513,677)","(1343,973)","(1088,334)",,"(1229,839)",,
539,"(395,838)","(555,929)","(401,1014)","(1350,384)","(381,762)","(686,499)","(516,680)","(1343,969)","(1088,333)",,"(1229,839)",,
540,"(393,837)","(555,929)","(401,1017)","(1351,380)","(381,762)","(685,498)","(513,678)","(1344,970)","(1089,334)",,"(1229,839)",,
541,"(390,836)","(555,929)","(402,1016)","(1352,383)","(381,762)","(684,497)","(513,678)","(1344,970)","(1090,334)",,"(1229,839)",,
542,"(387,836)","(556,930)","(405,1018)","(1352,376)","(381,762)","(685,497)","(517,681)","(1344,970)","(1091,334)",,"(1228,833)",,
543,"(385,836)","(555,929)","(407,1018)",,"(381,762)","(685,497)","(517,681)","(1343,974)","(1091,334)",,"(1229,839)",,
544,"(384,835)","(555,929)","(404,1015)","(1350,376)","(381,762)","(683,495)","(517,682)","(1343,970)","(1091,334)",,"(1229,839)",,
545,"(382,835)","(555,930)","(407,1017)","(1350,378)","(381,762)","(685,495)","(516,683)","(1343,970)","(1091,334)",,"(1228,833)",,
546,"(380,833)","(555,929)","(408,1018)","(1350,375)","(381,762)","(686,493)","(518,682)","(1343,974)","(1091,335)",,"(1229,839)",,
547,"(378,833)","(556,930)","(407,1016)","(1350,371)","(381,762)","(684,493)","(517,682)","(1343,975)","(1092,334)",,"(1228,834)",,
548,"(375,832)","(555,930)","(411,1015)","(1351,369)","(381,763)","(683,492)","(516,680)","(1344,970)","(1092,336)",,"(1228,839)",,
549,"(373,829)","(555,929)","(411,1014)","(1351,367)","(381,762)","(684,491)","(516,680)","(1343,970)","(1093,336)",,"(1228,833)",,
550,"(372,829)","(555,929)",,"(1350,365)","(381,762)","(684,490)","(520,682)","(1343,974)","(1095,337)",,"(1228,833)",,
551,"(370,827)","(555,929)","(411,1015)","(1351,363)","(381,762)","(685,488)","(520,682)","(1344,974)","(1094,337)",,"(1228,833)",,
552,"(367,828)","(555,929)","(410,1015)","(1351,363)","(381,762)","(684,487)","(518,682)","(1344,969)","(1094,337)",,"(1228,833)",,
553,"(365,828)","(556,926)","(414,1016)","(1351,359)","(381,762)","(684,486)","(521,682)","(1345,973)","(1095,337)",,"(1229,839)",,
554,"(363,825)","(555,929)","(413,1018)","(1351,356)","(381,762)","(684,486)","(523,683)",,"(1096,338)",,"(1228,834)",,
555,"(361,825)","(555,926)","(414,1018)","(1351,354)","(381,761)","(684,484)","(521,682)",,"(1096,338)",,"(1228,836)",,
556,"(359,826)","(555,929)","(416,1018)","(1351,356)","(381,762)","(684,483)","(521,683)","(1343,968)","(1097,339)",,"(1228,833)",,
557,"(356,826)","(555,926)","(417,1017)","(1351,357)","(381,761)","(684,481)","(521,683)","(1343,969)","(1097,340)",,"(1228,833)",,
558,"(354,823)","(555,929)","(417,1014)","(1350,351)","(381,762)","(685,481)","(521,683)","(1344,967)","(1097,340)",,"(1229,839)",,
559,"(352,823)","(556,929)","(421,1015)","(1351,350)","(381,762)","(686,481)","(518,681)","(1343,968)","(1098,340)",,"(1230,839)",,
560,"(350,825)","(555,926)","(420,1015)","(1352,348)","(381,762)","(686,480)",,"(1346,971)","(1098,341)",,"(1230,834)",,
561,"(348,818)","(555,926)","(421,1015)","(1352,351)","(381,762)","(686,479)","(522,684)","(1345,970)","(1099,341)",,"(1230,839)",,
562,"(345,821)","(555,929)","(422,1017)","(1351,349)","(381,762)","(681,479)","(521,684)","(1344,966)","(1100,342)",,"(1229,834)",,
563,"(344,822)","(555,929)","(423,1015)","(1352,346)","(381,762)","(687,479)","(522,685)","(1342,968)","(1101,340)",,,,
564,"(341,819)","(555,926)","(422,1014)","(1352,343)","(381,762)","(684,476)","(520,684)","(1344,965)","(1102,343)",,"(1229,834)",,
565,"(339,821)","(555,926)","(423,1014)","(1353,341)","(381,762)","(685,475)","(519,683)","(1344,966)","(1102,343)",,"(1229,834)",,
566,"(338,819)","(556,926)","(428,1018)","(1352,339)","(381,762)","(685,474)","(519,684)","(1345,966)","(1103,343)",,"(1230,834)",,
567,"(336,818)","(556,926)","(426,1019)","(1351,339)","(381,762)","(685,474)","(519,684)","(1343,968)","(1103,343)",,"(1229,834)",,
568,"(335,820)","(556,926)","(427,1015)","(1351,337)","(381,762)","(684,472)","(519,684)","(1343,968)","(1103,343)",,"(1229,834)",,
569,"(333,820)","(556,926)","(429,1015)","(1351,335)","(381,762)","(684,471)","(520,684)","(1343,967)","(1104,343)",,"(1229,834)","(52,366)",
570,"(331,819)","(556,930)","(429,1018)","(1351,332)","(381,762)","(685,470)","(520,684)","(1343,969)","(1104,343)",,"(1229,834)",,
571,"(329,818)","(556,929)","(430,1018)","(1351,331)","(381,762)","(685,468)","(519,683)","(1344,969)","(1104,343)",,"(1229,834)",,
572,"(327,817)","(555,926)","(433,1015)","(1353,328)","(381,762)","(684,467)","(520,683)","(1344,970)","(1104,342)",,"(1229,834)",,
573,"(326,818)","(556,926)","(436,1016)","(1351,328)","(381,762)","(687,467)","(520,684)","(1344,971)","(1105,342)",,"(1229,834)",,
574,"(324,816)","(556,927)","(438,1016)","(1351,328)","(381,762)","(683,466)","(524,686)","(1344,971)","(1106,341)",,"(1229,834)",,
575,"(321,816)","(556,928)","(438,1016)","(1351,329)","(381,762)","(683,465)","(524,686)","(1344,973)","(1106,342)",,"(1229,834)",,
576,"(319,816)","(555,927)","(439,1016)","(1353,324)","(381,762)","(684,462)","(522,685)","(1344,973)","(1107,342)",,"(1229,834)",,
577,"(318,816)","(556,927)","(440,1015)","(1351,325)","(381,762)","(684,464)","(527,687)","(1344,974)","(1107,342)",,"(1229,834)",,
578,"(315,814)","(556,927)","(444,1015)","(1352,324)","(381,762)","(684,464)","(523,685)","(1344,976)","(1107,342)",,,,
579,"(312,815)","(555,930)","(444,1015)","(1351,325)","(381,762)","(683,463)","(524,685)","(1345,977)","(1107,342)",,"(1229,834)",,
580,"(309,812)","(555,930)","(445,1015)","(1351,324)","(381,762)","(683,461)","(530,688)","(1344,979)","(1109,342)",,"(1229,834)",,
581,"(307,809)","(556,930)","(445,1014)","(1353,324)","(381,762)","(683,461)","(531,688)","(1344,980)","(1110,343)",,"(1229,834)","(52,374)",
582,"(304,808)","(555,930)","(445,1014)","(1352,324)","(381,762)","(683,460)","(528,685)","(1345,983)","(1109,343)",,"(1229,834)",,
583,"(301,811)","(555,930)","(446,1015)","(1353,324)","(381,762)","(682,458)","(532,684)","(1344,982)","(1110,342)",,"(1229,834)",,
584,"(297,808)","(555,927)","(447,1015)","(1351,323)","(381,762)","(680,456)","(532,688)","(1347,986)","(1110,342)",,"(1229,834)",,
585,"(295,809)","(555,930)",,"(1352,323)","(381,762)","(681,457)","(532,687)","(1346,986)","(1111,342)",,"(1229,834)",,
586,"(293,809)","(555,930)","(452,1015)","(1351,323)","(381,762)","(680,456)","(532,688)","(1344,986)","(1111,343)",,"(1229,834)",,
587,"(290,811)","(555,927)","(452,1015)","(1352,321)","(381,762)","(680,457)","(532,688)","(1345,986)","(1112,342)",,"(1229,834)",,
588,"(288,811)","(555,930)","(455,1016)","(1351,324)","(381,762)","(680,456)","(535,684)","(1345,988)","(1112,342)",,"(1229,834)",,
589,"(286,807)","(555,930)","(456,1015)","(1351,320)","(381,762)","(684,455)","(532,688)","(1345,987)","(1112,342)",,"(1229,833)",,
590,"(284,810)","(555,930)",,"(1351,318)","(381,762)","(685,454)","(533,688)","(1346,988)","(1113,343)",,"(1229,834)",,
591,"(283,809)","(555,929)",,"(1353,317)","(381,762)","(683,455)","(535,687)","(1347,988)","(1113,344)",,"(1229,834)",,
592,"(281,811)","(555,930)","(458,1019)","(1351,316)","(381,762)","(685,453)","(531,685)","(1345,989)","(1114,344)",,"(1229,834)",,
593,"(279,811)","(555,929)","(460,1016)","(1352,319)","(381,762)","(684,451)","(532,684)","(1347,990)","(1113,343)",,"(1229,833)",,
594,"(277,811)","(555,930)","(463,1015)","(1351,320)","(381,762)","(684,450)","(536,687)","(1346,990)","(1115,345)",,"(1229,834)",,
595,"(274,810)","(555,929)","(463,1016)","(1352,319)","(381,762)","(682,449)","(533,683)","(1346,991)","(1115,345)",,,,
