frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14
71,"(750,856)","(284,855)","(527,812)","(432,459)","(1115,384)","(1059,268)","(938,213)","(683,110)","(865,60)",,"(1362,69)",,,,
72,"(750,857)","(283,855)","(527,811)","(431,459)","(1115,384)","(1059,268)","(938,213)","(686,110)","(865,61)",,"(1363,68)",,,,
73,"(750,856)","(283,854)","(527,811)","(432,458)","(1115,383)","(1059,268)","(939,213)","(686,109)","(861,60)",,"(1362,67)",,,,
74,"(750,856)","(283,855)","(528,811)","(431,458)","(1115,382)","(1059,268)","(939,214)","(682,110)","(864,62)",,"(1362,67)",,,,
75,"(750,856)","(283,854)","(527,811)","(431,459)","(1114,382)","(1059,268)","(939,215)","(686,109)","(863,62)",,"(1363,65)",,,,
76,"(750,856)","(283,854)","(527,811)","(431,459)","(1115,382)","(1059,268)","(939,215)","(687,109)","(863,63)",,"(1361,73)",,,,
77,"(750,856)","(282,854)","(527,812)","(431,458)","(1114,381)","(1059,268)","(939,215)","(683,108)","(856,61)",,"(1361,63)",,,,
78,"(750,856)","(282,854)","(528,812)","(432,458)","(1114,381)","(1060,268)","(940,215)","(694,111)","(853,62)",,"(1362,73)",,,,
79,"(751,856)","(282,854)","(528,812)","(432,459)","(1114,380)","(1059,268)","(940,215)","(695,111)","(852,62)",,"(1360,63)",,,,
80,"(751,856)","(283,854)","(528,812)","(432,458)","(1114,379)","(1059,268)","(940,215)","(692,110)","(851,62)",,"(1361,73)",,,,
81,"(751,856)","(284,855)","(529,813)","(433,459)","(1115,379)","(1060,268)","(941,215)","(692,109)",,,"(1362,73)",,,,
82,"(751,856)","(281,855)","(529,813)","(432,459)","(1114,379)","(1059,268)","(940,215)","(693,107)","(850,62)",,"(1361,73)",,,,
83,"(751,855)","(282,855)","(529,812)","(432,459)","(1115,378)","(1060,268)","(941,216)","(692,109)","(850,62)",,"(1362,73)",,,,
84,"(751,856)","(282,855)","(530,814)","(433,459)","(1115,377)","(1060,268)","(941,216)","(692,107)","(849,62)",,"(1361,73)",,,,
85,"(751,856)","(281,855)","(530,814)","(433,459)","(1115,377)","(1060,268)","(940,216)","(692,101)","(848,62)",,"(1361,73)",,,,
86,"(751,855)","(283,854)","(530,814)","(433,458)","(1115,377)","(1060,268)","(940,216)","(691,104)","(847,62)",,"(1360,74)",,,,
87,"(751,855)","(281,855)","(529,814)","(433,458)","(1115,377)","(1060,268)","(941,216)","(691,104)","(847,62)",,"(1361,74)",,,,
88,"(751,856)","(281,855)","(529,814)","(432,459)","(1114,376)","(1059,268)","(937,212)","(690,104)","(846,62)",,"(1359,75)",,,,
89,"(750,856)","(280,854)","(528,814)","(432,458)","(1114,375)","(1059,268)","(937,213)","(691,104)","(845,62)",,"(1359,75)",,,,
90,"(750,856)","(280,854)","(527,814)","(431,458)","(1114,374)","(1058,268)","(940,216)","(690,104)","(845,64)",,"(1359,74)",,,,
91,"(750,856)","(280,854)","(527,815)","(431,458)","(1114,374)","(1058,268)","(939,216)","(690,103)","(845,62)",,"(1359,74)",,,,
92,"(750,855)","(280,854)","(527,814)","(431,458)","(1115,373)","(1058,268)","(939,216)","(690,104)","(846,61)",,"(1358,75)",,,,
93,"(750,856)","(280,854)","(526,815)","(431,458)","(1115,373)","(1058,268)","(939,217)","(690,103)","(845,61)",,"(1355,66)",,,,
94,"(750,855)","(283,854)","(526,815)","(431,458)","(1116,373)","(1058,268)","(939,216)","(690,104)",,,"(1358,74)",,,,
95,"(750,856)","(282,854)","(525,816)","(431,458)","(1116,372)","(1059,268)","(939,217)","(690,103)",,,"(1358,74)",,,,
96,"(750,856)","(280,854)","(525,816)","(431,458)","(1117,371)","(1058,268)","(939,216)","(689,103)",,,"(1358,74)","(1120,50)",,,
97,"(750,856)","(283,854)","(525,817)","(432,458)","(1118,371)","(1059,268)","(940,217)","(690,103)",,,,,,,
98,"(750,856)","(283,854)","(525,817)","(432,458)","(1117,370)","(1059,268)","(940,216)","(690,101)",,,"(1359,74)",,,,
99,"(750,856)","(284,855)","(525,818)","(432,458)","(1118,370)","(1059,268)","(940,217)","(690,100)",,,"(1362,74)",,,,
100,"(750,855)","(281,854)","(524,818)","(432,458)","(1118,369)","(1059,268)","(940,216)","(691,98)",,,"(1359,74)",,,,
101,"(751,856)","(285,854)","(524,819)","(433,459)","(1118,370)","(1059,268)","(941,217)","(690,98)",,,,,,,
102,"(751,856)","(282,855)","(524,819)","(432,459)","(1118,369)","(1060,268)","(941,216)","(692,97)",,,"(1360,74)",,,,
103,"(751,855)","(282,855)","(523,819)","(433,458)","(1119,369)","(1060,268)","(940,216)","(691,97)",,,"(1362,73)",,,,
104,"(750,855)","(281,854)","(523,818)","(432,458)","(1118,369)","(1060,268)","(939,216)","(683,102)",,,"(1359,74)",,,,
105,"(750,855)","(281,854)","(523,819)","(432,458)","(1119,368)","(1059,268)","(939,216)","(687,100)",,,"(1362,73)",,,,
106,"(750,855)","(281,854)","(523,818)","(432,458)","(1119,367)","(1059,268)","(939,216)","(687,98)",,,"(1362,73)",,,,
107,"(750,856)","(281,855)","(523,818)","(432,458)","(1119,367)","(1059,268)","(939,216)","(687,98)",,,"(1363,73)",,,,
108,"(750,855)","(281,854)","(523,819)","(432,458)","(1117,371)","(1060,268)","(939,217)","(683,100)",,,"(1363,73)",,,,
109,"(750,855)","(281,854)","(523,818)","(432,458)","(1119,366)","(1059,268)","(939,217)","(683,98)",,,,,,,
110,"(750,855)","(280,854)","(522,819)","(432,458)","(1118,366)","(1058,268)","(939,216)","(689,96)",,,"(1363,73)",,,,
111,"(750,855)","(283,854)","(522,819)","(433,458)","(1117,370)","(1058,268)","(939,217)","(692,94)",,,"(1364,70)",,,,
112,"(750,855)","(280,854)","(522,819)","(432,457)","(1117,364)","(1058,268)","(939,216)","(691,96)",,,"(1364,73)",,,,
113,"(750,855)","(280,854)","(522,819)","(432,457)","(1118,363)","(1058,268)","(939,216)","(692,95)",,,"(1364,73)",,,,
114,"(750,855)","(284,854)","(523,819)","(434,457)","(1118,363)","(1058,268)","(939,217)","(691,96)",,,"(1364,73)",,,,
115,"(750,856)","(284,854)","(523,819)","(434,457)","(1119,363)","(1058,268)","(939,217)","(693,95)","(848,60)",,"(1364,74)",,,,
116,"(751,855)","(281,854)","(523,819)","(434,458)","(1119,363)","(1059,268)","(939,217)","(691,95)","(847,61)",,,,,,
117,"(750,856)","(284,855)","(522,820)","(435,458)","(1119,363)","(1059,268)","(939,217)","(691,94)","(847,61)",,"(1365,73)",,,,
118,"(751,856)","(281,855)","(523,820)","(435,457)","(1120,362)","(1059,268)","(939,217)","(692,93)","(846,61)",,"(1363,73)",,,,
119,"(750,855)","(281,854)","(522,820)","(435,457)","(1121,361)","(1061,268)","(940,217)","(691,93)","(844,58)",,"(1366,73)",,,,
120,"(750,856)","(282,855)","(522,820)","(435,457)","(1121,360)","(1059,269)","(940,217)","(693,93)","(845,62)",,"(1364,74)",,,,
121,"(751,856)","(282,855)","(522,820)","(435,457)","(1121,360)","(1061,268)","(940,217)","(693,93)","(843,62)",,"(1365,74)",,,,
122,"(750,856)","(285,855)","(522,821)","(436,457)","(1120,360)","(1060,268)","(940,217)","(693,91)","(843,61)",,"(1365,74)",,,,
123,"(750,856)","(282,855)","(524,821)","(436,457)","(1120,360)","(1060,268)","(940,218)","(693,90)","(842,62)",,"(1365,74)",,,,
124,"(750,855)","(282,855)","(522,823)","(436,456)","(1120,359)","(1061,268)","(940,217)","(694,91)","(841,57)",,"(1365,73)",,,,
125,"(751,855)","(282,854)","(522,821)","(436,456)","(1120,359)","(1060,268)","(940,217)","(694,90)","(841,58)",,"(1366,73)",,,,
126,"(750,855)","(282,854)","(522,823)","(436,456)","(1120,358)","(1059,268)","(939,217)","(693,89)","(840,61)",,"(1365,73)",,,,
127,"(751,855)","(282,854)","(522,823)","(436,456)","(1120,357)","(1059,268)","(939,217)","(693,90)","(839,59)",,"(1365,73)",,,,
128,"(750,855)","(281,854)","(521,823)","(436,455)","(1119,356)","(1059,268)","(939,217)","(693,88)","(840,58)",,"(1365,73)",,,,
129,"(750,855)","(281,854)","(521,824)","(436,455)","(1119,357)","(1059,268)","(939,217)","(694,89)","(840,58)",,"(1365,74)",,,,
130,"(750,856)","(280,854)","(521,823)","(436,455)","(1119,357)","(1059,268)","(939,217)","(694,87)","(838,58)",,"(1366,74)",,,,
131,"(750,856)","(281,854)","(521,825)","(435,455)","(1120,356)","(1059,268)","(939,217)","(696,88)","(837,58)",,"(1365,74)",,,,
132,"(750,856)","(281,854)","(521,825)","(435,455)","(1119,357)","(1060,268)","(939,217)","(693,86)","(837,58)",,"(1365,74)",,,,
133,"(750,856)","(281,854)","(521,826)","(436,455)","(1120,356)","(1059,268)","(939,217)","(697,84)","(836,59)",,"(1365,74)",,,,
134,"(750,856)","(281,854)","(521,826)","(436,455)","(1120,356)","(1059,268)","(939,217)","(695,85)","(835,59)",,"(1365,74)",,,,
135,"(751,856)","(282,855)","(521,827)","(437,455)","(1120,360)","(1060,268)","(939,217)","(696,88)","(835,59)",,"(1366,74)",,,,
136,"(750,856)","(281,854)","(520,827)","(436,455)","(1120,359)","(1059,268)","(940,217)","(696,81)","(834,59)",,"(1365,75)",,,,
137,"(751,856)","(282,855)","(521,827)","(437,455)","(1121,356)","(1060,268)","(939,217)","(696,84)","(831,60)",,"(1366,75)",,,,
138,"(751,855)","(282,855)","(521,826)","(437,454)","(1122,358)","(1059,268)","(940,217)","(695,87)","(828,61)",,"(1366,75)",,,,
139,"(751,856)","(282,855)","(521,826)","(438,454)","(1122,355)","(1060,268)","(942,220)","(697,83)","(825,62)",,"(1367,76)",,,,
140,"(751,856)","(282,855)","(521,827)","(439,454)","(1122,354)","(1060,268)","(940,218)","(696,83)","(828,61)",,"(1366,75)",,,,
141,"(751,856)","(282,855)","(521,827)","(439,452)","(1121,357)","(1060,268)","(941,218)","(696,85)","(827,62)",,"(1367,75)",,,,
142,"(751,856)","(283,855)","(521,826)","(439,453)","(1122,353)","(1060,268)","(941,218)","(696,80)","(827,62)",,"(1367,76)",,,,
143,"(751,855)","(283,855)","(521,827)","(439,452)","(1122,357)","(1060,269)","(941,218)","(697,81)","(827,61)",,"(1367,76)",,,,
144,"(751,855)","(283,854)","(521,825)","(436,454)","(1122,356)","(1060,268)","(941,217)","(697,81)","(824,61)",,"(1366,76)",,,,
145,"(751,855)","(282,855)","(521,826)","(437,451)","(1122,352)","(1060,268)","(940,218)","(697,80)","(824,61)",,"(1366,76)",,,,
146,"(751,855)","(281,855)","(521,825)","(438,451)","(1121,352)","(1060,268)","(940,218)","(697,76)","(821,62)",,"(1366,76)",,,,
147,"(750,855)","(281,855)","(521,826)","(438,450)","(1121,351)","(1059,268)","(940,217)","(698,80)","(819,60)",,"(1366,76)",,,,
148,"(750,855)","(281,854)","(521,826)","(439,450)","(1121,351)","(1059,268)","(940,217)","(698,76)","(819,60)",,"(1366,75)",,,,
149,,"(281,855)","(520,826)","(438,450)","(1121,356)","(1059,268)","(940,218)","(699,76)","(822,59)",,"(1366,76)",,,,
150,,"(280,854)","(520,826)","(440,442)","(1121,351)",,"(939,217)","(698,79)","(816,59)",,"(1366,76)",,,,
151,"(750,856)","(281,854)","(520,827)","(440,450)","(1120,350)",,"(939,217)","(699,78)","(816,59)",,"(1366,76)",,,,
152,,"(283,854)",,"(442,442)","(1119,349)",,"(939,217)","(700,79)","(815,59)",,"(1366,76)",,,,
153,,"(281,854)","(520,826)","(441,450)","(1118,349)",,"(939,218)","(701,78)","(814,58)",,"(1366,76)",,,,
154,,"(281,854)","(520,827)","(442,450)","(1118,349)","(1059,269)","(939,218)","(701,79)","(811,59)",,"(1366,77)",,,,
155,,"(281,854)",,,,,,"(701,79)","(811,59)",,"(1367,69)",,,,
156,,"(285,854)",,,"(1116,347)",,,"(702,79)","(809,59)",,"(1366,76)",,,,
157,"(750,856)","(281,854)","(519,827)","(442,451)","(1119,346)","(1060,268)","(940,218)","(702,78)","(807,59)",,"(1368,69)",,,,
158,"(751,856)","(281,855)","(520,827)","(442,451)",,"(1061,269)","(940,218)","(703,78)","(807,60)",,"(1366,77)",,,,
159,"(751,855)","(282,855)","(520,827)","(442,451)","(1118,348)","(1060,268)","(941,218)","(703,78)","(807,62)",,"(1368,69)",,,,
160,"(751,855)","(282,855)","(520,827)","(442,451)","(1119,348)","(1060,268)","(941,218)","(705,76)","(806,60)",,"(1366,77)",,,,
161,,"(282,855)","(520,827)","(443,451)","(1119,350)","(1060,268)","(941,218)","(707,77)","(805,60)",,"(1367,69)",,,,
162,"(751,856)","(282,855)","(520,827)","(442,451)",,"(1060,269)","(941,218)","(706,77)","(804,60)",,"(1366,77)",,,,
163,"(751,856)","(281,854)","(520,827)","(443,451)","(1118,347)","(1060,268)","(942,219)","(706,77)","(805,60)",,"(1366,80)",,,,
164,"(751,855)","(281,855)","(520,827)","(443,451)","(1118,347)","(1060,268)","(942,219)","(707,78)","(804,59)",,"(1367,79)",,,,
165,"(751,855)","(281,855)","(520,827)","(443,451)","(1118,346)","(1060,268)",,"(710,75)","(802,61)",,"(1366,78)",,,,
166,"(751,855)","(281,854)","(520,827)","(443,452)","(1120,346)","(1060,268)",,"(710,79)","(804,61)",,"(1365,79)",,,,
167,"(750,856)","(281,854)","(519,827)","(443,452)","(1117,351)","(1059,268)",,"(711,74)","(802,59)",,"(1365,78)",,,,
