frame,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_18,ID_19,ID_20,ID_21,ID_22,ID_24,ID_25,ID_26,ID_27
1498,,,"(910,1041)",,"(817,153)",,"(1150,951)",,,"(1226,405)",,,,,,,"(881,179)",,,,,,,,,
1499,,,"(911,1041)",,,,"(1149,947)",,,"(1225,405)",,,,,,,"(876,174)",,,,,,,,,
1500,,,"(913,1042)",,"(813,157)",,"(1147,945)",,,"(1226,405)",,,,,,,"(874,172)",,,,,,,,,
1501,,,"(917,1041)",,,,"(1147,939)",,,"(1225,405)",,,,,,,"(870,168)",,,,,,,,,
1502,,,"(919,1041)",,"(804,160)",,"(1147,937)",,,"(1225,405)",,,,,,,"(864,168)",,,,"(1335,214)",,,,,
1503,,,"(921,1043)",,,,"(1146,935)",,,"(1225,405)",,,,,,,"(858,171)",,,,,,,,,
1504,,,"(922,1043)",,,,"(1144,932)",,,"(1225,405)",,,,,,,"(851,175)",,,,,,,,,
1505,,,"(922,1044)",,,,"(1145,932)",,,"(1225,405)",,,,,,,"(849,177)",,,,"(1293,325)",,,,,
1506,,,"(922,1044)",,,,"(1144,929)",,,"(1225,406)",,,,,,,"(844,180)",,,,,,,,,
1507,,"(1334,213)","(924,1044)",,"(792,173)",,"(1143,928)",,,"(1222,408)",,,,,,,"(840,182)",,,,"(1292,325)",,,,,
1508,,"(1336,214)","(923,1044)",,"(788,169)",,"(1142,930)",,,"(1218,408)",,,,,,,"(836,185)",,,,,,,,,
1509,,,"(925,1044)",,"(784,170)",,"(1141,927)",,,"(1215,411)",,,,,,,"(830,188)",,,,"(1309,337)",,,,,
1510,,"(1292,325)","(924,1044)",,,,"(1143,929)",,,"(1212,414)",,,,,,,"(832,186)",,,,"(1308,337)",,,,,
1511,,,"(925,1044)",,,,"(1141,926)",,,"(1210,417)",,,,,,,"(832,186)",,,,"(1291,325)",,,,,
1512,,,"(925,1044)",,,,"(1142,926)",,,"(1207,418)",,,,,,,"(832,186)",,,,,,,,,
1513,,,"(925,1044)",,,,"(1143,928)",,,"(1204,422)",,,,,,,"(832,186)",,,,,,,,,
1514,,"(1292,325)","(925,1044)",,,,"(1143,929)",,,"(1201,425)",,,,,,,"(832,186)",,,,,,,,,
1515,,"(1291,325)","(926,1044)",,,,"(1142,927)",,,"(1199,427)",,,"(1335,213)",,,,"(832,186)",,,,,,,,,
1516,,"(1292,325)","(926,1043)",,,,"(1142,929)",,,"(1196,428)",,,,,,,"(832,186)",,,,"(1308,338)",,,,,
1517,,,"(925,1044)",,,,"(1142,929)",,,"(1192,431)",,,,,,,"(832,185)",,,,,,,,,
1518,,"(1292,325)","(925,1043)",,,,"(1142,929)",,,"(1188,433)",,,,,,,"(828,184)",,,,"(1309,339)",,,,,
1519,,"(1292,325)","(925,1043)",,,,"(1143,929)",,,"(1185,434)",,,"(1329,209)",,,,"(824,180)",,,,"(1309,339)",,,,,
1520,,"(1309,338)","(925,1043)",,,,"(1143,929)",,,"(1180,437)",,,,,,,"(815,177)",,,,,,,,,
1521,,,"(925,1044)",,,,"(1143,929)",,,"(1175,441)",,,,,,,"(811,175)",,,,,,,,,
1522,,"(1292,325)","(925,1044)",,,,"(1142,929)",,,"(1170,444)",,,,,,,"(811,174)",,,,,,,,,
1523,,"(1291,325)","(925,1043)",,,,"(1143,929)",,,"(1167,446)",,,,,,,"(816,176)",,,,,,,,,
1524,,,"(925,1044)",,,,"(1143,929)",,,"(1163,448)",,,,,,,"(819,178)",,,,,,,,,
1525,,,"(925,1044)",,,,"(1143,929)",,,"(1159,451)",,,,,,,"(816,178)",,,,,,,,,
1526,,"(1292,325)","(925,1044)",,,,"(1142,929)",,,"(1158,452)",,,,,,"(751,200)","(809,179)",,,,,,,,,
1527,,"(1292,325)","(925,1043)",,,,"(1142,929)","(962,115)",,"(1154,453)",,,,,,"(751,200)","(806,180)",,,,,,,,,
1528,,"(1292,325)","(925,1044)",,,,"(1142,929)","(963,115)",,"(1151,455)",,,,,,"(752,200)","(801,181)",,,,,,,,,
1529,,,"(925,1044)",,,,"(1142,928)","(960,116)",,"(1145,459)",,,,,,,"(795,184)",,,,,,,,,
1530,,,"(925,1044)",,,,"(1143,929)",,,"(1145,458)",,,,,,"(741,200)","(791,186)",,,,,,,,,
1531,,,"(925,1044)",,,,"(1143,929)","(960,109)",,"(1142,460)",,,,,,"(741,201)","(787,188)",,,,,,,,,
1532,,,"(925,1044)",,,,"(1143,929)",,,"(1135,462)",,,,,,,"(783,191)",,,,,,,,,
1533,,,"(925,1044)",,,,"(1141,928)",,,"(1131,467)",,,,,,"(739,202)","(779,194)",,,,,,,,,
1534,,,"(925,1044)",,,,"(1141,928)",,,"(1127,469)",,,"(1310,194)",,,"(735,204)","(776,196)",,,,,,,,,
1535,,,"(925,1044)",,,,"(1141,928)",,,"(1123,471)",,,,,,,"(774,202)",,,,,,,,,
1536,,,"(925,1044)",,,,"(1141,928)",,,"(1121,473)",,,,,,,"(771,207)",,,,,,,,,
1537,,,"(925,1044)",,,,"(1142,928)",,,"(1117,476)",,,,,,,"(768,213)",,,,,,,,,
1538,,,"(925,1044)",,,,"(1142,928)",,,"(1115,477)",,,,,,,"(765,219)",,,,,,,,,
1539,,"(1294,323)","(925,1044)",,,,"(1143,929)",,,"(1115,476)",,,"(1250,176)",,,,"(764,221)",,,,,,,,,
1540,,,"(925,1045)",,,,"(1143,930)",,,"(1112,479)",,,,,,,"(761,229)",,,,,,,,,
1541,,,"(925,1044)",,,,"(1143,929)",,,"(1107,483)",,,,,,,"(758,235)",,,,,,,,,
1542,,,"(925,1044)",,,,"(1143,930)",,,"(1104,485)",,,"(1293,184)",,,,"(754,240)",,,,,,,,,
1543,,,"(925,1045)",,,,"(1142,928)",,,"(1101,487)",,,,,,,"(754,244)",,,,,,,,,
1544,,,"(925,1044)",,,,"(1141,928)",,,"(1097,489)",,,,,,,"(752,249)",,,,,,,,,
1545,,,"(925,1044)",,,,"(1141,928)",,,"(1093,491)",,,,,,,"(747,256)",,,,,,,,,
1546,,,"(925,1044)",,,,"(1142,930)",,,"(1090,494)",,,,,,,"(744,261)",,,,,,,,,
1547,,,"(925,1044)",,,,"(1142,929)",,,"(1088,497)",,,,,,,"(738,265)",,,,,,,,,
1548,,,"(925,1044)",,,,"(1142,929)",,,"(1084,499)",,,"(1290,183)",,,"(702,240)","(734,268)",,,,,,,,,
1549,,,"(925,1044)",,,,"(1142,929)",,,"(1080,503)",,,,,,,"(724,274)",,,,,,,,,
1550,,,"(925,1044)",,,,"(1142,930)",,,"(1076,507)",,,,,,,"(718,273)",,,,,,,,,
1551,,,"(925,1044)",,,,"(1143,930)",,,"(1071,511)",,,,,,,"(712,273)",,,,,,,,,
1552,,,"(925,1044)",,,,"(1143,930)",,,"(1065,516)",,,"(1287,180)",,,,"(706,272)",,,,,,,,,
1553,,,"(925,1043)",,,,"(1144,930)",,,"(1060,519)",,,,,,,"(703,272)",,,,,,,,,
1554,,"(1296,323)","(925,1043)",,,,"(1143,930)",,,"(1056,522)",,,,,,,"(700,275)",,,,,,,,,
1555,,,"(925,1044)",,,,"(1142,928)",,,"(1051,528)",,,,,,,"(694,280)",,,,,,,,,
1556,,,"(925,1044)",,,,"(1143,930)",,,"(1046,530)",,,"(1281,176)",,,,"(688,286)",,,,,,,,,
1557,,,"(925,1044)",,,,"(1143,930)",,,"(1042,535)",,,"(1280,175)",,,,"(683,291)",,,,,,,,,
1558,,,"(925,1044)",,,,"(1143,929)",,,"(1039,538)",,,"(1279,175)",,,,"(680,297)",,,,,,,,,
1559,,,"(925,1045)",,,,"(1143,930)",,,"(1029,541)",,,"(1279,175)",,,,"(677,302)",,,,,,,,,
1560,,,"(925,1045)",,,,"(1142,928)",,,"(1024,545)",,,,,,,"(673,309)",,,,,,,,,
1561,,,"(925,1043)",,,,"(1144,930)",,,"(1019,546)",,,"(1277,174)",,,,"(670,316)",,,,,,,,,
1562,,,"(925,1044)",,,,"(1143,930)",,,"(1015,545)",,,"(1276,174)",,,"(684,246)","(664,323)",,,,,,,,,
1563,,,"(925,1044)",,,,"(1142,928)",,,"(1009,549)",,,,,,,"(661,329)",,,,,,,,,
1564,,,"(926,1044)",,,,"(1142,928)",,,"(1003,552)",,,,,,,"(657,336)",,,,,,,,,
1565,,,"(926,1044)",,,,"(1142,928)",,,"(1000,551)",,,,,,"(691,250)","(656,343)",,,,,,,,,
1566,,,"(927,1045)",,,,"(1142,928)",,,"(991,555)",,,"(1269,169)",,,"(693,249)","(654,350)",,,,,,,,,
1567,,,"(925,1044)",,"(691,239)",,"(1143,931)",,,"(985,555)",,,"(1268,169)",,,"(696,247)","(652,357)",,,,,,,,,
1568,,,"(926,1045)",,,,"(1144,931)",,,"(980,557)",,,,,,"(698,246)","(651,363)",,,,,,,,,
1569,,,"(926,1045)",,,,"(1142,928)",,,"(976,559)",,,,,,"(699,245)","(654,371)",,,,,,,,,
1570,,,"(926,1044)",,,,"(1142,928)",,,"(972,561)",,,,,,"(699,246)","(657,376)",,,,,,,,,
1571,,,"(926,1045)",,,,"(1142,928)",,,"(966,561)",,,,,,"(700,247)","(660,383)",,,,,,,,,
1572,,,"(927,1045)",,,,"(1142,928)",,,"(962,564)",,,,,,"(700,250)","(662,388)",,,,,,,,,
1573,,,"(927,1045)",,,,"(1144,930)",,,"(958,564)",,,"(1267,169)",,,"(703,252)","(664,393)",,,,,,,,,
1574,,,"(927,1045)",,,,"(1143,929)",,,"(950,567)",,,"(1267,167)",,,"(704,255)","(665,399)",,,,,,,,,
1575,,,"(927,1045)",,,,"(1142,929)",,,"(943,570)",,,,,,"(705,254)","(667,406)",,,,,,,,,
1576,,,"(927,1045)",,,,"(1145,932)",,,"(935,571)",,,,,,"(709,259)","(669,410)",,"(1140,922)",,,,,,,
1577,,,"(927,1045)",,,,"(1145,933)",,,"(930,572)",,,,,,"(709,258)","(671,415)",,"(1140,920)",,,,,,,
1578,,,"(928,1045)",,,,"(1143,928)",,,"(923,574)",,,,,,"(714,264)","(672,420)",,,,,,,,,
1579,,,"(927,1045)",,,,"(1142,925)",,"(1047,106)","(917,575)",,,,,,"(718,265)","(675,423)",,,,,,,,,
1580,,,"(928,1045)",,,,,,,"(911,576)",,,,,,"(720,268)","(674,423)",,,,,,,,,
1581,,,"(928,1045)",,,,,,,"(904,578)",,,"(1248,158)",,,"(723,270)","(674,424)",,,,,,,,,
1582,,,"(928,1045)",,,,,,,"(899,581)",,,"(1250,158)",,,"(728,271)","(673,425)",,,,,,,,,
1583,,,"(929,1045)",,,,,,,"(894,582)",,,"(1250,158)",,,"(732,274)","(673,425)",,,,,,,,,
1584,,,,,,,,,,"(888,584)",,,"(1249,158)",,,"(739,275)","(673,425)",,,,,,,,,
1585,,,,,,,,,,"(883,587)",,,"(1248,158)",,,"(746,275)","(673,425)",,,,,,,,,
1586,,,,,,,,,,"(878,586)",,,,,,"(747,274)","(674,424)",,"(1139,922)",,,,,,,
1587,,,,,,,,,,"(872,587)",,,"(1246,156)",,,"(753,273)","(675,425)",,"(1139,924)",,,,,,,
1588,,,,,,,,,,"(866,589)",,,,,,"(758,273)","(674,425)",,"(1137,915)",,,,,,,
1589,,,,,,,,,,"(860,589)",,,,,,"(764,273)","(674,425)",,"(1137,911)",,,,,,,
1590,,,,,,,,,,"(856,590)",,,"(1239,154)",,,"(769,272)","(674,425)",,"(1137,910)",,,,,,,
1591,,,,,,,,,,"(852,591)",,,"(1237,153)",,,"(774,272)","(674,425)",,"(1136,908)",,,,,,,
1592,,,,,,,,,,"(848,591)",,,"(1237,152)",,,"(780,271)","(675,425)",,"(1130,900)",,,,,,,
1593,,,,,,,,,,"(845,593)",,,"(1236,151)",,,"(788,268)","(674,425)",,"(1127,896)",,,,,,,
1594,,,,,,,,,,"(842,594)",,,"(1235,151)",,,"(797,265)","(674,425)",,"(1125,895)",,,,,,,
1595,,,,,,,,,,"(838,595)",,,,,,"(799,264)","(674,425)",,"(1122,890)",,,,,,,
1596,,,,,,,,,,"(833,595)",,,,,,"(805,259)","(675,425)",,"(1115,885)",,,,,,,
1597,,,,,,,,,,"(828,596)",,,,,,"(807,256)","(676,428)",,"(1110,880)",,,,,,,
1598,,,"(927,1042)",,,,,,,"(823,596)",,,,,,"(808,254)","(677,428)",,"(1105,879)",,,,,,,
1599,,,,,,,,,,"(818,597)",,,"(1228,148)",,,"(807,252)","(675,425)",,"(1099,875)",,,,,,,
1600,,,,,,,,,,"(814,598)",,,"(1227,148)",,,"(811,248)","(675,424)",,"(1096,872)",,,,,,,
1601,,,"(929,1039)",,,,,,,"(810,600)",,,"(1226,147)",,,"(808,246)","(677,428)",,"(1091,869)",,,,,,,
1602,,,"(928,1040)",,,,,,,"(806,601)",,,"(1224,147)",,,"(806,243)","(677,429)",,"(1088,868)",,,,,,,
1603,,,"(928,1039)",,,,,,,"(802,603)",,,,,,"(805,240)","(677,429)",,"(1082,865)",,,,,,,
1604,,,"(928,1038)",,,,,,,"(798,604)",,,"(1221,144)",,,"(804,238)","(676,428)",,"(1081,864)",,,,,,,
1605,,,"(928,1038)",,,,,,,"(794,607)",,,"(1219,144)",,,"(802,236)","(675,425)",,"(1080,862)",,,,,,,
1606,,,"(930,1038)",,,,,,,"(790,609)",,,"(1219,145)",,,"(801,230)","(675,425)",,"(1079,861)",,,,,,,
1607,,,"(932,1038)",,,,,,,"(785,613)",,,"(1218,145)",,,"(801,225)","(675,425)",,"(1080,860)",,,,,,,
1608,,,"(933,1037)",,,,,,,"(782,616)",,,"(1221,145)",,,"(800,218)","(676,426)",,"(1079,860)",,,,,,,
1609,,,"(935,1034)",,,,,,,"(780,619)",,,"(1219,145)",,,"(799,211)","(675,426)",,"(1080,859)",,,,,,,
1610,,,"(936,1031)",,,,,,,"(774,626)",,,"(1217,144)",,,"(796,205)","(675,425)",,"(1080,859)",,,,,,,
1611,,,"(936,1030)",,,,,,,"(772,631)",,,"(1217,144)",,,"(792,196)","(676,425)",,"(1081,859)",,,,,,,
1612,,,"(935,1029)",,,,,,,"(770,632)",,,,,,"(794,194)","(675,425)",,"(1081,859)",,,,,,,
1613,,,"(936,1026)",,,,,,,"(766,639)",,,,,,"(791,187)","(675,425)",,"(1081,859)",,,,,,,
1614,,,"(935,1024)",,,,,,,"(763,642)",,,,,,"(790,185)","(675,425)",,"(1081,859)",,,,,,,
1615,,,"(934,1022)",,,,,,,"(761,646)",,,"(1215,142)",,,"(792,183)","(674,425)",,"(1083,858)",,,,,,,
1616,,,"(936,1019)",,,,,,,"(759,647)",,,"(1216,144)",,,"(796,180)","(674,425)",,"(1083,857)",,,,,,,
1617,,,"(936,1014)",,,,,,,"(757,651)",,,,,,"(797,178)","(677,428)",,"(1082,856)",,,,,,,
1618,,,"(936,1012)",,,,,,,"(756,653)",,,,,,"(798,176)","(677,427)",,"(1081,855)",,,,,,,
1619,,,"(935,1010)",,,,,,,"(756,654)",,,,,,"(800,174)","(676,429)",,"(1082,850)",,,,,,,
1620,,,"(936,1009)",,,,,,,"(756,654)",,,,,,"(804,170)","(676,428)",,"(1083,847)",,,,,,,
1621,,,"(936,1009)",,,,,,,"(755,655)",,,,,,"(808,167)","(676,426)",,"(1083,842)",,,,,,,
1622,,,"(936,1006)",,,,,,,"(756,654)",,,,,,"(811,164)","(676,427)",,"(1081,837)",,,,,,,
1623,,,"(934,1002)",,,,,,,"(755,654)",,,,,,,"(676,429)",,"(1081,832)",,,,,,,
1624,,,"(933,999)",,,,,,,"(755,654)",,,,,,"(816,160)","(676,429)",,"(1082,823)",,,,,,,
1625,,,"(932,995)",,,,,,,"(756,654)",,,,,,"(815,162)","(676,429)",,"(1083,818)",,,,,,,
1626,,,"(931,991)",,,,,,,"(756,654)",,,"(1220,145)",,,"(822,158)","(677,428)",,"(1080,809)",,,,,,,
1627,,,"(930,988)",,,,,,,"(756,654)",,,,,,"(827,157)","(676,429)",,"(1079,803)",,,,,,,
1628,,,"(929,984)",,,,,,,"(756,654)",,,,,,"(834,154)","(675,428)",,"(1079,797)",,,,,,,
1629,,,"(929,983)",,,,,,,"(756,654)",,,,,,"(841,154)","(677,429)",,"(1080,795)",,,,,,,
1630,,,"(929,981)",,,,,,,"(755,654)",,,,,,"(847,153)","(677,430)",,"(1079,791)",,,,,,,
1631,,,"(928,979)",,,,,,,"(753,656)",,,,,,"(853,149)","(677,429)",,"(1079,785)",,,,,,,
1632,,,"(929,976)",,,,,,,"(752,655)",,,,,,"(859,146)","(677,429)",,"(1079,779)",,,,,,,
1633,,,"(929,973)",,,,,,,"(746,659)",,,,,,"(865,145)","(677,430)",,"(1081,774)",,,,,,,
1634,,,"(929,970)",,,,,,,"(742,660)",,,,,,"(869,141)","(677,429)",,"(1080,771)",,,,,,,
1635,,,"(928,967)",,,,,,,"(740,662)",,,"(1267,186)",,,"(872,138)","(677,427)",,"(1080,767)",,,,,,,
1636,,,"(928,961)",,,,,,,"(738,662)",,,"(1267,186)",,,"(873,137)","(677,430)",,"(1080,764)",,,,,,,
1637,,,"(925,957)",,,,,,,"(735,663)",,,"(1267,187)",,,"(868,141)","(677,430)",,"(1080,764)",,,,,,,
1638,,,"(923,954)",,,,,,,"(732,664)",,,"(1267,187)",,,"(868,141)","(677,430)",,"(1080,763)",,,,,,,
1639,,,"(924,954)",,,,,,,"(728,667)",,,"(1268,187)",,,"(870,142)","(677,430)",,"(1080,763)",,,,,,,
1640,,,"(923,950)",,,,,,,"(723,667)",,,"(1268,186)",,,"(875,143)","(677,428)",,"(1080,763)",,,,,,,
1641,,,"(921,948)",,,,,,,"(720,668)",,,"(1269,187)",,,"(885,148)","(677,429)",,"(1079,761)",,,,,,,
1642,,,"(917,942)",,,,,,,"(716,670)",,,"(1269,185)",,,"(890,150)","(677,428)",,"(1079,763)",,,,,,,
1643,,,"(918,942)",,,,,,,"(711,671)",,,,,,"(896,152)","(677,430)",,"(1079,763)",,,,,,,
1644,,,"(914,937)",,,,,,,"(706,671)",,,"(1269,185)",,,"(902,155)","(680,432)",,"(1079,761)",,,,,,,
1645,,,"(913,936)",,,,,,,"(701,671)",,,"(1269,186)",,,"(908,156)","(682,436)",,"(1079,763)",,,,,,,
1646,,,"(910,932)",,,,,,,"(697,671)",,,,,,"(914,157)","(686,437)",,"(1079,762)",,,,,,,
1647,,,"(903,927)",,,,,,,"(693,673)",,,"(1269,185)",,,"(919,158)","(688,439)",,"(1079,761)",,,,,,,
1648,,,"(902,926)",,,,,,,"(689,672)",,,"(1270,185)",,,"(925,158)","(695,444)",,"(1080,761)",,,,,,,
1649,,,"(898,925)",,,,,,,"(685,674)",,,"(1271,185)",,,"(932,159)","(701,451)",,"(1079,761)",,,,,,,
1650,,,"(893,922)",,,,,,,"(680,675)",,,"(1271,185)",,,"(937,159)","(707,457)",,"(1079,761)",,,,,,,
1651,,,"(892,922)","(1119,119)",,,,,,"(675,674)",,,"(1270,185)",,,"(944,159)","(710,468)",,"(1079,761)",,,,,,,
1652,,,"(889,920)","(1118,119)",,,,,,"(670,675)",,,"(1270,185)",,,"(950,158)","(715,476)",,"(1079,761)",,,,,,,
1653,,,"(885,918)","(1119,119)",,,,,"(1174,128)","(665,677)",,,"(1271,185)",,,"(956,157)","(716,481)",,"(1079,761)",,,,,,,
1654,,,"(879,915)","(1175,128)",,,,,,"(661,676)",,,,,,"(963,155)","(721,490)",,"(1080,763)",,,,,,,
1655,,,"(874,912)",,,,,,,"(657,675)",,,"(1270,185)",,,"(970,154)","(725,498)",,"(1079,762)",,,,,,,
1656,,,"(868,910)",,,,,,,"(654,676)",,,"(1270,185)",,,"(975,150)","(728,507)",,"(1079,762)",,,,,,,
1657,,,"(864,909)",,,,,,,"(650,677)",,,"(1271,185)",,,"(980,147)","(729,515)",,"(1079,763)",,,,,,,
1658,,,"(859,907)",,,,,,,"(646,677)",,,,,,"(985,145)","(733,522)",,"(1079,763)",,,,,,,
1659,,,"(856,907)",,,,,,,"(640,679)",,,"(1271,185)",,,"(989,139)","(734,530)",,"(1079,762)",,,,,,,
1660,,,"(852,907)",,,,,,,"(634,682)",,,,,,"(993,137)","(737,538)",,"(1079,762)",,,,,,,
1661,,,"(847,907)",,,,,,,"(627,684)",,,"(1270,185)",,,"(997,136)","(742,545)",,"(1079,761)",,,,,,,
1662,,,"(841,909)",,,,,,,"(622,687)",,,"(1270,185)",,,"(1000,134)","(746,551)",,"(1079,762)",,,,,,,
1663,,,"(836,911)",,,,,,"(1123,120)","(616,690)",,,"(1271,185)",,,"(1005,132)","(752,560)",,"(1079,763)",,,,,,,
1664,,,"(829,914)",,,,,,"(1123,120)","(611,692)",,,,,,"(1010,130)","(757,569)",,"(1079,763)",,,,,,,
1665,,,"(823,918)",,,,,,"(1124,120)","(607,694)",,,"(1273,186)",,,"(1014,126)","(763,574)",,"(1079,762)",,,,,,,
1666,,,"(815,920)",,,,,,"(1124,120)","(603,697)",,,"(1271,185)",,,"(1019,127)","(770,583)",,"(1079,762)",,,,,,,
1667,,,"(812,919)",,,,,,"(1126,121)","(602,698)",,,"(1273,186)",,,"(1025,130)","(775,584)",,"(1080,763)",,,,,,,
1668,,,"(807,920)",,,,,,,"(602,699)",,,"(1271,185)",,,"(1031,132)","(781,589)",,"(1079,761)",,,,,,,
1669,,,"(801,921)",,,,,,"(1127,121)","(602,699)",,,"(1271,184)",,,"(1037,136)","(791,593)",,"(1079,763)",,,,,,,
1670,,,"(795,923)",,,,,,"(1126,122)","(602,701)",,,"(1269,184)",,,"(1042,138)","(795,595)",,"(1079,763)",,,,,,,
1671,,,"(789,924)",,,,,,"(1125,123)","(604,701)",,,"(1269,184)",,,"(1050,141)","(803,599)",,"(1079,762)",,,,,,,
1672,,,"(782,926)",,,,,,"(1123,124)","(600,707)",,,"(1272,184)",,,"(1054,146)","(809,603)",,"(1079,762)",,,,,,,
1673,,,"(775,927)",,,,,,"(1122,125)","(600,710)",,,,,,"(1056,149)","(813,612)",,"(1079,762)",,,,,,,
1674,,,"(768,929)",,,,,,"(1121,126)","(600,712)",,,"(1269,184)",,,"(1060,156)","(816,619)",,"(1079,762)",,,,,,,
1675,,,"(762,931)",,,,,,"(1118,127)","(600,715)",,,"(1270,184)",,,"(1062,162)","(815,628)",,"(1079,762)",,,,,,,
1676,,,"(758,930)",,,,,,"(1118,128)","(599,718)",,,"(1269,184)",,,"(1068,168)","(815,635)",,"(1079,762)",,,,,,,
1677,,,"(755,930)",,,,,,"(1117,128)","(597,722)",,,"(1269,183)",,,"(1068,173)","(813,643)",,"(1079,762)",,,,,,,
1678,,,"(753,929)",,,,,,"(1116,129)","(596,725)",,,"(1266,183)",,,"(1075,181)","(812,651)",,"(1079,762)",,,,,,,
1679,,,"(749,929)",,,,,,"(1114,131)","(597,727)",,,"(1269,184)",,,"(1078,183)","(810,656)",,"(1079,761)",,,,,,,
1680,,,"(744,927)",,,,,,"(1114,131)","(596,730)",,,"(1269,184)",,,"(1080,189)","(810,664)",,"(1079,762)",,,,,,,
1681,,,"(741,926)",,,,,,"(1114,131)","(596,733)",,,,,,"(1085,193)","(808,671)",,"(1080,762)",,,,,,,
1682,,,"(737,926)",,,,,,"(1114,132)","(595,737)",,,"(1270,183)",,,"(1091,198)","(806,679)",,"(1080,762)",,,,,,,
1683,,,"(732,925)",,,,,,"(1114,132)","(595,739)",,,"(1274,183)",,,"(1094,203)","(804,687)",,"(1079,762)",,,,,,,
1684,,,"(725,923)",,,,,,"(1113,132)","(595,744)",,,"(1271,184)",,,"(1100,205)","(803,696)",,"(1079,762)",,,,,,,
1685,,,"(725,922)",,,,,,"(1112,133)","(594,749)",,,"(1275,184)",,,"(1104,210)","(803,703)",,"(1079,762)",,,,,,,
1686,,,"(724,920)",,,,,,"(1112,133)","(592,752)",,,"(1274,185)",,,"(1110,215)","(803,709)",,"(1079,761)",,,,,,,
1687,,,"(721,916)",,,,,,"(1110,138)","(593,754)",,,"(1272,184)",,,"(1119,222)","(803,716)",,"(1079,761)",,,,,,,
1688,,,"(717,911)",,,,,,"(1109,143)","(593,755)",,,"(1272,185)",,,"(1120,225)","(803,723)",,"(1079,761)",,,,,,,
1689,,,"(718,909)",,,,,,"(1108,145)","(594,755)",,,"(1270,185)",,,"(1126,227)","(805,732)",,"(1079,761)",,,,,,,
1690,,,"(716,906)",,,,,,"(1105,148)","(593,755)",,,"(1273,185)",,,"(1132,232)","(810,739)",,"(1079,761)",,,,,,,
1691,,,"(714,903)",,,,,,"(1102,154)","(593,755)",,,"(1270,185)",,,"(1138,237)","(813,747)",,"(1079,761)",,,,,,,
1692,,,"(712,901)",,,,,,"(1101,159)","(594,755)",,,"(1275,186)",,,"(1145,239)","(819,753)",,"(1079,761)",,,,,,,
1693,,,"(710,898)",,,,,,"(1098,161)","(593,755)",,,"(1272,186)",,,"(1152,245)","(822,758)",,"(1079,762)",,,,,,,
1694,,,"(708,894)",,,,,,"(1094,165)","(594,755)",,,"(1275,187)",,,"(1156,245)","(826,764)",,"(1079,761)",,,,,,,
1695,,,"(706,890)",,,,,,"(1091,170)","(594,757)",,,"(1275,187)",,,"(1163,249)","(832,770)",,"(1079,761)",,,,,,,
1696,,,"(704,887)",,,,,,"(1089,173)","(595,760)",,,"(1277,188)",,,"(1169,251)","(835,778)",,"(1080,761)",,,,,,,
1697,,,"(704,884)","(1230,151)",,,,,"(1086,174)","(598,764)",,,"(1277,189)",,,"(1177,252)","(842,782)",,"(1079,761)",,,,,,,
1698,,,"(702,878)","(1230,151)",,,,,"(1083,178)","(602,767)",,,"(1275,189)",,,"(1185,252)","(848,788)",,"(1079,761)",,,,,,,
1699,,,"(701,874)","(1229,151)",,,,,"(1078,184)","(604,770)",,,"(1277,190)",,,"(1191,250)","(857,793)",,"(1079,761)",,,,,,,
1700,,,"(701,869)","(1229,151)",,,,,"(1071,187)","(607,771)",,,"(1279,191)",,,"(1195,251)","(861,796)",,"(1079,761)",,,,,,,
1701,,,"(701,866)",,,,,,"(1066,187)","(609,773)",,,"(1279,191)",,,"(1205,249)","(868,799)",,"(1079,761)",,,,,,,
1702,,,"(700,860)",,,,,,"(1062,188)","(613,774)",,,"(1280,192)",,,"(1210,248)","(875,803)",,"(1079,761)",,,,,,,
1703,,,"(698,853)",,,,,,"(1057,188)","(616,777)",,,"(1281,193)",,,"(1216,247)","(881,808)",,"(1079,761)",,,,,,,
1704,,,"(699,851)",,,,,,"(1052,187)","(618,778)",,,"(1280,193)",,,"(1222,247)","(889,811)",,"(1079,761)",,,,,,,
1705,,,"(698,848)",,,,,,"(1049,188)","(619,778)",,,"(1281,193)",,,"(1227,244)","(895,815)",,"(1079,761)",,,,,,,
1706,,,"(697,845)",,,,,,"(1045,188)","(622,779)",,,"(1281,194)",,,"(1232,242)","(902,818)",,"(1079,760)",,,,,,,
1707,,,"(697,844)",,,,,,"(1043,188)","(626,780)",,,"(1281,194)",,"(1078,754)","(1235,241)","(912,823)",,"(1079,766)",,,,,,,
1708,,,"(697,844)",,,,,,"(1039,190)","(628,779)",,,"(1281,194)",,,"(1239,235)","(917,825)",,"(1080,765)",,,,,,,
1709,,,"(697,844)",,,,,,"(1034,191)","(631,779)",,,"(1281,194)",,,"(1247,230)","(924,827)",,,,,,,,,
1710,,,"(697,844)",,,,,,"(1028,192)","(633,779)",,,"(1281,193)",,,"(1249,229)","(930,831)",,,,,,,,,
1711,,,"(697,844)",,,,,,"(1022,191)","(635,780)",,,"(1281,193)",,,"(1256,222)","(940,835)",,,,,,,,,
1712,,,"(697,844)",,,,,,"(1016,191)","(637,780)",,,"(1281,193)",,,"(1260,219)","(942,836)",,,,,,,,,
