frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_11,ID_12,ID_13,ID_14
94,"(1325,1030)","(1023,1016)","(639,1005)","(817,906)","(60,851)","(60,789)",,"(733,287)","(150,200)","(695,84)",,"(68,1036)",,
95,"(1325,1030)","(1024,1016)","(640,1006)","(817,906)","(60,846)","(60,789)","(62,498)","(734,287)","(153,200)","(695,85)","(1207,1042)",,,
96,,"(1024,1016)","(639,1005)","(817,906)","(60,846)","(60,788)","(62,497)","(734,287)","(152,199)","(695,80)","(1207,1042)",,,
97,"(1330,1031)","(1024,1016)","(640,1005)","(818,906)","(60,846)","(60,790)","(62,498)","(734,287)","(152,199)","(695,84)","(1207,1042)",,,
98,,"(1024,1015)","(639,1005)","(817,905)","(59,846)","(60,788)","(62,495)","(734,287)","(152,199)","(695,85)","(1207,1041)","(68,1036)",,
99,"(1330,1030)","(1024,1016)","(639,1005)","(817,906)","(59,845)","(60,789)",,"(734,287)","(152,199)","(696,86)",,,,
100,"(1325,1031)","(1024,1016)","(639,1005)","(817,906)","(58,845)","(60,789)","(62,497)","(734,287)","(149,198)","(697,86)","(1207,1042)","(69,1036)",,
101,"(1326,1031)","(1025,1015)","(639,1005)","(817,906)","(59,845)","(60,789)","(62,497)","(734,287)","(152,199)","(698,84)","(1207,1042)",,,
102,"(1326,1030)","(1025,1015)","(639,1005)","(816,906)","(58,845)","(60,788)","(62,497)","(737,290)","(149,197)","(695,86)","(1207,1041)","(68,1035)",,
103,"(1327,1030)","(1025,1016)","(639,1005)","(816,906)","(58,845)","(60,789)","(62,497)","(733,286)","(148,197)","(694,86)",,,,
104,"(1325,1030)","(1026,1015)","(639,1005)","(817,906)","(58,844)","(60,788)",,"(735,289)","(149,197)","(696,84)","(1208,1042)",,,
105,"(1330,1030)","(1026,1016)","(640,1005)","(817,906)","(58,845)","(60,789)","(64,497)","(732,286)","(149,197)","(697,84)","(1208,1042)",,,
