frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_11,ID_12,ID_13,ID_16,ID_17
123,"(1280,964)",,"(1357,549)","(897,386)","(1018,225)","(1188,96)","(614,128)","(721,85)","(820,51)","(974,52)",,,,,
124,"(1280,964)","(500,704)","(1357,549)","(898,386)",,"(1188,96)","(617,130)","(721,86)","(822,52)","(974,52)",,,,,
125,"(1278,964)",,"(1357,549)","(898,386)","(1018,226)","(1189,96)","(618,130)","(717,88)","(823,51)","(975,52)",,,,,
126,"(1279,964)",,"(1358,549)",,"(1018,226)","(1189,96)","(618,131)","(717,87)","(825,53)","(975,52)",,,,,
127,"(1279,964)",,,,"(1018,225)","(1189,97)","(621,131)",,"(824,50)","(974,52)",,,,,
128,"(1279,966)",,,,"(1018,225)","(1188,96)","(622,134)","(722,85)","(828,50)",,,,,,
129,"(1277,963)","(497,699)","(1358,549)","(898,385)",,"(1189,96)","(623,137)","(722,85)","(829,51)","(975,52)",,,"(1112,45)",,
130,"(1277,963)","(497,699)","(1358,548)","(898,385)",,"(1189,97)","(625,137)",,"(830,50)","(975,51)",,,,,
131,"(1271,964)",,"(1358,548)","(898,385)","(1019,224)","(1192,96)","(626,138)","(722,84)","(835,51)","(981,51)",,,,,
132,"(1275,963)","(497,699)",,"(898,385)","(1018,224)","(1192,96)","(627,139)","(722,84)","(834,52)","(980,50)",,,,,
133,"(1274,963)",,,"(898,385)","(1018,224)","(1192,96)","(629,141)","(722,84)",,"(975,50)",,,,,
134,"(1274,963)","(497,699)","(1358,548)",,,"(1192,96)","(629,141)","(717,86)",,"(975,50)",,,,,
135,"(1272,963)","(497,699)","(1358,548)","(898,385)","(1018,224)","(1192,96)","(630,141)","(721,84)","(833,51)","(980,50)",,,,,
136,"(1272,964)",,"(1357,548)","(897,385)","(1018,224)","(1192,96)","(628,143)","(721,85)","(838,51)",,,,,,
137,"(1270,964)","(496,699)","(1358,548)","(898,385)","(1018,224)","(1192,96)","(630,144)","(721,85)","(835,52)","(974,51)",,,,,
138,"(1271,964)","(496,699)","(1357,548)","(898,385)",,"(1192,96)","(631,144)","(721,85)",,"(974,51)",,,"(1125,45)",,
139,"(1269,965)",,"(1357,549)","(898,385)","(1018,224)","(1192,96)","(631,146)","(716,87)","(839,52)","(974,51)",,,"(1124,45)",,
140,"(1269,965)","(496,700)","(1357,549)",,"(1017,225)","(1192,97)","(633,146)","(716,87)","(838,51)","(973,51)",,,,,
141,"(1270,966)","(499,705)",,"(897,386)","(1018,225)","(1192,97)","(633,147)","(716,87)","(838,52)","(974,52)",,,,,
142,"(1268,965)","(499,705)",,"(897,386)","(1017,225)","(1192,96)","(634,148)","(716,87)","(838,52)","(974,52)",,,,,
143,"(1268,965)","(499,704)",,"(898,386)","(1018,225)","(1193,96)","(635,150)","(716,87)","(840,52)","(974,52)",,,,,
144,"(1268,964)","(499,704)",,,"(1018,225)","(1192,96)","(636,152)","(716,87)","(844,53)","(974,52)",,,,,
145,"(1269,964)","(499,704)",,"(898,386)","(1018,225)","(1193,96)","(638,153)","(716,87)","(844,54)","(980,52)",,,,,
146,"(1268,964)","(498,705)",,"(898,386)","(1018,225)","(1193,95)","(639,154)","(717,87)","(845,52)","(980,52)",,,,,
147,"(1267,965)","(497,700)",,"(898,385)","(1018,225)","(1194,95)","(641,154)","(717,87)","(846,53)","(975,52)",,,,,
148,"(1268,965)","(499,704)",,,"(1018,225)","(1194,95)","(642,154)","(722,85)",,"(975,51)",,,,,
149,"(1267,965)","(499,703)","(1357,548)","(898,385)",,"(1194,94)","(643,154)","(716,86)","(848,52)",,,,,,
150,"(1266,965)","(499,703)","(1357,548)",,,"(1195,94)","(643,154)","(717,86)","(848,52)","(975,51)",,,,,
151,"(1265,966)","(497,699)","(1357,548)",,,"(1194,94)","(644,155)","(721,84)",,"(980,50)",,,,,
152,"(1265,965)","(499,703)","(1357,548)",,,"(1195,94)","(645,155)","(721,85)",,"(980,51)",,,,,
153,"(1268,965)","(499,703)","(1357,548)","(898,385)","(1018,224)","(1194,94)","(648,155)","(721,85)","(849,51)","(974,51)",,,,,
154,"(1267,964)",,"(1358,548)",,"(1018,225)","(1195,94)","(650,154)","(717,87)","(850,51)","(975,51)",,,,,
155,"(1264,966)","(496,700)","(1357,548)","(898,385)","(1018,225)","(1195,95)","(650,155)","(721,85)","(852,49)","(975,52)",,,,,
156,"(1265,970)","(496,701)","(1357,549)","(898,386)","(1018,225)","(1195,95)","(651,155)","(721,86)","(847,50)","(974,52)",,,,,
157,"(1264,965)",,,,"(1018,225)","(1195,96)","(651,156)","(721,86)","(852,50)","(979,52)",,,,,
158,"(1264,966)",,,,"(1018,226)","(1196,95)","(651,161)","(721,86)","(853,50)","(979,52)",,,,,
159,"(1264,966)","(496,703)","(1357,549)",,,"(1196,96)","(653,162)","(721,86)","(854,52)","(974,52)",,,,,
160,"(1263,967)",,,,,"(1196,96)","(653,162)","(721,86)","(853,51)","(980,53)",,,,,
161,"(1264,966)","(496,703)",,,,"(1197,95)","(655,164)","(721,86)","(851,50)","(974,52)",,,,,
162,"(1263,968)","(496,703)",,,,"(1197,96)","(658,165)","(721,86)","(851,50)","(974,53)",,,,,
163,"(1263,970)","(496,702)","(1357,549)",,,"(1197,96)","(660,165)","(722,86)","(855,50)","(980,52)",,,,,
164,"(1263,970)","(496,701)","(1357,549)",,,"(1198,95)","(661,165)","(722,86)","(855,49)","(980,52)",,,,,
165,"(1264,969)",,,,"(1019,225)","(1198,95)","(663,165)","(721,86)","(857,50)","(975,51)",,,,,
166,"(1264,970)",,,"(898,386)",,"(1199,95)","(667,165)","(717,87)","(858,49)","(975,51)",,,,,
167,"(1263,968)","(496,700)","(1357,547)",,,"(1199,94)","(667,166)","(722,85)","(858,51)","(975,51)",,,,,
168,"(1263,968)","(496,700)","(1358,548)","(898,385)","(1019,224)",,"(670,166)","(722,85)","(858,51)","(981,51)","(1320,1041)",,,,
169,"(1264,968)","(496,699)",,,,"(1200,95)","(673,168)","(717,86)","(865,51)","(981,51)",,,,,
170,"(1264,968)",,"(1357,548)","(898,385)",,"(1200,95)","(673,169)","(721,85)","(861,54)","(975,51)",,,,,
171,"(1264,968)",,,"(898,385)",,"(1200,95)","(676,171)","(722,85)","(863,49)","(975,51)",,,,,
172,"(1263,968)",,,"(898,385)",,"(1200,95)","(677,171)","(722,85)","(865,49)","(980,51)",,,,,
173,"(1266,967)","(495,700)","(1357,548)","(898,385)","(1018,224)","(1199,95)","(677,171)","(716,86)","(864,51)","(974,51)",,,,,
174,"(1263,968)","(495,700)","(1357,548)","(898,385)","(1018,225)","(1199,96)","(677,171)","(717,87)","(864,51)","(975,52)",,,,,
175,"(1263,968)",,"(1357,548)",,"(1018,225)","(1199,96)","(677,171)","(716,87)","(869,50)","(974,51)",,,,,
176,"(1263,969)","(494,701)","(1357,549)","(898,386)","(1017,225)","(1198,96)","(678,172)","(715,88)","(869,49)","(980,52)",,,,,
177,"(1263,969)",,,"(897,386)",,"(1198,96)","(680,173)","(719,87)","(872,51)","(974,52)",,,,,
178,"(1263,969)",,,"(897,386)","(1017,225)","(1198,96)","(681,172)","(713,90)","(871,50)","(979,52)",,,,,
179,"(1263,968)",,,"(897,387)","(1017,225)","(1198,97)","(683,173)","(712,91)","(871,52)","(974,52)",,,,,
