frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_17,ID_18,ID_19
148,"(1344,969)","(135,880)","(1216,1009)","(1187,936)","(1184,901)","(296,189)","(437,89)","(122,118)","(1355,887)",,,,,,,,
149,"(1342,968)","(134,881)","(1215,1009)","(1186,936)","(1184,901)","(296,188)","(437,89)","(122,119)","(1354,889)",,,,,,,,
150,"(1345,969)","(134,878)","(1214,1009)","(1187,936)","(1184,900)",,"(439,89)","(120,120)","(1354,890)",,,,,,,,
151,"(1342,969)","(133,881)",,"(1185,940)","(1183,901)","(296,189)","(437,89)","(118,122)","(1353,886)",,,,,,,,
152,"(1344,969)","(133,882)","(1213,1011)","(1186,940)","(1183,901)","(296,189)","(437,89)","(115,124)","(1353,891)",,,,,,,,
153,"(1345,968)","(132,881)","(1212,1010)","(1186,939)","(1182,901)",,"(436,89)","(117,126)","(1354,888)",,,,,,,,
154,"(1343,969)","(131,883)","(1210,1010)","(1186,939)","(1179,901)","(296,189)","(439,90)","(117,127)","(1353,888)",,,,,,,,
155,"(1343,968)","(131,882)","(1212,1010)","(1185,939)","(1177,900)","(295,190)",,"(116,129)","(1352,888)",,,,,,,,
156,"(1343,968)","(129,883)","(1209,1011)","(1185,939)","(1176,901)","(296,190)","(437,90)","(117,130)","(1351,893)",,,,,,,,
157,"(1345,966)","(129,877)","(1209,1011)","(1185,940)","(1174,900)","(296,190)","(436,90)","(116,131)","(1352,888)",,,,,,,,
158,"(1342,966)","(128,877)","(1208,1011)","(1185,940)","(1172,900)","(296,190)","(436,90)","(116,132)","(1352,889)",,,,,,,,
159,"(1342,966)","(127,882)","(1207,1010)","(1186,936)","(1174,912)","(298,190)","(436,90)","(116,134)","(1352,889)",,,,,,,,
160,"(1343,964)","(126,882)","(1208,1010)","(1186,937)","(1173,911)","(295,190)","(436,90)","(116,134)","(1352,891)",,,,,,,,
161,"(1341,965)","(125,882)","(1207,1011)","(1186,937)","(1169,903)","(295,190)","(436,90)","(116,134)","(1352,891)",,,,,,,,
162,"(1341,965)","(125,882)","(1206,1010)","(1186,936)","(1169,904)",,"(436,90)","(116,136)","(1353,892)",,,,,,,,
163,"(1341,964)","(124,882)","(1207,1009)","(1186,935)","(1168,901)","(296,190)","(437,89)","(118,137)","(1353,897)",,,,,,,,
164,"(1341,965)","(123,883)","(1204,1009)","(1187,934)","(1167,903)","(296,189)","(437,89)","(117,138)","(1354,897)",,,,,,,,
165,"(1342,962)","(122,881)","(1208,1008)","(1187,933)","(1166,903)","(295,189)","(439,90)","(115,140)","(1354,898)",,,,,,,,
166,"(1343,962)","(121,880)","(1202,1008)","(1187,933)","(1166,903)","(296,189)","(437,89)","(115,141)","(1354,899)",,,,,,,,
167,"(1343,961)","(120,880)","(1202,1008)","(1187,933)","(1165,902)","(296,189)","(437,89)","(113,142)","(1354,903)",,,,"(47,366)",,,,
168,"(1344,962)","(120,880)","(1201,1008)","(1187,934)","(1162,899)","(296,189)","(437,89)","(113,144)","(1354,902)",,,,,,,,
169,"(1344,963)","(119,882)","(1203,1009)","(1188,935)","(1164,899)","(296,189)","(437,89)","(112,145)","(1355,905)",,,,,,,,
170,"(1344,963)","(117,884)","(1201,1009)","(1187,936)","(1165,904)","(295,189)","(437,89)","(111,145)","(1355,905)",,,,,,,,
171,"(1344,963)","(116,887)","(1197,1008)","(1189,935)","(1163,902)","(296,189)","(439,90)","(111,148)","(1354,904)",,,,,,,,
172,"(1345,963)","(116,884)","(1193,1008)","(1187,936)","(1162,902)","(296,189)","(441,90)","(110,149)","(1355,905)",,,,,,,,
173,"(1344,964)","(115,885)","(1192,1009)","(1188,936)","(1161,903)","(296,190)","(439,91)","(109,151)","(1354,901)",,,,,,,,
174,"(1344,964)","(115,886)","(1191,1009)","(1187,936)","(1160,903)","(295,190)",,"(106,153)","(1355,905)",,,,,,,,
175,"(1347,964)","(114,886)","(1191,1010)","(1187,936)","(1159,903)","(296,190)","(442,91)","(107,153)","(1355,905)",,,,,,,,
176,"(1344,964)","(113,887)","(1190,1010)","(1188,936)","(1158,902)","(296,190)","(441,91)","(105,154)","(1355,905)",,,,,,,,
177,"(1348,964)","(112,888)","(1189,1011)","(1188,936)","(1156,902)","(296,190)","(438,91)","(104,155)","(1354,905)",,,,,,,,
178,"(1348,964)","(111,887)","(1188,1010)","(1185,938)","(1156,900)","(296,190)",,"(104,156)","(1354,903)",,,,,,,,
179,"(1349,964)","(109,889)","(1187,1010)","(1186,938)","(1153,900)","(295,190)",,"(104,157)","(1354,901)",,,,,,,,
180,"(1347,964)","(109,891)","(1187,1010)","(1186,938)","(1153,899)","(295,190)",,"(104,159)","(1354,901)",,,,,,,,
181,"(1349,964)","(110,889)","(1186,1011)","(1190,934)","(1153,899)","(296,190)",,"(104,159)","(1354,901)",,,,,,,,
182,"(1349,964)","(109,892)","(1186,1011)","(1187,937)","(1152,899)",,,"(103,160)","(1354,903)",,,,,,,,
183,"(1349,963)","(109,893)","(1193,1014)","(1187,937)","(1152,898)","(295,189)",,"(103,161)","(1354,903)",,,,,,,,
184,"(1349,963)","(106,894)","(1186,1010)","(1188,937)","(1153,898)","(295,189)",,"(102,162)","(1355,903)",,,,,,,,
185,"(1349,962)","(107,896)","(1184,1010)","(1187,936)","(1153,898)","(295,189)",,"(102,163)","(1354,903)",,,,,,,,
186,"(1349,963)","(103,897)",,"(1189,936)","(1153,900)","(295,189)",,"(102,164)","(1354,903)",,,,,,,,
187,"(1349,962)","(102,898)","(1183,1009)","(1190,936)","(1152,900)","(295,189)","(443,89)","(101,166)","(1354,900)",,,"(47,65)",,,,,
188,"(1349,962)","(104,898)","(1183,1010)","(1194,932)","(1151,899)","(295,189)","(444,89)","(100,167)","(1355,899)",,,"(47,65)",,,,,
189,"(1349,962)","(103,897)","(1182,1010)","(1195,932)","(1150,898)","(296,189)",,"(99,170)","(1355,905)",,,,,,,,
190,"(1349,962)","(102,898)","(1181,1010)","(1192,936)","(1150,898)","(296,190)","(444,88)","(98,173)","(1354,897)",,,,,,,,
191,"(1349,962)","(102,900)","(1185,1010)","(1193,936)","(1149,899)","(296,190)","(445,88)","(97,174)","(1354,897)",,,"(47,65)",,,,,
192,"(1349,962)","(103,899)","(1181,1011)","(1196,934)","(1148,899)","(296,190)","(445,88)","(98,175)","(1353,896)",,,"(47,65)",,,,,
193,"(1349,963)","(104,899)","(1180,1011)","(1195,934)","(1147,900)","(296,190)","(446,88)","(98,178)","(1353,896)",,"(1089,1023)",,,,,,
194,"(1348,962)","(105,899)","(1180,1010)","(1196,934)","(1147,900)","(296,190)","(446,88)","(98,179)","(1352,895)",,,,,,,,
195,"(1349,963)","(106,900)","(1180,1010)","(1196,934)","(1146,898)","(295,190)","(446,88)","(99,180)","(1352,896)",,,,,,,,
196,"(1348,962)","(107,900)",,"(1195,933)","(1143,899)","(295,190)","(448,89)","(99,181)","(1352,896)",,,,,,,,
197,"(1349,962)","(108,900)","(1178,1010)","(1196,934)","(1145,901)","(295,190)","(449,90)","(99,183)","(1351,896)",,,,,,,,
198,"(1349,962)","(107,899)","(1177,1011)","(1196,933)","(1145,897)","(295,190)","(449,89)","(96,185)","(1351,895)",,,,,,,,
199,"(1349,962)","(106,899)","(1177,1010)","(1197,933)","(1145,895)","(295,189)","(449,88)","(97,186)","(1350,896)",,,,,,,,
200,"(1349,962)","(106,900)","(1177,1010)","(1197,931)","(1144,895)","(295,189)","(451,87)","(97,188)","(1350,895)",,,"(47,65)",,,,,
201,"(1349,962)","(106,900)","(1177,1010)","(1199,933)","(1145,894)","(295,189)","(451,89)","(98,189)","(1349,896)",,,,,,,,
202,"(1349,962)","(105,901)","(1177,1010)","(1199,932)","(1144,894)","(295,189)","(451,88)","(97,191)","(1349,896)",,,"(47,65)",,,,,
