frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_13,ID_16,ID_18,ID_23
65,"(1359,879)","(1081,806)","(651,642)","(1005,538)","(540,415)","(495,320)","(316,297)","(1041,77)","(1002,49)","(682,1042)",,,,,,
66,"(1359,878)","(1080,805)","(650,642)",,,"(497,320)","(316,297)","(1042,78)","(997,51)",,"(1281,45)",,,,,
67,"(1359,878)","(1080,805)","(648,642)","(1005,538)",,"(499,321)","(316,297)","(1043,77)","(1002,49)",,"(1281,45)",,,,,
68,"(1359,878)","(1080,805)","(649,642)","(1005,537)",,"(501,320)","(316,297)","(1045,77)","(1002,48)",,"(1281,45)",,,,,
69,"(1359,878)","(1080,805)","(648,642)",,,"(502,317)","(317,296)","(1046,76)","(1002,48)",,"(1281,47)",,,,,
70,"(1359,877)","(1080,805)","(648,641)","(1005,537)",,"(503,319)","(317,296)","(1048,77)","(1002,48)",,,,,,,
71,"(1359,878)","(1080,805)","(648,642)","(1005,537)",,"(504,320)","(316,296)","(1049,76)","(1002,48)",,,,,,,
72,"(1359,878)","(1080,805)","(648,641)","(1005,537)",,"(505,317)","(317,296)","(1051,77)","(997,50)",,,,,,,
73,"(1359,878)","(1081,805)","(648,641)","(1005,537)",,"(507,318)","(317,296)","(1053,77)","(996,50)",,,,,,,
74,"(1359,883)","(1081,805)","(648,641)","(1005,538)",,"(509,319)","(317,296)","(1053,76)","(996,51)",,,,,,,
75,"(1360,878)","(1081,805)","(649,640)","(1005,538)",,"(512,317)","(317,297)","(1056,74)","(996,51)",,,,,,,
76,"(1360,878)","(1081,806)","(648,640)","(1005,538)",,"(513,316)","(317,297)","(1060,75)","(996,51)",,,,,,,
77,"(1360,878)","(1081,806)","(652,637)","(1006,538)",,"(515,316)","(317,297)","(1062,77)","(995,51)",,,,,,,
78,"(1360,878)",,"(648,640)","(1005,539)",,"(516,318)","(317,297)","(1063,76)","(994,52)",,"(1282,47)",,,,,
79,"(1360,878)",,"(648,640)","(1005,539)",,"(517,315)","(317,297)","(1065,74)","(994,52)",,"(1282,47)","(723,283)",,,,
80,"(1360,878)",,"(647,641)","(1005,539)",,"(518,315)","(317,297)","(1066,75)","(994,52)",,,"(723,283)",,,,
81,"(1359,879)",,"(647,641)","(1005,539)",,"(518,314)","(316,298)","(1068,74)",,,,"(723,283)",,,,
82,"(1359,878)",,,"(1005,539)",,"(520,315)","(317,297)","(1070,75)","(994,53)",,"(1282,46)",,,,,
