frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_12,ID_14,ID_15,ID_16,ID_17,ID_18,ID_21,ID_23,ID_24,ID_25,ID_27,ID_28,ID_30,ID_32,ID_33,ID_34,ID_36
347,,"(1349,950)","(806,900)","(1330,814)",,"(915,738)","(534,887)","(650,113)",,"(1342,520)","(908,1014)",,,,,,,,,,,,,,,,,
348,,"(1350,951)","(805,905)","(1331,813)",,,"(534,889)",,,"(1340,519)","(908,1014)",,,,,,,,,,,,,,,,"(124,1038)",
349,,"(1351,952)","(804,905)","(1329,814)",,"(916,739)","(532,891)","(651,114)",,"(1342,520)","(908,1014)",,,,,,,,,,,,,,,,,
350,,"(1356,953)","(805,907)","(1329,815)",,,"(532,894)",,,"(1337,519)","(908,1015)",,,,,,,,,,,,,,,,,
351,,"(1358,953)","(804,907)","(1329,815)",,"(915,737)","(530,897)",,,"(1339,520)","(904,1011)",,,,,,,,,,,,,,,,,"(1243,1040)"
352,,"(1357,953)","(805,909)","(1328,815)","(909,574)","(915,739)","(530,900)",,,"(1337,521)","(908,1016)",,,,,,,,,,,,,,,,,
353,,"(1357,953)","(805,909)","(1328,816)","(910,574)","(915,740)","(530,903)",,,"(1337,521)",,,,,,,,,,,,,,,,,,
354,,"(1358,955)","(804,910)","(1329,816)","(907,574)","(915,740)","(529,905)",,,"(1336,522)","(905,1012)",,,,,,,,,,,,,,,,,
355,,,"(804,910)",,"(907,573)","(915,740)","(528,907)",,,"(1335,522)","(905,1012)",,,,,,,,,,,,,,,,,
356,,"(1359,954)","(804,910)","(1329,816)","(910,574)",,"(528,907)",,,"(1334,521)","(908,1017)",,,,,,,,,,,,,,,,,
357,,"(1359,953)","(803,910)",,,"(915,740)","(528,909)",,,"(1333,521)","(908,1016)",,,,,,,,,,,,,,,,,
358,,"(1357,952)","(803,910)","(1329,815)","(910,573)","(916,739)","(528,911)",,,"(1332,522)","(907,1015)",,,,,,,,,,,,,,,,,
359,,"(1358,951)","(803,910)","(1329,815)","(910,573)","(916,738)","(528,912)",,,"(1331,519)","(908,1015)",,,,,,,,,,,,,,,,"(121,1038)",
360,,"(1359,951)","(803,910)","(1329,815)","(907,572)","(916,738)","(527,914)",,,"(1329,519)","(904,1010)",,,,,,,,,,,,,,,,"(122,1038)",
361,,"(1358,951)","(802,910)",,,"(915,738)","(526,915)",,,"(1328,521)","(907,1014)",,,,,,,,,,,,,,,,,
362,,"(1359,950)","(802,911)",,,"(915,738)","(526,917)",,,"(1327,522)",,,,,,,,,,,,,,,,,"(122,1038)",
363,,"(1359,950)","(801,911)","(1329,813)","(906,571)","(915,738)","(525,918)",,,"(1327,520)","(908,1013)",,,,,,,,,,,,,,,,,
364,,"(1359,949)","(802,910)","(1329,813)","(907,571)","(915,738)","(525,921)",,,"(1326,520)","(908,1013)",,,,,,,,,,,,,,,,,
365,,"(1359,949)","(801,911)","(1329,814)",,"(915,738)","(525,923)",,,"(1325,520)","(908,1014)",,,,,,,,,,,,,,,,,
366,,"(1358,948)","(801,912)","(1329,814)","(909,572)","(915,738)","(525,925)","(651,114)",,"(1323,519)","(904,1009)",,,,,,,,,,,,"(1130,1040)",,,,,
367,,"(1358,947)","(801,912)","(1329,814)","(909,572)",,"(525,928)",,,"(1322,521)","(904,1010)",,,,,,,,,,,,,,,,,
368,,"(1358,948)","(801,914)","(1329,815)","(910,573)","(914,739)","(525,931)",,,"(1322,522)","(905,1010)",,,,,,,,,,,,,,,,,"(1239,1040)"
369,,"(1358,948)","(801,912)",,"(910,573)","(913,741)","(526,933)","(651,116)",,"(1322,523)","(904,1010)",,,,,,,,,,,,,,,,,
370,,"(1358,948)","(800,913)",,"(906,572)","(913,742)","(526,935)","(651,116)",,"(1320,522)","(904,1011)",,,,,,,,,,,,,,,,,
371,,"(1358,949)","(804,913)",,"(907,573)","(912,743)","(526,940)","(651,117)",,"(1319,524)","(905,1011)",,,,,,,,,,,,,,,,,
372,,,"(802,915)","(1329,816)","(910,575)","(912,743)","(525,943)","(651,118)",,"(1318,525)","(908,1016)",,,,,,,,,,,,,,,,,
373,,,"(801,915)","(1328,816)","(909,575)",,"(525,945)","(651,118)",,"(1316,526)","(907,1017)",,,,,,,,,,,,,,,,,
374,,,"(802,918)","(1329,816)","(910,575)","(911,745)","(526,946)","(651,118)",,"(1316,526)",,,,,,,,,,,,,,,,,,
375,,,"(801,915)",,"(909,574)","(910,746)","(524,948)","(651,117)",,"(1315,525)","(908,1016)",,,,,,,,,,,,,,,,,
376,,,"(802,915)",,"(910,573)","(910,745)","(526,950)","(652,117)",,"(1314,523)","(908,1016)",,,,,,,,,,,,,,,,,
377,,,"(802,917)","(1329,815)","(910,573)","(909,745)","(525,951)",,,"(1313,522)",,,,,,,,,,,,,,,,,,
378,,,"(802,917)","(1329,815)","(910,573)","(909,746)","(527,953)","(652,116)",,"(1311,522)",,,,,,,,,,,,,,,,,,
379,,,"(802,916)","(1329,814)",,"(909,746)","(527,955)",,,"(1311,522)",,,,,,,,,,,,,,,,,,
380,,,"(802,915)","(1329,814)",,"(908,745)","(526,956)",,,"(1310,524)",,,,,,,,,,,,,,,,,,
381,,,"(801,916)","(1329,814)","(910,572)","(907,746)","(525,959)",,,"(1310,522)","(904,1009)",,,,,,,,,,,,,,,,,
382,,,"(804,911)","(1329,813)","(910,572)","(911,743)","(527,960)",,,"(1310,521)","(904,1009)",,,,,,,,,,,,,,,,,
383,,,"(804,911)","(1329,813)","(910,572)","(911,743)","(525,963)",,,"(1310,522)","(904,1009)",,,,,,,,,,,,,,,,,
384,,,"(804,912)","(1329,814)",,"(912,742)","(527,966)",,,"(1310,522)","(904,1009)",,,,,,,,,,,,,,,,,
385,,,"(803,912)","(1329,814)","(909,572)","(907,747)","(526,969)",,,"(1310,522)","(904,1010)",,,,,,,,,,,,,,,,"(123,1037)",
386,,,"(801,917)","(1329,815)","(910,573)","(906,746)","(525,971)",,,"(1308,522)","(904,1010)",,,,,,,,,,,,,,,,,"(1237,1040)"
387,,,"(801,918)","(1328,815)",,,"(523,973)","(653,118)",,"(1307,521)","(903,1011)",,,,,,,,,,,,,,,,,
388,,,"(800,919)",,"(909,574)","(894,762)","(525,975)",,,"(1306,523)","(903,1012)",,,,,,,,,,,,,,,,,
389,,,"(799,917)","(1329,816)","(909,575)","(889,781)","(524,976)",,,"(1304,523)","(907,1017)",,,,,,,,,,,,,,,,,
390,,,"(799,919)","(1329,816)","(909,575)","(880,797)","(524,980)",,,"(1304,525)",,,,,,,,,,,,,,,,,,
391,,,"(799,919)","(1329,816)","(909,574)","(865,818)","(524,982)",,,"(1304,525)","(907,1017)",,,,,,,,,,,,,,,,,
392,,,"(802,916)","(1329,816)","(909,574)","(858,844)","(523,982)","(653,119)",,"(1304,525)",,,,,,,,,,,,,,,,,,
393,,,,"(1330,816)","(910,575)","(853,850)","(522,984)","(653,119)",,"(1303,523)","(903,1012)",,,,,,,,,,,,,,,,,
394,,,"(802,916)","(1330,816)","(910,574)","(853,842)","(523,986)",,,"(1302,523)","(902,1013)",,,,,,,,,,,,,,,,,
395,,"(1358,924)","(799,919)","(1329,816)","(910,574)","(856,844)","(523,986)","(653,117)",,"(1302,521)","(906,1017)",,,,,,,,,,,,,,,,,
396,,,"(802,914)","(1329,815)","(910,573)","(855,846)","(523,986)","(654,117)",,"(1302,524)","(902,1011)",,,,,,,,,,,,,,,,,
397,,,"(800,917)","(1329,814)","(910,572)","(854,847)","(524,985)","(654,117)",,"(1301,523)","(902,1010)",,,,,,,,,,,,,,,,,"(1237,1040)"
398,,,"(800,917)","(1329,814)","(910,572)","(851,846)","(524,984)","(654,116)",,"(1301,522)",,,,,,,,,,,,,,,,,,
399,,,"(800,917)","(1329,814)","(911,572)","(851,845)","(524,984)","(654,116)",,"(1300,520)","(906,1014)",,,,,,,,,,,,,,,,,
400,,,"(800,916)","(1329,814)",,"(850,846)","(523,984)",,,"(1300,520)","(902,1010)",,,,,,,,,,,,,,,,,
401,,,"(799,917)","(1329,814)",,"(848,847)","(524,984)",,,"(1298,519)","(906,1015)",,,,,,,,,,,,,,,,,
402,,,"(799,917)","(1329,814)","(910,572)","(849,847)","(523,984)",,,"(1298,519)","(906,1015)",,,,,,,,,,,,,,,,,
403,,,"(799,917)","(1329,814)",,"(848,847)","(523,984)",,,"(1296,519)","(905,1015)",,,,,,,,,,,,,,,,,
404,,,"(799,918)","(1329,815)","(910,573)","(848,848)","(523,985)","(653,117)",,"(1295,521)","(904,1016)",,,,,,,,,,,,,,,,,
405,,"(1357,915)","(799,918)","(1329,815)","(910,573)","(848,849)","(523,985)","(653,117)",,"(1295,521)","(904,1016)",,,,,,,,,,,,,,,,,
406,,"(1357,913)",,"(1328,816)",,"(848,848)","(523,986)",,,"(1294,522)",,,,,,,,,,,,,,,,,,
407,,"(1357,913)","(802,915)","(1329,816)","(909,574)","(848,849)","(522,986)",,,"(1293,521)","(903,1017)",,,,,,,,,,,,,,,,,
408,,"(1357,912)",,"(1329,816)","(910,574)","(848,849)","(523,986)","(653,119)",,"(1296,522)","(903,1017)",,,,,,,,,,,,,,,,,
409,,"(1358,911)","(802,916)","(1329,817)",,"(848,849)","(523,987)",,,"(1293,522)","(903,1017)",,,,,,,,,,,,,,,,,
410,,"(1358,909)","(801,915)","(1329,816)",,"(848,850)","(523,986)",,,"(1291,520)",,,,,,,,,,,,,,,,,,
411,,"(1358,910)","(801,916)","(1329,816)","(906,573)","(848,849)","(522,986)",,,"(1291,519)","(902,1016)",,,,,,,,,,,,,,,,,
412,,"(1359,909)","(802,915)","(1329,816)","(906,573)","(848,849)","(523,986)","(653,119)",,"(1291,519)","(902,1016)",,,,,,,,,,,,,,,,,
413,,"(1357,905)","(801,915)",,"(910,573)","(848,848)","(523,986)","(653,117)",,"(1291,519)","(902,1015)",,,,,,,,,,,,,,,,,
414,,"(1358,903)","(802,915)","(1330,815)","(910,573)","(849,848)","(524,985)",,,"(1293,518)","(903,1015)",,,,,,,,,,,,,,,,,
415,"(890,1004)",,"(802,914)",,"(910,573)","(849,847)","(524,985)","(654,117)",,"(1290,517)","(902,1014)",,,,,,,,,,,,,,,,,
416,,"(1359,901)","(802,914)","(1330,814)",,"(849,847)","(524,984)","(654,116)",,"(1290,517)",,,,,,,,,,,,,,,,,,
417,,"(1358,898)",,"(1330,813)",,"(849,847)","(523,984)","(654,117)",,"(1290,517)","(902,1012)",,,,,,,,,,,,,,,,,
418,,"(1358,897)","(799,917)","(1330,813)",,"(849,847)","(523,984)","(654,117)",,"(1289,517)","(902,1012)",,,,,,,,,,,,,,,,,
419,,,"(801,913)","(1329,813)",,"(848,846)","(523,984)","(654,116)",,"(1287,516)","(901,1012)",,,,,,,,,,,,,,,,,
420,,"(1359,895)","(799,917)","(1330,814)",,"(849,847)","(523,984)","(654,117)",,"(1287,517)","(901,1011)",,,,,,,,,,,,,,,,,
421,,,,"(1329,814)",,"(848,847)","(522,985)",,,"(1290,519)",,,,,,,,,,,,,,,,,,
422,,"(1358,892)",,"(1329,815)","(910,573)","(848,848)","(522,985)","(653,117)",,"(1290,519)","(900,1011)",,,,,,,,,,,,,,,,,"(1236,1040)"
423,,"(1358,890)","(798,919)","(1328,815)","(910,573)","(848,848)","(522,986)",,,"(1283,517)",,,,,,,,,,,,,,,,,,
424,,,"(798,919)","(1329,815)","(910,573)","(848,848)","(522,986)",,,"(1277,514)","(900,1011)",,,,,,,,,,,,,,,,,
425,,"(1357,888)","(798,919)","(1329,816)","(906,572)","(848,849)","(523,989)","(653,118)",,"(1281,516)",,,,,,,,,,,,,,,,,,
426,,"(1358,888)",,"(1329,816)","(909,575)","(847,850)","(519,989)","(653,118)",,"(1274,514)",,,,,,,,,,,,,,,,,,
427,,"(1358,887)","(798,920)","(1329,816)","(909,574)","(847,851)","(522,991)","(653,118)",,"(1273,512)",,,,,,,,,,,,,,,,,,
428,"(886,1002)","(1358,883)","(801,916)","(1329,816)",,"(847,851)","(522,991)",,,"(1272,511)",,,,,,,,,,,,,,,,,,
429,,"(1359,882)","(800,916)",,,"(847,851)","(523,991)","(653,118)",,"(1269,512)",,,,,,,,,,,,,,,,,,
430,"(886,1001)",,"(800,916)","(1329,815)",,"(846,851)","(522,992)",,,"(1270,510)",,,,,,,,,,,,,,,,,,
431,"(886,1000)","(1358,878)","(797,920)",,,"(846,850)","(522,993)","(653,118)",,"(1268,510)",,,,,,,,,,,,,,,,,,
432,"(899,1010)",,"(797,920)","(1329,814)","(909,573)","(846,851)","(523,992)","(654,117)",,"(1269,509)",,,,,,,,,,,,,,,,,,
433,,,"(796,919)","(1329,814)","(910,573)","(844,852)","(526,993)","(654,117)",,"(1268,508)",,,,,,,,,,,,,,,,,,
434,"(885,996)",,"(796,919)","(1330,814)",,"(843,852)","(523,993)","(654,116)",,"(1268,508)","(899,1010)",,,,,,,,,,,,,,,,,
435,"(884,997)","(1358,869)","(796,919)","(1330,813)",,"(843,852)","(526,994)","(654,116)",,"(1268,508)",,,,,,,,,,,,,,,,,,
436,"(899,1009)",,"(796,919)","(1330,813)",,"(843,852)","(524,994)","(654,116)",,"(1267,509)",,,,,,,,,,,,,,,,,,
437,"(884,996)","(1358,867)","(796,918)","(1330,813)",,"(842,852)","(524,996)","(654,116)",,"(1265,506)",,,,,,,,,,,,,,,,,,
438,"(884,996)","(1358,866)","(795,918)","(1329,813)","(910,572)","(841,853)","(523,996)",,,"(1266,508)",,,,,,,,,,,,,,,,,,
439,"(881,992)",,"(795,918)","(1329,813)",,"(841,854)","(523,996)","(654,117)",,"(1265,507)",,,,,,,,,,,,,,,,,,
440,"(884,999)","(1358,864)","(795,919)","(1329,814)",,"(841,854)","(524,997)",,,"(1263,508)",,,,,,,,,,,,,,,,,,
441,"(882,999)","(1358,865)","(795,919)","(1328,814)","(910,573)","(839,855)","(523,997)","(655,118)",,"(1262,505)",,,,,,,,,,,,,,,,,,"(1235,1040)"
442,"(882,1000)","(1358,865)","(795,920)","(1329,815)",,"(840,855)","(523,999)","(656,119)",,"(1262,504)",,,,,,,,,,,,,,,,,,"(1235,1040)"
443,"(882,998)","(1358,866)","(795,920)",,"(909,573)","(841,855)","(525,1000)",,,"(1261,507)",,,,,,,,,,,,,,,,,,
444,,"(1358,866)","(795,921)",,,"(841,855)","(526,1000)","(657,121)",,"(1259,509)",,,,,,,,,,,,,,,,,,
445,"(882,998)","(1357,866)","(795,921)","(1329,815)",,"(841,856)","(523,1001)","(657,122)",,"(1260,510)",,,,,,,,,,,,,,,,,,
446,"(880,998)",,"(794,921)","(1329,816)","(909,575)","(841,857)","(523,1002)",,,"(1258,511)",,,,,,,,,,,,,,,,,,
447,,"(1357,866)","(795,921)","(1329,815)","(909,575)","(840,857)","(526,1003)","(659,122)",,"(1258,511)",,,,,,,,,,,,,,,,,,
448,,,"(795,920)","(1330,815)","(907,573)","(841,858)","(524,1003)","(660,123)",,"(1258,511)",,,,,,,,,,,,,,,,,,
449,,"(1358,866)","(795,921)","(1329,815)",,"(839,857)","(524,1002)",,,"(1257,510)",,,,,,,,,,,,,,,,,,
450,,"(1358,865)","(795,921)","(1330,814)","(910,573)","(840,857)","(524,1001)","(661,121)",,"(1258,506)","(895,1005)",,,,,,,,,,,,,,,,,
451,,"(1358,865)","(795,920)","(1329,814)",,"(839,857)","(526,1002)",,,"(1257,505)","(894,1005)",,,,,,,,,,,,,,,,,
452,,"(1358,864)","(795,920)","(1330,813)","(911,573)","(838,857)","(526,1002)",,,"(1259,505)","(895,1005)",,,,,,,,,,,,,,,,,
453,,,"(795,920)","(1330,814)",,"(831,863)","(527,1001)","(662,121)",,"(1258,506)",,,,,,,,,,,,,,,,,,
454,,,,"(1330,814)",,"(831,863)","(528,1001)",,,"(1257,506)",,,,,,,,,,,,,,,,,,
455,,,"(794,921)","(1330,813)",,"(831,863)","(527,1001)","(664,120)",,"(1256,504)",,,,,,,,,,,,,,,,,,
456,,,"(795,921)","(1330,814)",,"(831,863)","(528,1001)",,,"(1253,505)","(898,1008)",,,,,,,,,,,,,,,,,
457,,"(1358,864)","(795,921)","(1330,813)",,"(830,863)","(526,1001)","(663,121)",,"(1252,504)",,,,,,,,,,,,,,,,,,
458,,"(1358,864)","(795,922)","(1330,814)","(910,573)","(830,864)","(525,1002)","(663,122)",,"(1252,503)",,,,,,,,,,,,,,,,,,
459,,"(1357,865)",,"(1329,814)",,"(830,863)","(525,1002)","(663,122)",,"(1249,503)",,,,,,,,,,,,,,,,,,"(1236,1040)"
460,,"(1358,865)","(794,923)","(1330,815)",,"(830,864)","(527,1002)","(663,122)",,"(1249,503)",,,,,,,,,,,,,,,,,,
461,"(881,996)","(1357,866)","(793,923)",,,"(829,865)","(525,1003)","(663,122)",,"(1246,503)",,,,,,,,,,,,,,,,,"(123,1039)",
462,"(880,997)","(1357,866)","(793,923)",,"(906,573)","(829,865)","(523,1010)","(664,123)",,"(1242,503)",,,,,,,,,,,,,,,,,,
463,"(882,997)","(1357,866)",,,"(906,573)","(830,866)","(526,1004)","(664,123)",,"(1244,505)",,,,,,,,,,,,,,,,,,
464,,"(1358,867)","(794,924)","(1329,816)","(906,574)","(830,866)","(526,1004)","(663,124)",,"(1243,505)",,,,,,,,,,,,,,,,,,
465,"(881,996)","(1357,866)","(794,924)","(1328,815)","(906,574)","(830,866)",,"(664,124)",,"(1240,505)","(893,1006)",,,,,,,,,,,,,,,,,
466,"(893,1005)","(1358,866)","(794,924)","(1329,815)",,"(830,866)","(522,1008)","(665,123)",,"(1239,502)",,,,,,,,,,,,,,,,,,
467,,"(1358,866)","(794,924)","(1329,815)","(906,572)","(830,865)","(526,1007)","(667,123)",,"(1239,501)",,,,,,,,,,,,,,,,,,
468,,"(1358,866)","(794,923)","(1329,814)","(906,572)","(830,865)","(526,1007)","(668,124)",,"(1238,503)",,,,,,,,,,,,,,,,,,"(1238,1040)"
469,"(893,1005)","(1358,866)","(794,923)","(1329,814)","(906,572)","(830,864)",,"(668,124)",,"(1237,503)",,,,,,,,,,,,,,,,,,
470,,"(1358,866)","(795,923)","(1329,814)","(907,571)","(831,864)","(527,999)","(669,124)",,"(1237,500)",,,,,,,,,,,,,,,,,,
471,,"(1358,866)","(795,923)","(1329,813)","(907,572)","(831,864)",,"(670,123)",,"(1236,502)",,,,,,,,,,,,,,,,,"(125,1037)",
472,,,"(795,922)","(1330,813)",,"(830,863)",,"(670,123)",,"(1236,502)",,,,,,,,,,,,,,,,,,
473,"(894,1002)",,"(795,922)","(1330,814)","(910,572)","(830,863)",,"(671,123)",,"(1234,502)",,,,,,,,,,,,,,,,,,
474,,,"(795,921)","(1330,813)","(910,572)","(830,863)",,"(671,123)",,"(1234,502)",,,,,,,,,,,,,,,,,,
475,"(881,992)",,"(795,921)","(1330,814)","(909,573)","(830,863)",,,,"(1233,503)",,,,,,,,,,,,,,,,,"(126,1037)",
476,"(880,991)",,"(794,922)","(1329,814)","(910,573)","(830,864)","(523,1002)","(673,123)",,"(1233,502)",,,,,,,,,,,,,,,,,,
477,"(880,991)","(1358,869)","(794,923)","(1329,814)","(909,573)","(830,864)",,"(673,124)",,"(1232,503)",,,,,,,,,,,,,,,,,,
478,"(879,991)","(1357,869)","(794,924)","(1329,814)","(909,573)","(830,865)","(522,1003)","(674,125)",,"(1231,503)",,,,,,,,,,,"(1177,1039)",,,,,,,
479,"(879,992)","(1357,868)","(794,924)","(1329,815)","(909,574)","(830,865)","(523,1004)","(675,126)",,"(1230,504)",,,,,,,,,,,,,,,,,,
480,"(877,992)",,"(793,925)","(1329,815)","(909,574)","(830,865)","(523,1005)","(675,123)",,"(1229,504)",,,,,,,,,,,,,,,,,,
481,"(877,992)",,"(793,925)",,"(909,574)","(830,866)","(526,1006)","(676,125)",,"(1228,504)",,,,,,,,,,,,,,,,,,
482,"(878,992)",,"(793,925)","(1329,815)","(909,574)","(830,866)","(525,1006)","(677,126)",,"(1227,504)",,,,,,,,,,,,,,,,,,
483,"(878,992)",,"(793,925)","(1329,815)","(909,574)","(830,866)","(526,1007)","(679,126)",,"(1226,502)",,,,,,,,,,,,,,,,,,
484,"(878,991)",,"(794,925)","(1329,815)","(909,574)","(830,865)","(525,1007)","(679,126)",,"(1226,502)",,,,,,,,,,,,,,,,,,
485,"(877,991)",,"(793,925)","(1328,814)","(909,574)","(829,865)","(522,1007)","(679,128)",,"(1226,502)",,,,,,,,,,,,,,,,,,
486,"(877,989)",,"(793,924)","(1328,814)","(909,573)","(829,865)","(522,1006)","(680,127)",,"(1224,502)","(905,1019)",,,,,,,,,,,,,,,,,
487,"(877,988)",,"(794,924)","(1329,814)","(909,573)","(829,865)","(522,1007)","(681,127)",,"(1225,502)","(905,1019)",,,,,,,,,,,,,,,,,
488,"(879,988)","(1356,868)","(794,924)","(1329,814)","(909,572)","(830,864)","(525,1007)","(681,127)",,"(1225,500)",,,,,,,,,,,,,,,,,,
489,"(877,988)","(1356,869)","(794,924)","(1330,814)","(909,572)","(830,864)","(525,1008)","(681,125)",,"(1225,502)","(909,1023)",,,,,,,,,,,,,,,,,
490,"(877,987)","(1356,869)","(794,923)","(1329,814)","(909,572)","(830,863)","(525,1008)","(681,127)",,"(1223,498)",,,,,,,,,,,,,,,,,,
491,"(877,987)","(1355,869)","(794,923)","(1330,813)","(909,572)","(830,863)","(523,1008)","(682,123)",,"(1223,500)","(910,1022)",,,,,,,,,,,,,,,,,
492,"(878,987)","(1355,870)","(794,924)","(1330,813)","(910,572)","(830,864)",,"(682,127)",,"(1223,500)",,,,,,,,,,,,,,,,,,
493,"(877,987)","(1354,870)","(794,924)","(1328,813)","(909,572)","(829,864)",,"(681,125)",,"(1221,500)","(909,1022)",,,,,,,,,,,,,,,,,
494,"(877,987)","(1354,869)","(794,925)","(1329,813)","(909,572)","(829,864)",,"(682,124)",,"(1220,500)","(909,1023)",,,,,,,,,,,,,,,,,
495,"(877,988)",,"(794,926)","(1328,814)","(909,572)","(829,864)",,"(682,126)",,"(1219,501)",,,,,,,,,,,"(1163,1039)",,,,,,,
496,"(877,988)","(1353,870)","(794,926)","(1328,814)","(909,572)","(829,865)",,"(682,127)",,"(1217,500)","(909,1024)",,,,,,,,,,,,,,,,,
497,"(877,990)",,"(793,927)","(1328,815)","(909,574)","(829,866)",,"(682,126)",,"(1216,499)",,,,,,,,,,,,,,,,,,
498,"(877,989)","(1352,871)","(793,928)","(1328,814)","(908,574)","(828,866)",,"(682,126)",,"(1216,502)","(908,1025)",,,,,,,,,,,,,,,,,
499,"(876,989)","(1352,871)","(793,928)",,,"(828,866)",,"(683,127)",,"(1213,500)","(908,1024)",,,,,,,,,,,,,,,,,
500,"(876,990)",,"(793,928)",,"(908,574)","(828,866)",,"(683,128)",,"(1213,501)",,,,,,,,,,,,,,,,,,
501,"(876,990)",,"(793,928)","(1328,815)","(908,574)","(829,866)",,"(684,126)",,"(1212,502)",,,,,,,,,,,,,,,,,,
502,"(876,990)",,"(793,928)",,"(908,574)","(829,866)",,"(685,127)",,"(1212,502)",,,,,,,,,,,,,,,,,,
503,"(876,989)","(1352,871)","(792,928)","(1329,815)","(908,573)","(829,865)",,"(685,127)",,"(1211,502)","(908,1024)",,,,,,,,,,,,,,,,,
504,"(877,988)",,"(792,929)","(1329,815)","(909,572)","(829,865)",,"(686,125)",,"(1211,500)","(909,1024)",,,,,,,,,,,,,,,,,
505,"(877,987)",,"(792,928)","(1329,814)","(909,571)","(829,865)",,"(686,126)",,"(1209,500)",,,,,,,,,,,,,,,,,,"(1236,1040)"
506,"(877,987)","(1352,868)","(791,927)","(1329,814)","(909,571)","(829,864)",,"(686,127)",,"(1207,499)","(909,1023)",,,,,,,,,,,,,,,,,
507,"(876,987)","(1352,868)","(792,927)","(1328,813)","(909,570)","(829,864)",,"(686,125)",,"(1206,499)","(909,1023)",,,,,,,,,,,,,,,,,
508,"(877,986)","(1352,868)","(792,927)","(1329,813)","(905,568)","(829,864)",,"(687,127)",,"(1205,497)","(909,1022)",,,,,,,,,,,,,,,,,
509,"(877,986)","(1352,868)","(791,927)","(1329,813)","(905,569)","(829,864)",,"(687,125)",,"(1204,495)",,,,,,,,,,,,,,,,,,
510,"(877,986)","(1352,867)","(791,927)","(1329,813)","(909,570)","(829,863)",,"(687,127)",,"(1203,493)","(909,1022)",,,,,,,,,,,,,,,,,
511,"(876,986)","(1352,867)","(791,927)","(1328,813)","(908,570)","(829,864)",,"(687,127)",,"(1202,493)","(909,1022)",,,,,,,,,,,,,,,,,
512,"(877,986)","(1352,869)","(791,928)","(1329,813)","(909,570)","(829,864)",,"(687,128)",,"(1203,494)",,,,,,,,,,,,,,,,,,
513,"(876,986)","(1352,869)","(790,929)","(1328,813)","(908,570)","(829,864)",,"(687,129)",,"(1201,494)","(909,1022)",,,,,,,,,,,,,,,,,
514,"(877,986)","(1352,869)","(790,929)","(1328,814)","(909,571)","(829,865)",,"(687,127)",,"(1201,493)",,,,,,,,,,,,,,,,,,
515,"(877,986)","(1352,869)","(790,929)","(1328,814)","(908,571)","(829,865)",,"(686,126)",,"(1200,493)","(905,1019)",,,,,,,,,,,,,,,,,
516,"(877,986)","(1352,870)","(791,930)","(1328,815)","(908,572)","(829,865)",,"(687,127)",,"(1200,492)",,,,,,,,,,,,,,,,,,
517,"(877,986)","(1352,870)","(791,930)","(1328,815)","(908,572)","(829,866)",,"(688,129)",,"(1199,493)",,,,,,,,,,,,,,,,,,
518,"(878,985)","(1352,869)","(791,930)","(1329,815)","(908,571)","(829,865)",,,,"(1200,492)",,,,,,,,,,,,,,,,,,
519,"(878,985)","(1352,869)","(794,929)","(1328,814)","(908,571)","(829,866)",,"(688,129)",,"(1199,491)",,,,,,,,,,,,,,,,,,
520,"(878,985)","(1352,868)","(793,929)","(1328,814)","(908,571)","(829,866)",,,,"(1198,491)",,,,,,,,,,,,,,,,,,
521,"(877,984)","(1352,867)","(793,928)","(1328,814)",,"(828,865)","(508,1021)","(688,129)",,"(1198,491)",,,,,,,,,,,,,,,,,,
522,"(878,984)",,"(791,932)","(1328,814)",,"(829,865)",,"(691,132)",,"(1198,491)",,,,,,,,,,,,,,,,,,
523,"(878,983)",,"(791,931)","(1328,813)","(905,568)","(829,865)","(507,1017)","(690,131)",,"(1197,491)","(908,1022)",,,,,,"(1325,1025)",,,,,,,,,,,
524,"(878,983)",,"(791,931)","(1329,813)","(908,570)","(829,864)",,"(690,131)",,"(1197,489)",,,,,,,,,,,,,,,,,,
525,"(880,982)",,"(791,930)","(1329,813)",,"(829,864)",,"(692,128)",,"(1196,489)",,,,,,,,,,,,,,,,,,
526,"(879,981)",,"(791,930)","(1328,812)",,"(829,864)",,"(692,130)",,"(1196,487)",,,,,,,,,,,,,,,,,"(126,1037)",
527,"(880,981)",,"(791,930)","(1328,812)",,"(829,863)",,"(694,130)",,"(1196,484)",,,,,,,,,,,,,,,,,,
528,"(880,981)",,"(791,929)","(1328,812)",,"(829,863)",,"(694,132)",,"(1196,487)","(909,1021)",,,,,,,,,,,,,,,,,
529,"(880,981)",,"(791,929)","(1328,812)",,"(829,863)",,"(694,131)",,"(1195,487)","(909,1021)",,,,,,,,,,,,,,,,,
530,"(880,981)",,"(791,930)","(1328,812)",,"(829,864)","(501,1017)","(695,131)",,"(1194,486)","(906,1018)",,,,,,,,,,,,,,,,,
531,"(880,982)",,"(790,930)","(1328,812)",,"(829,864)",,"(695,130)",,"(1193,486)","(905,1018)",,,,,,,,,,,,,,,,,
532,"(880,985)","(1351,868)","(790,931)","(1328,812)","(908,569)","(829,865)","(498,1017)","(696,131)",,"(1193,487)","(909,1022)",,,,,,,,,,,,,,,,,
