frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13
98,"(138,1017)",,"(65,953)",,,"(70,774)","(1014,743)","(960,336)","(200,133)",,,,"(1363,887)",
99,"(142,1016)",,"(65,952)","(1362,981)",,"(70,773)","(1014,742)","(959,335)","(200,140)",,,,"(1363,886)",
100,"(138,1017)",,"(66,952)",,,"(70,773)","(1014,742)","(959,332)","(199,139)",,,,,
101,"(138,1017)",,"(65,952)",,,"(70,773)","(1014,742)","(959,332)","(200,138)",,,,"(1363,886)",
102,"(138,1017)",,"(66,951)",,,"(71,773)","(1014,742)","(959,332)","(201,133)",,,,"(1363,886)",
103,"(138,1016)",,"(65,951)",,"(1363,903)","(71,773)","(1014,742)","(959,334)","(201,133)",,,,"(1363,874)",
104,"(138,1016)",,"(66,950)",,"(1363,903)","(70,772)","(1014,741)","(959,331)","(198,137)",,,,"(1360,873)",
105,"(139,1016)",,"(66,951)",,,"(71,773)","(1014,742)","(959,331)","(197,138)",,,,"(1363,886)",
106,"(138,1017)",,"(66,951)",,,"(70,773)","(1014,742)","(958,334)","(196,140)",,,,,
107,"(138,1017)",,"(66,951)",,,"(70,773)","(1014,742)","(958,334)","(192,142)",,,,"(1363,886)",
108,"(138,1017)",,"(66,952)",,,"(70,774)","(1013,742)","(958,335)","(191,141)",,,,"(1363,887)",
109,"(138,1018)",,"(66,951)",,"(1363,903)","(70,775)","(1013,742)","(958,336)","(191,142)",,"(199,1020)",,"(1363,875)",
110,"(138,1018)",,"(66,952)",,,"(70,776)","(1014,743)","(958,336)","(189,143)",,,,"(1363,887)",
111,"(138,1018)",,"(66,952)",,,"(70,776)","(1014,743)","(958,336)","(192,140)",,"(176,1032)",,"(1363,887)",
112,"(138,1018)",,"(66,952)",,,"(70,774)","(1014,743)","(957,336)","(192,139)",,,,,
113,"(138,1018)",,"(66,952)",,,"(70,775)","(1014,743)","(957,337)","(190,141)",,,,"(1363,887)",
114,"(138,1018)",,"(66,952)",,,"(70,774)","(1014,743)","(957,337)","(190,141)",,,,,
115,"(138,1018)",,"(66,952)",,,"(70,774)","(1014,741)","(957,337)","(188,143)",,,,,
116,"(138,1018)",,"(66,952)",,,"(71,776)","(1014,743)","(957,337)","(187,143)",,,,"(1363,887)",
