frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_15,ID_16,ID_17,ID_19,ID_20
385,"(107,496)","(61,656)","(432,691)","(688,302)","(641,52)","(1061,140)","(1324,104)",,,,,"(62,197)",,,,,"(75,82)",,,
386,"(108,500)","(61,656)","(432,692)","(687,302)","(643,55)",,"(1326,108)",,,"(950,1027)",,"(62,197)",,,,,"(74,78)",,,
387,"(109,504)","(58,657)","(432,692)","(686,303)","(643,54)",,"(1327,109)",,,"(951,1028)",,,,,,,"(74,78)",,,
388,"(105,504)","(61,660)","(432,692)","(685,305)",,,"(1330,111)",,,"(953,1027)",,,,,,,"(74,78)",,,
389,"(104,505)",,"(432,692)","(685,305)","(642,55)","(1062,140)","(1333,112)",,,"(955,1027)",,"(62,197)",,,,,"(75,78)",,,
390,"(102,505)",,"(432,692)","(683,305)","(643,55)","(1060,139)","(1335,115)",,,"(955,1027)",,"(62,197)",,,,,"(73,80)",,,
391,"(100,506)",,"(432,692)","(681,307)","(648,53)",,"(1335,118)",,,"(957,1028)",,"(63,197)",,,,,"(75,78)",,,
392,"(98,507)",,"(431,698)","(679,307)","(645,53)",,"(1337,118)",,,,,"(62,197)",,,,,"(74,79)",,,
393,"(95,508)",,"(431,692)","(678,307)","(653,56)",,"(1344,127)",,,"(962,1027)",,"(62,197)",,,,,"(74,80)",,,
394,"(95,508)",,"(429,693)","(678,306)","(649,54)",,"(1338,121)",,,"(962,1027)",,,,,,,"(75,77)",,,
395,"(95,509)",,"(431,693)","(676,309)","(658,55)",,"(1340,121)",,,"(965,1029)",,,,,,,"(73,79)",,,
396,"(94,509)",,"(431,693)","(675,307)","(656,53)",,"(1343,120)",,,,,,,,,,"(73,79)",,,
397,"(94,508)","(61,670)","(429,693)","(672,307)","(654,52)",,"(1343,120)",,,"(967,1027)",,,,,,,"(76,76)",,,
398,"(92,509)","(61,671)","(431,693)","(670,309)","(661,53)",,"(1344,121)",,,"(968,1028)",,,,,,,"(76,76)",,,
399,"(92,509)",,"(429,699)","(667,311)","(663,55)",,"(1346,121)",,,"(971,1027)",,,,,,,"(76,76)",,,
400,"(91,510)",,"(429,699)","(666,313)","(667,55)",,"(1347,125)",,,"(973,1028)",,,,,,,"(75,76)",,,
401,"(91,510)",,"(430,697)","(665,313)","(669,52)",,"(1347,121)",,,"(973,1026)",,"(63,196)",,,,,"(75,75)",,,
402,"(91,510)",,"(431,693)","(664,317)","(670,54)",,"(1347,124)",,,"(974,1026)",,,,,,,"(75,79)",,,
403,"(90,511)","(64,681)","(430,697)","(662,317)","(672,55)",,"(1347,128)",,,"(977,1027)",,,,,,,,,,
404,"(90,511)",,"(429,697)","(661,317)","(674,55)",,"(1347,130)",,,"(979,1027)",,,,,,,,,,
405,"(90,511)","(64,680)","(430,693)","(658,318)","(676,55)","(1061,138)","(1349,133)",,,"(978,1027)",,"(63,197)",,,,,,,,
406,"(89,511)","(63,680)","(429,697)","(656,319)","(677,54)","(1061,139)","(1358,136)",,,"(982,1027)",,,,,,,"(73,74)",,,
407,"(90,511)","(63,681)","(429,697)","(655,320)","(683,55)",,"(1356,138)",,,"(984,1028)",,,,,,,"(73,74)",,,
408,"(89,511)","(63,682)","(430,693)","(655,321)","(684,54)",,"(1356,141)",,,"(985,1028)",,,,,,,"(73,73)",,,
409,"(90,510)","(63,683)","(429,697)","(653,320)","(687,54)","(1060,139)","(1353,137)",,,"(987,1027)",,,,,,,"(73,73)",,,
410,"(90,510)","(63,683)","(429,697)","(652,319)","(690,55)","(1060,139)","(1353,137)",,,"(989,1027)",,,,,,,"(73,72)",,,
411,"(89,510)","(62,683)","(430,692)","(651,319)","(691,54)","(1060,139)","(1354,138)",,,,,,,,,,"(72,71)",,,
412,"(89,510)","(63,683)","(430,692)","(650,318)","(693,54)","(1062,138)","(1355,139)",,,,,,,,,,"(72,71)",,,
413,"(90,510)","(62,681)","(429,696)","(650,318)","(696,55)","(1061,139)","(1355,142)",,,,,,,,,,"(72,70)",,,
414,"(90,510)","(62,680)","(430,696)","(647,321)","(697,54)","(1061,139)","(1360,149)",,,"(994,1028)",,,,,,,"(72,70)",,,
415,"(90,510)","(62,679)","(429,696)","(646,319)","(698,54)","(1061,139)","(1358,141)",,,"(998,1026)",,"(62,197)",,,,,"(75,73)",,,
416,"(90,510)","(61,683)","(431,693)","(646,319)","(700,55)","(1061,139)","(1356,142)",,,"(999,1026)",,,,,,,"(76,72)",,,
417,"(90,510)","(60,684)","(429,698)","(645,318)","(704,55)","(1061,138)","(1356,145)",,,"(996,1027)",,"(63,197)",,,,,"(76,71)",,,
418,"(90,510)",,"(429,695)","(644,319)","(706,54)","(1061,139)","(1356,148)",,,,,"(62,197)",,"(1369,1000)",,,"(75,71)",,,
419,"(90,510)","(61,680)","(428,698)","(643,320)","(708,55)","(1061,138)","(1357,152)",,,"(999,1025)",,"(62,197)",,,,,"(75,70)",,,
420,"(90,511)",,,"(642,320)","(710,56)","(1060,139)","(1356,155)",,,,,"(62,197)",,,,,"(76,71)",,,
421,"(90,510)",,"(428,698)","(640,323)","(710,56)",,"(1358,153)",,,,,,,,,,"(71,68)",,,
422,"(89,511)",,"(428,698)","(640,321)","(713,55)",,"(1358,154)",,,,,,,,,,"(75,70)",,,
423,"(88,513)",,"(427,702)","(640,323)","(710,54)","(1061,139)","(1360,154)",,,,,,,,,,,,,
424,"(88,515)",,,"(639,321)","(712,55)","(1060,139)","(1359,155)",,,,,,,,,,"(71,68)",,,
425,"(89,517)","(59,688)",,"(639,321)","(719,54)",,"(1360,156)",,,"(1008,1028)",,"(62,198)",,,,,"(71,68)",,,
426,"(89,520)","(59,688)",,"(638,320)","(720,55)",,"(1359,165)",,,,,"(62,198)",,"(1368,1001)",,,"(71,68)",,,
427,"(89,521)","(59,687)",,"(638,320)","(721,55)","(1060,139)","(1358,156)",,,"(1011,1031)",,"(62,198)",,,,,"(71,68)",,,
428,"(88,524)","(59,688)","(426,709)","(637,321)","(720,55)","(1061,139)","(1359,156)",,,,,"(62,198)",,,,,"(71,68)",,,
429,"(88,526)","(60,686)","(425,706)","(635,320)","(720,55)","(1060,138)","(1358,163)",,,"(1013,1031)",,"(62,197)",,,,"(1375,547)","(71,67)",,,
430,"(89,527)","(60,687)","(425,708)","(636,321)","(720,55)","(1060,138)","(1358,163)",,,"(1014,1030)",,"(62,197)",,,,"(1375,548)","(71,67)",,,
431,"(89,527)",,"(426,709)","(636,321)",,"(1060,138)","(1358,156)",,,,,"(62,197)","(45,1018)","(1369,1001)",,"(1375,547)","(72,67)",,,
432,"(91,531)",,"(425,709)","(635,323)","(724,56)","(1061,138)","(1356,157)",,,,,,,"(1369,1002)",,,"(72,68)",,,
433,"(91,532)","(60,690)","(424,709)","(634,322)",,"(1061,139)","(1357,158)",,,"(1017,1027)",,"(62,197)",,,,,"(72,67)",,,
434,"(92,534)","(61,691)","(425,711)","(633,322)",,"(1061,139)","(1358,159)",,,"(1018,1027)",,"(62,197)",,,,,"(75,70)",,,
435,"(93,535)","(61,691)","(424,711)","(632,323)",,"(1061,139)","(1356,157)",,,"(1018,1027)",,"(62,197)","(46,1017)",,,,"(72,67)",,,
436,"(92,535)","(61,691)","(424,712)","(631,323)",,"(1061,139)","(1356,158)",,,"(1018,1028)",,"(62,197)",,,,,"(72,67)","(299,1037)",,
437,"(92,536)","(61,691)","(427,709)","(631,323)",,"(1061,139)","(1358,158)",,,"(1018,1027)",,"(62,197)",,"(1369,1000)",,,"(72,67)",,,
438,"(91,538)","(61,693)","(423,715)","(630,324)",,"(1061,140)","(1358,159)",,,"(1018,1027)",,"(62,197)",,,,,"(72,66)",,,
439,"(91,538)","(62,690)","(423,715)","(628,323)",,"(1061,139)","(1358,158)",,,"(1018,1028)",,"(62,197)",,,,,,,,
440,"(90,541)",,"(421,718)","(628,324)",,"(1061,139)","(1358,159)",,,"(1018,1028)",,"(62,198)",,,,,,,,
441,"(91,543)","(61,689)","(424,715)","(627,323)","(722,56)","(1061,139)","(1360,159)",,,"(1017,1028)",,"(62,198)",,,,,"(72,67)",,,
442,"(91,544)","(60,689)","(423,717)","(626,324)",,"(1060,139)","(1359,159)",,,"(1017,1028)",,"(62,198)","(45,1017)",,,,"(72,67)",,,
443,"(92,545)","(61,690)","(422,719)","(626,324)","(721,56)","(1061,139)","(1357,158)",,,"(1017,1028)",,"(62,202)","(45,1018)",,,,"(72,66)",,,
444,"(91,547)","(61,693)","(421,720)","(626,324)","(721,56)","(1060,140)","(1358,160)",,,"(1017,1030)",,"(61,202)","(45,1017)",,,,"(73,67)",,,
445,"(92,549)",,"(419,722)","(626,324)","(718,57)","(1061,139)","(1362,159)",,,"(1017,1028)",,,,,,,"(74,66)",,,
446,"(90,554)","(61,692)","(418,723)","(625,325)","(718,58)",,"(1362,161)",,,,,,,,,,"(74,66)",,,
447,"(90,554)","(61,691)","(417,725)","(625,325)","(721,54)","(1060,139)","(1364,161)",,,"(1017,1030)",,,"(45,1018)","(1369,985)",,,"(76,64)",,,
448,"(90,555)","(61,694)","(416,727)","(624,325)",,"(1060,139)","(1360,161)",,,"(1017,1029)",,,,,,,"(76,63)",,,
449,"(90,556)",,"(416,727)","(624,325)","(718,55)",,"(1359,161)",,,"(1017,1027)",,,"(45,1017)",,,,,,,
450,"(89,558)","(61,690)","(416,728)","(622,323)","(718,55)",,"(1360,160)",,,"(1017,1027)",,"(62,197)","(45,1017)",,,,,,,
451,"(89,559)","(62,689)","(416,729)","(621,323)","(718,55)","(1060,139)","(1358,161)",,,"(1017,1026)",,,"(45,1016)",,,,,,,
452,"(88,561)","(62,689)","(416,731)","(621,322)","(717,55)","(1061,138)","(1359,159)",,,,,,"(45,1017)",,,,,,,
453,"(89,564)","(62,689)","(415,733)","(619,325)","(717,56)",,"(1355,157)",,,,,,,,,,,,,
454,"(89,566)","(62,693)","(415,734)","(617,328)","(720,58)","(1062,139)","(1353,159)",,,"(1019,1027)","(1369,801)","(62,197)",,,,,,,,
455,"(89,567)","(62,692)","(417,737)","(618,325)","(721,56)","(1061,138)","(1351,159)",,,,"(1369,806)",,,,,,,,,
456,"(90,569)",,"(417,738)","(616,325)","(720,56)","(1061,138)","(1354,158)",,,"(1021,1030)",,,,,,,,,,
457,"(89,572)",,"(416,741)","(614,326)","(722,57)","(1061,140)","(1353,159)",,,,,"(62,197)",,,,,,,,
458,"(90,575)",,"(416,743)","(612,326)","(726,57)","(1062,140)","(1351,158)",,,,,"(62,197)",,,,,,,,
459,"(89,576)","(63,690)","(414,744)","(611,326)","(723,57)","(1061,139)","(1350,157)",,,,,,,,,,"(81,67)",,,
460,"(89,578)","(63,688)","(414,746)","(609,326)","(728,55)","(1062,139)","(1351,158)",,,"(1027,1030)",,,"(45,1019)",,,,"(78,66)",,,
461,"(89,579)","(61,693)","(414,746)","(608,327)","(724,57)","(1061,140)","(1350,158)",,,"(1028,1031)",,"(62,197)",,,,,,,,
462,"(89,579)","(61,693)","(414,747)","(607,327)","(724,57)","(1061,140)","(1353,158)",,,,,,,,,,"(80,65)",,,
463,"(89,580)","(61,693)","(413,748)","(605,328)","(726,56)","(1061,140)","(1352,158)",,,,,"(62,197)",,,,,"(82,64)",,,
464,"(89,580)","(62,688)","(414,750)","(605,328)","(726,56)","(1061,140)","(1351,160)",,,,,"(62,197)",,,,,"(83,64)",,,
465,"(89,581)","(62,688)","(413,751)","(605,328)","(726,56)","(1061,139)","(1351,156)",,,,,,,,,,"(85,64)",,,
466,"(89,581)","(62,689)","(412,753)","(601,330)","(726,54)","(1061,138)","(1352,157)",,,,,,,,,,,,,
467,"(91,583)","(62,688)","(412,753)","(600,329)","(728,54)","(1061,138)","(1351,157)",,,,,"(62,196)","(45,1017)","(1369,1000)",,,"(88,61)",,,
468,"(92,585)","(63,688)","(412,754)","(598,330)","(729,53)","(1061,138)","(1351,157)",,,,,"(62,196)","(45,1017)","(1369,1002)",,,"(88,61)",,,
469,"(92,587)","(63,690)","(411,756)","(596,328)","(730,53)","(1061,139)","(1353,157)",,,"(1042,1027)",,,"(45,1017)",,,,"(87,61)",,,
470,"(93,588)","(63,688)","(412,757)","(595,329)","(732,53)","(1061,139)","(1353,157)",,,"(1043,1028)",,,"(45,1018)",,,"(1375,547)","(87,60)",,,
471,"(93,591)","(63,688)","(411,758)","(593,328)","(734,53)","(1061,139)","(1354,157)",,,,,,"(45,1017)",,,"(1375,547)","(87,60)",,,
472,"(93,595)","(63,688)","(412,760)","(593,329)","(732,60)",,"(1354,157)",,,"(1042,1028)",,,"(45,1019)",,,"(1376,547)",,,,
473,"(92,598)","(63,687)","(412,760)","(592,329)","(734,56)","(1061,138)","(1353,157)",,,"(1047,1027)","(1369,802)",,"(46,1017)",,,,,,,
474,"(91,599)","(63,688)","(413,761)","(591,329)","(734,56)","(1061,138)","(1354,157)",,,"(1048,1029)","(1369,801)",,"(46,1017)",,,"(1376,547)",,,,
475,"(89,600)","(62,688)","(410,763)","(589,328)","(737,55)","(1061,138)","(1354,158)",,,,,,"(45,1017)",,,,,,,
476,"(88,603)","(63,689)","(410,763)","(589,329)","(735,56)","(1062,138)","(1354,158)",,,"(1049,1028)",,"(62,197)",,,"(1159,1039)",,,,,
477,"(86,604)","(62,689)","(410,763)","(588,330)","(736,56)","(1061,139)","(1354,161)",,,,,"(62,197)",,,"(1158,1038)",,,,,
478,"(83,605)","(63,690)","(411,763)","(588,335)","(737,56)",,"(1354,162)",,,,,"(62,197)",,,,,,,,
479,"(81,606)","(63,690)","(409,763)","(587,333)","(738,56)",,"(1351,159)",,,,,"(63,197)",,,"(1155,1039)",,,,,
480,"(80,608)","(62,689)","(410,764)","(584,332)","(739,53)","(1061,139)","(1359,164)",,,"(1054,1032)",,,,,"(1158,1039)",,,,,
481,"(78,610)","(63,689)","(410,764)","(584,332)","(740,54)","(1061,139)","(1359,164)",,,"(1053,1030)",,"(62,197)",,,,,,,,
482,"(77,611)","(62,689)","(410,764)","(583,332)","(744,53)",,"(1359,163)",,,,,"(62,197)",,,,,,,,
483,"(76,612)","(63,689)","(410,766)","(583,332)","(742,52)",,"(1359,163)",,,"(1057,1029)",,"(62,197)",,,"(1159,1038)",,,,,
484,"(74,614)","(62,688)","(410,766)","(579,333)","(746,52)","(1061,139)","(1359,162)",,,"(1056,1030)",,"(62,197)",,,,,,,,
485,"(73,617)","(61,692)","(409,767)","(579,332)","(744,52)","(1061,139)","(1359,163)",,,,,"(62,197)",,,,,,,,
486,"(72,617)","(62,688)","(410,766)","(577,331)","(747,55)","(1061,139)","(1359,163)",,,,,"(62,197)",,,,,,,,
487,"(72,620)","(63,688)","(410,767)","(576,335)","(747,56)","(1062,139)","(1359,163)",,,,,,,,,,,,,
488,"(73,622)","(62,692)","(410,767)","(575,333)","(745,54)","(1061,139)","(1357,162)",,,,,,,,,,,,,
489,"(73,622)","(62,692)","(410,767)","(570,333)","(747,53)","(1062,139)","(1355,161)",,,"(1057,1029)",,,,,,,,,,"(1341,153)"
490,"(73,623)","(62,692)","(407,767)","(571,334)","(748,51)",,"(1355,162)",,,,,,,,,,,,,
491,"(73,623)","(62,690)","(407,768)","(570,336)","(750,53)",,"(1355,162)",,,,,,,,,,,,,
492,"(74,623)","(63,689)","(410,768)","(569,337)","(753,54)","(1062,139)","(1355,163)",,,"(1057,1031)",,,,,,,,,,"(1341,154)"
493,"(74,623)","(63,687)","(410,768)","(568,342)","(753,53)","(1062,139)","(1355,163)",,,"(1057,1028)",,,,,,,,,,"(1341,154)"
494,"(74,623)","(63,687)","(410,768)","(567,341)","(752,53)","(1061,139)","(1355,163)",,,"(1055,1028)",,"(63,198)",,,,,,,,"(1340,154)"
495,"(74,623)","(62,687)","(409,769)","(566,342)","(752,52)","(1061,140)","(1355,163)",,,"(1056,1028)",,"(63,198)",,,"(1154,1038)",,,,,
496,"(72,628)","(63,687)","(406,769)","(565,348)","(753,52)",,"(1356,164)",,,"(1057,1029)",,,,,,,,,,"(1338,156)"
497,"(72,626)","(61,690)","(405,769)","(563,344)","(752,52)",,"(1356,164)",,,"(1057,1030)",,,,,,,,,,"(1339,167)"
498,"(75,625)","(62,687)","(405,769)","(563,347)","(751,52)","(1060,138)","(1357,164)",,,"(1057,1028)",,"(61,201)",,,,,"(107,56)",,,
499,"(74,624)","(61,686)","(405,769)","(562,347)","(749,52)",,"(1356,164)",,,"(1057,1028)",,"(60,206)",,,,,"(106,56)",,,
500,"(75,626)","(61,689)","(404,769)","(562,348)","(754,54)","(1061,138)","(1356,164)",,,"(1056,1029)",,"(60,206)",,,,,"(105,55)",,,"(1339,156)"
501,"(75,626)","(61,689)","(403,769)","(558,349)","(753,54)","(1061,138)","(1356,164)",,,"(1053,1030)",,"(60,207)",,,,,"(111,59)",,,"(1339,163)"
502,"(74,627)","(60,689)","(403,769)","(561,350)","(755,52)","(1061,138)","(1356,164)",,,,,,,,,,"(121,56)",,,
503,"(72,626)","(60,688)","(402,769)","(558,350)","(753,52)","(1061,138)","(1355,164)",,,"(1056,1027)",,,,,,,"(125,53)",,,
504,"(71,627)","(60,684)","(401,769)","(558,350)","(755,51)","(1060,139)","(1355,163)",,,"(1056,1031)",,"(60,209)",,,,,"(123,58)",,,"(1339,156)"
505,"(72,624)","(60,684)","(401,769)","(559,351)","(758,51)","(1061,139)","(1355,163)",,,"(1056,1031)",,"(60,210)",,,,,"(122,58)",,,"(1339,156)"
506,,"(60,687)","(401,769)","(559,353)","(760,51)","(1061,138)","(1357,163)",,,,,"(60,211)",,,,,"(121,59)",,,
507,,"(60,687)","(401,770)","(560,356)","(762,50)","(1061,139)","(1358,163)",,,,,"(60,211)",,,,,"(121,58)",,,
508,,"(60,687)","(400,772)","(560,352)","(764,50)",,"(1359,163)",,,,,"(60,212)",,,"(1153,1038)",,"(120,59)",,,
509,,"(60,687)","(399,774)","(560,352)","(765,53)",,"(1360,162)",,,"(1056,1030)",,"(60,212)",,,"(1155,1037)",,"(121,59)",,,
510,,"(60,687)","(399,775)","(557,356)","(765,50)","(1060,139)","(1360,162)",,,"(1056,1031)",,"(60,213)",,,,,"(125,58)",,,
511,,"(60,687)","(399,776)","(557,357)","(766,51)","(1060,139)","(1360,162)",,,"(1056,1031)",,"(60,214)",,,,,"(128,58)",,,
512,"(61,626)",,"(398,777)","(557,357)","(766,53)",,"(1361,161)",,,"(1057,1029)",,"(60,215)",,,,,"(127,57)",,,
513,,,"(400,777)","(556,358)","(767,52)","(1060,140)","(1361,161)",,,"(1055,1031)",,"(60,216)",,,"(1153,1038)",,"(128,56)",,,
514,,"(59,687)","(398,779)","(556,358)","(770,51)","(1061,140)",,,,"(1056,1031)",,"(60,217)",,,,,"(128,57)",,,
515,,"(59,687)","(396,779)","(555,359)","(771,51)","(1060,140)","(1362,160)",,,"(1055,1032)",,"(60,218)",,,"(1153,1038)",,"(129,56)",,,
516,,"(59,688)","(399,780)","(555,361)","(774,54)",,"(1362,161)",,,"(1056,1032)",,"(60,218)",,,"(1157,1038)",,"(129,56)",,,
517,"(60,620)","(60,688)","(397,779)","(555,361)","(775,53)",,"(1362,160)",,,"(1056,1031)",,"(60,219)",,,"(1158,1038)",,"(129,58)",,,
518,"(62,621)","(60,688)","(396,780)","(555,362)","(775,53)",,"(1358,161)",,,"(1056,1031)",,"(60,220)",,,,,"(129,57)",,,
519,,"(60,687)","(395,779)","(553,365)","(776,53)",,"(1358,161)",,,"(1056,1031)",,"(60,220)",,,,,"(130,58)",,,
520,,,"(396,782)","(551,369)","(777,52)",,"(1361,158)",,,"(1056,1031)",,"(59,220)",,,,,"(130,57)",,,
521,,,"(396,782)","(551,370)","(780,52)",,"(1357,159)",,,"(1056,1030)",,"(59,220)",,,,,"(130,56)",,,
522,,,"(397,782)","(552,372)","(782,52)",,"(1360,160)",,,"(1056,1031)",,"(60,219)",,,,,"(130,56)",,,
523,,,"(395,782)","(551,372)","(782,53)",,"(1356,161)",,,"(1055,1031)",,"(59,222)",,,,,"(131,56)",,,
524,"(63,621)",,"(393,782)","(550,373)","(787,51)",,"(1357,163)",,,"(1055,1030)",,"(59,223)","(45,1018)",,,,"(135,58)",,,
525,"(63,621)",,"(393,782)","(550,374)","(787,51)",,"(1358,161)",,,"(1055,1030)",,"(59,224)",,,,,"(135,58)",,,
526,"(62,622)",,"(394,783)","(549,374)","(787,53)","(1060,136)",,,,"(1056,1031)",,"(59,224)",,,,,"(135,58)",,,
527,"(63,621)",,"(394,782)","(547,377)","(791,52)",,"(1358,161)",,,"(1056,1030)",,"(59,225)",,,,,"(134,57)",,,
528,"(63,622)",,"(393,783)","(546,377)","(790,51)",,"(1354,160)",,,"(1055,1031)",,"(60,225)",,,,,"(136,58)",,,
529,"(64,622)",,"(393,782)","(546,377)","(790,50)","(1062,137)","(1354,160)",,,,,"(60,226)","(45,1019)",,,,"(137,58)",,,
530,,,"(393,784)","(545,379)","(790,53)",,"(1354,161)",,,,,"(60,226)",,,,,"(138,59)","(299,1037)",,
531,,,"(392,784)","(544,379)","(792,55)",,"(1354,161)",,,"(1056,1031)",,"(60,226)",,,,,"(139,58)",,,
532,,,"(393,785)","(544,380)","(793,56)","(1060,139)","(1354,161)",,,"(1056,1031)",,,,,,,"(140,58)",,,
533,,,"(393,785)","(542,381)","(794,56)",,"(1354,161)",,,,,,"(45,1019)",,"(1153,1038)",,"(142,58)",,,
534,,,"(393,786)","(541,381)","(795,55)",,"(1355,161)",,,"(1056,1031)",,,,,,,"(141,59)",,,
535,,,"(393,785)","(540,382)","(799,52)",,"(1355,161)",,,"(1056,1031)",,,,,"(1151,1038)",,"(140,62)",,,
536,,,"(392,785)","(538,383)","(801,56)","(1061,139)","(1354,161)",,,"(1056,1031)",,"(61,228)","(45,1019)",,,,"(142,62)",,,
537,,,"(392,784)","(537,384)","(804,56)","(1060,139)","(1354,161)",,,"(1056,1031)",,"(61,228)",,,,,"(142,62)","(299,1038)",,
538,,,"(391,785)","(536,386)","(803,54)","(1060,138)","(1355,161)",,,"(1056,1031)",,,"(45,1019)",,,,"(142,60)",,,
539,,,"(391,785)","(536,387)","(805,54)","(1060,139)","(1355,161)",,,"(1056,1031)",,,"(45,1019)",,,,"(141,60)",,,
540,,,"(390,785)","(534,387)","(803,53)",,"(1355,160)",,,"(1056,1030)",,"(61,226)",,,,,"(143,60)",,,
541,,,"(390,784)","(535,389)","(805,53)","(1061,137)","(1357,161)",,,"(1056,1031)",,"(61,226)",,,,,"(144,61)",,,
542,"(62,611)",,"(388,785)","(533,388)",,"(1061,138)","(1354,161)",,,"(1056,1030)",,"(61,226)",,,,,"(143,60)",,,
543,"(63,610)",,"(389,785)","(531,390)","(808,55)","(1061,138)","(1355,162)",,,"(1056,1030)",,"(61,226)",,,,,"(145,60)",,,
544,"(60,612)",,"(387,786)","(530,393)","(810,55)","(1061,138)","(1356,163)",,,,,,,,,"(1374,547)","(144,59)",,,
545,,,"(385,786)","(529,392)","(811,54)","(1061,138)","(1356,162)",,,"(1054,1030)",,"(61,226)",,,,,"(144,60)",,,
546,"(59,610)",,"(384,786)","(528,392)","(817,54)",,,,,"(1051,1029)",,,,,,,"(148,58)",,,
547,,,"(383,787)","(527,394)","(818,54)",,"(1357,161)",,,"(1051,1029)",,"(61,226)",,,,,"(151,60)",,,
548,,,"(381,788)","(527,394)","(816,55)","(1060,139)","(1349,161)",,,"(1050,1028)",,"(61,226)","(45,1016)",,,,"(152,61)",,,"(1336,153)"
549,"(58,610)",,"(379,789)","(526,394)","(822,56)","(1061,139)","(1339,156)",,,"(1050,1028)",,"(61,226)",,,,,"(153,59)",,,"(1332,155)"
550,,,"(378,790)","(524,393)","(820,56)","(1061,138)","(1320,158)",,,"(1049,1027)",,"(61,226)",,,,,"(153,55)",,,
551,"(58,609)",,"(379,790)","(523,394)","(822,56)","(1061,138)",,,,"(1050,1028)",,"(62,225)",,,,,"(154,56)",,,
552,"(60,604)",,"(379,790)","(522,397)","(826,56)","(1060,140)","(1311,156)",,,"(1050,1027)",,"(61,226)",,,,,"(155,55)",,,"(1311,153)"
553,,,"(378,790)","(522,398)","(824,55)","(1061,138)","(1306,156)",,,"(1050,1027)",,"(62,225)",,,"(1156,1038)",,,,,
554,"(60,603)",,"(377,790)","(521,399)","(824,56)","(1061,140)","(1298,155)",,,"(1049,1026)",,,,,"(1156,1038)",,"(158,54)",,,
555,"(61,602)",,"(377,791)","(520,401)","(825,56)",,"(1287,161)",,,"(1048,1026)",,,,,,,"(158,54)",,,
556,"(63,603)",,"(376,791)","(519,401)","(828,56)","(1061,138)",,,,"(1047,1026)",,,,,,,"(157,55)",,,
557,"(65,607)",,"(376,791)","(519,402)","(835,55)","(1061,138)","(1263,159)",,,"(1047,1026)",,,"(45,1019)",,,,,,,
558,"(65,606)",,"(374,792)","(519,402)","(835,56)",,"(1266,159)",,,"(1047,1026)",,"(61,223)","(45,1019)",,,,"(167,55)",,,
559,"(65,606)",,"(374,794)","(518,404)","(836,52)",,"(1268,151)",,,"(1047,1026)","(1369,796)","(61,224)",,,"(1154,1037)",,,,,
560,"(64,604)",,"(374,792)","(516,405)","(839,55)","(1062,137)","(1269,149)",,,"(1045,1026)",,"(61,224)","(45,1015)",,,,,,,
561,"(64,603)",,"(374,792)","(515,405)","(834,55)","(1060,137)","(1269,151)",,,"(1044,1025)",,"(61,225)","(45,1016)",,,,,,,
562,"(63,602)",,"(373,794)","(514,405)",,"(1060,137)","(1268,154)",,,,,"(59,225)","(45,1016)",,,,,,,
563,,,"(373,793)","(513,406)","(843,55)","(1060,139)","(1266,156)",,,,,"(61,224)",,,,,,,,
564,"(61,598)",,"(371,795)","(510,406)","(845,55)","(1060,139)","(1265,156)",,,,,"(61,224)",,,,,"(172,56)",,,
565,"(61,599)",,"(371,795)","(512,406)","(846,56)",,"(1265,156)",,,"(1043,1025)",,"(61,225)",,,,,"(172,57)",,,
566,"(61,599)",,"(371,796)","(510,406)","(848,57)","(1060,139)","(1264,157)",,,"(1043,1026)",,,,,,,,,,
567,"(63,599)",,"(371,796)","(510,408)","(849,57)",,"(1265,158)",,,,,"(61,225)",,,,,,,,
568,"(62,598)",,"(371,796)","(509,408)","(850,57)","(1060,138)","(1264,155)",,,,,"(60,225)",,,"(1153,1038)",,"(169,56)",,,
569,"(63,598)",,"(370,797)","(508,410)","(851,57)","(1061,138)","(1263,156)",,,,,,,,,,"(173,57)",,,
570,"(62,597)",,"(370,797)","(507,411)","(849,55)","(1060,140)","(1262,156)",,,,,"(61,225)",,,,,"(174,57)",,,
571,"(62,597)",,"(370,797)","(506,411)",,,"(1261,156)",,,,,,,,,"(1374,547)","(176,57)",,,
572,"(62,596)",,"(370,798)","(505,413)","(851,55)","(1060,139)","(1260,156)",,,,,,,,,"(1374,548)","(172,56)",,,
573,"(61,595)",,"(369,798)","(505,414)","(857,56)",,"(1259,156)",,,,"(1370,795)",,,,,"(1374,548)","(180,56)",,,
574,"(59,598)",,"(370,798)","(504,414)","(858,57)",,"(1259,156)",,,,,"(61,225)",,,,"(1373,586)","(181,56)",,,
575,"(59,597)",,"(367,799)","(504,414)","(854,55)","(1061,137)","(1257,156)",,,,,,,,,,,,,
576,"(61,595)",,"(367,798)","(503,416)","(860,56)","(1061,140)","(1257,158)",,,,,,,,,,"(182,56)",,,
577,"(62,593)",,"(366,798)","(502,416)","(858,57)","(1061,137)","(1257,159)",,,,,"(61,225)","(46,1017)",,,,"(185,57)",,,
578,"(62,591)",,"(366,798)","(502,415)","(864,57)",,"(1255,160)",,,"(1047,1024)",,"(61,224)",,,,,"(191,56)",,,
579,"(61,591)",,"(365,799)","(501,416)","(865,56)",,"(1255,159)",,,,,,,,,"(1374,547)","(192,57)",,,
