frame,ID_0,ID_1,ID_2,ID_3,ID_4,ID_5,ID_6,ID_7,ID_8,ID_9,ID_10,ID_11,ID_12,ID_13,ID_14,ID_16,ID_18,ID_19,ID_20,ID_21,ID_22
350,"(1360,1016)","(879,1002)",,"(1263,295)","(835,203)","(1355,133)","(414,121)","(1198,95)","(1356,69)","(668,64)",,,,,,,,,,,
351,"(1359,1016)","(879,1001)",,"(1263,295)","(834,203)","(1355,133)","(415,121)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
352,"(1359,1016)","(879,1001)",,"(1261,292)",,"(1355,133)","(414,121)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
353,"(1359,1016)","(880,1000)",,"(1260,292)",,"(1355,134)","(412,121)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
354,"(1359,1015)","(879,1000)",,"(1263,296)","(835,203)","(1355,133)","(414,121)","(1198,95)","(1357,69)","(668,64)",,,,,"(419,52)",,,,,,
355,"(1359,1015)","(879,998)",,"(1262,296)","(835,203)","(1355,133)","(415,121)","(1198,95)","(1357,69)","(668,64)","(1034,60)",,,,,,,,,,
356,"(1356,1016)","(878,999)",,"(1263,296)","(835,203)","(1355,133)","(415,121)","(1198,94)","(1357,69)","(668,64)","(1034,60)",,,,,,,,,,
357,"(1359,1015)","(878,998)",,"(1264,293)","(835,203)","(1355,134)","(412,122)","(1199,96)","(1357,69)","(669,64)",,,,,,,,,,,
358,"(1359,1015)","(877,997)",,"(1263,293)","(835,202)","(1355,133)","(412,122)","(1199,95)","(1357,69)","(668,64)",,,,,,,,,,,
359,"(1360,1014)","(878,997)",,"(1263,293)","(835,203)","(1355,133)","(412,122)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
360,"(1360,1014)","(878,996)",,"(1265,291)","(835,202)","(1355,133)","(412,122)","(1199,94)","(1357,69)","(669,64)",,,,,,,,,,,
361,"(1360,1014)","(879,996)",,"(1267,297)","(835,203)","(1355,133)","(412,122)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
362,"(1359,1014)","(877,996)",,"(1265,291)","(835,202)","(1355,133)","(412,121)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
363,"(1360,1015)","(879,995)",,"(1264,293)","(834,202)","(1355,133)","(412,122)","(1198,94)","(1356,69)","(668,63)",,,,,,,,,,,
364,"(1360,1014)","(880,995)",,"(1259,290)","(835,202)","(1355,133)","(412,122)","(1198,94)","(1356,69)","(668,63)",,,,"(604,1078)",,,,,,,
365,"(1360,1014)","(879,994)",,"(1269,292)","(834,202)","(1355,133)","(412,121)","(1198,94)","(1357,69)","(668,63)",,,,,,,,,,,
366,"(1360,1014)","(879,993)",,"(1273,293)","(835,203)","(1355,133)","(412,122)","(1198,94)","(1357,69)","(668,64)","(1033,60)",,,,,,,,,,
367,"(1360,1015)","(881,992)",,"(1273,292)","(835,203)","(1355,133)","(412,122)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
368,"(1360,1015)","(879,991)",,"(1270,294)","(835,203)","(1355,133)","(412,122)","(1198,96)","(1357,69)","(669,64)",,,,,,,,,,,
369,"(1360,1014)","(881,991)",,"(1259,292)","(835,203)","(1354,133)","(412,122)","(1198,95)","(1357,69)","(668,64)","(1034,59)",,,,,,,,,,
370,,"(882,991)",,"(1260,291)","(835,203)","(1355,134)","(412,122)","(1198,95)","(1356,69)","(668,64)",,,,,,,,,,,
371,"(1360,1011)","(883,992)",,"(1260,292)","(834,203)","(1354,134)","(412,122)","(1198,95)","(1356,69)","(668,64)","(1033,60)",,,,,,,,,,
372,"(1360,1016)","(884,990)",,"(1261,292)","(835,203)","(1355,133)","(412,122)","(1198,95)","(1356,69)","(669,64)",,,,,,,,,,,
373,"(1360,1013)","(883,990)",,"(1261,291)","(835,203)","(1355,133)","(412,122)","(1198,95)","(1357,69)","(668,64)","(1033,59)",,,,,,,,,,
374,"(1360,1013)","(883,988)",,"(1262,291)","(835,203)","(1355,133)","(412,122)","(1199,95)","(1357,69)","(668,64)",,,,,,,,,,,
375,,"(883,988)",,"(1264,291)","(835,203)","(1355,134)","(412,122)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
376,"(1360,1013)","(883,987)",,"(1264,290)","(835,203)","(1355,134)","(412,122)","(1199,95)","(1357,69)","(669,64)",,,,,,,,,,,
377,"(1360,1013)","(883,986)",,"(1264,289)","(835,203)","(1355,133)","(412,122)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
378,"(1360,1013)","(884,986)",,"(1264,289)","(835,202)","(1355,133)","(412,122)","(1198,94)","(1357,69)","(668,64)","(1033,59)",,,,,,,,,,
379,"(1360,1013)","(884,986)",,"(1270,291)","(835,202)","(1354,133)","(412,122)","(1198,94)","(1356,69)","(668,63)","(1033,59)",,,,,,,,,,
380,"(1360,1013)","(885,983)",,"(1264,289)",,"(1355,133)","(412,122)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
381,"(1358,1011)","(885,984)",,"(1265,288)","(834,202)","(1354,133)","(412,122)","(1198,94)","(1357,69)","(668,63)",,,,,,,,,,,
382,,"(885,984)",,"(1271,291)","(834,203)","(1354,133)","(412,122)","(1198,94)","(1357,69)","(668,63)","(1033,59)",,,,,,,,,,
383,"(1359,1012)","(885,984)",,"(1270,292)","(834,202)","(1354,133)","(412,122)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
384,"(1358,1012)","(886,983)",,"(1272,291)",,"(1355,133)","(412,122)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
385,,"(884,982)",,"(1264,289)","(834,203)","(1354,133)","(412,122)","(1198,94)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
386,"(1359,1014)","(884,982)",,"(1264,289)","(834,203)","(1354,133)","(412,122)","(1198,95)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
387,"(1355,1012)","(886,982)",,"(1265,290)","(834,203)","(1354,133)","(415,121)","(1198,96)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
388,"(1354,1012)","(884,982)",,"(1265,290)","(834,203)","(1354,133)","(415,121)","(1198,96)","(1356,69)","(668,64)","(997,45)",,,,,,,,,,
389,"(1355,1012)","(886,979)",,"(1266,290)","(834,203)","(1355,133)","(412,122)","(1198,95)","(1356,70)","(668,64)","(997,44)",,,,,,,,,,
390,"(1359,1014)","(883,981)",,"(1266,289)","(835,203)","(1354,133)","(412,122)","(1198,95)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
391,"(1354,1012)","(892,981)",,"(1267,290)","(834,203)","(1354,133)","(412,122)","(1198,95)","(1356,69)","(668,64)","(1033,60)",,,,,,,,,,
392,"(1354,1012)","(890,979)",,"(1267,290)","(834,203)","(1354,133)","(412,122)","(1198,95)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
393,"(1354,1012)","(891,978)",,"(1267,290)","(834,203)","(1355,134)","(411,122)","(1198,95)","(1356,69)","(668,64)","(1045,58)",,,,,,,,,,
394,"(1353,1012)","(887,977)",,"(1267,289)","(834,202)","(1355,134)","(412,122)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
395,"(1354,1011)","(887,977)",,"(1268,290)","(835,203)","(1355,134)","(412,122)","(1198,95)","(1357,69)","(668,64)","(1034,59)",,,,,,,,,,
396,"(1354,1011)","(888,976)",,"(1268,290)","(834,202)","(1355,133)","(412,122)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
397,"(1354,1011)","(888,976)",,"(1267,290)",,"(1355,133)","(416,120)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
398,"(1354,1010)","(889,975)",,"(1267,290)",,"(1355,133)","(415,120)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
399,"(1354,1009)","(887,974)",,"(1267,290)","(834,202)","(1355,133)","(416,120)","(1198,94)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
400,"(1353,1010)","(888,974)",,"(1267,289)",,"(1355,133)","(415,120)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
401,"(1352,1009)","(889,975)",,"(1267,289)","(834,202)","(1354,133)","(415,121)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
402,"(1356,1009)","(889,974)",,"(1267,290)","(833,202)","(1354,133)","(415,120)","(1198,94)","(1355,69)","(667,63)",,,,,,,,"(1368,875)",,,
403,"(1352,1009)","(890,975)",,"(1267,290)","(834,203)","(1355,133)","(415,121)","(1198,95)","(1355,70)","(667,64)",,,,,,,,,,,
404,"(1352,1008)","(890,975)",,"(1267,290)","(834,203)","(1355,133)","(415,121)","(1198,95)","(1356,69)","(668,64)",,,,,,,,,,,
405,"(1352,1009)","(889,974)",,"(1268,290)","(834,202)","(1355,133)","(415,121)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
406,"(1352,1009)","(889,974)",,"(1268,290)","(833,203)","(1354,133)","(415,121)","(1198,95)","(1356,69)","(667,64)","(1033,60)",,,,,,,,,,
407,"(1352,1011)","(890,975)",,"(1269,290)","(835,203)","(1355,133)","(415,121)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
408,"(1352,1011)","(889,974)",,"(1268,290)","(834,202)","(1355,134)","(415,121)","(1198,95)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
409,"(1352,1009)","(891,974)",,"(1269,290)","(834,203)","(1355,133)","(415,121)","(1198,95)","(1357,70)","(668,64)",,,,,,,,,,,
410,"(1352,1009)","(891,974)",,"(1269,290)","(834,202)","(1355,133)","(415,121)","(1198,95)","(1357,70)","(668,64)","(1033,59)",,,,,,,,,,
411,"(1351,1009)","(891,973)",,"(1269,289)",,"(1355,133)","(415,121)","(1198,95)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
412,"(1351,1009)","(890,973)",,"(1269,289)",,"(1355,134)","(415,121)","(1198,95)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
413,"(1352,1009)","(890,971)",,"(1269,289)","(834,202)","(1354,133)","(415,121)","(1198,95)","(1356,70)","(668,64)",,,,,,,,,,,
414,"(1352,1009)","(890,971)",,"(1269,289)","(834,202)","(1355,133)","(415,121)","(1198,95)","(1356,69)","(668,64)",,,,,,,,,,,
415,"(1351,1009)","(892,970)",,"(1269,289)","(834,202)","(1355,133)","(415,120)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
416,"(1351,1009)","(891,968)",,"(1269,288)","(834,202)","(1355,133)","(415,120)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
417,"(1352,1009)","(890,966)",,"(1269,288)","(834,201)","(1355,133)","(415,120)","(1198,93)","(1356,69)","(668,63)","(1033,59)",,,,,,,,,,
418,"(1352,1009)","(892,966)",,"(1270,289)","(834,202)","(1354,133)","(415,120)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
419,"(1352,1009)","(893,964)",,"(1270,288)","(833,201)","(1355,133)","(415,120)","(1198,94)","(1356,69)","(668,63)",,,,,,,,,,,
420,"(1351,1009)","(892,963)",,"(1270,289)","(834,202)","(1355,133)","(415,121)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
421,"(1351,1009)","(890,963)",,"(1270,289)","(834,201)","(1355,133)","(415,120)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
422,"(1351,1009)","(890,963)",,"(1271,289)","(834,202)","(1354,133)","(415,121)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
423,"(1351,1009)","(890,961)",,"(1272,289)","(834,202)","(1355,133)","(412,122)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
424,"(1351,1009)","(891,962)",,"(1276,289)","(834,202)","(1354,133)","(415,121)","(1198,95)","(1356,69)","(668,64)",,,,,,,,,,,
425,"(1351,1009)","(893,961)",,"(1273,289)","(834,203)","(1354,133)","(415,121)","(1198,95)","(1357,69)","(668,64)","(1033,59)",,,,,,,,,,
426,"(1351,1009)","(893,960)",,"(1274,289)","(834,202)","(1355,133)","(415,121)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
427,"(1351,1008)","(894,961)",,"(1275,289)","(834,202)","(1354,133)","(415,121)","(1198,94)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
428,,"(894,960)",,"(1275,289)","(834,202)","(1354,133)","(415,121)","(1198,95)","(1357,69)","(668,64)","(1033,59)",,,,,,,,,,
429,"(1351,1008)","(894,959)",,"(1277,289)","(834,201)","(1355,133)","(412,121)","(1198,94)","(1356,69)","(669,64)",,,,,,,,,,,
430,"(1351,1008)","(895,959)",,"(1277,289)","(834,201)","(1355,133)","(412,121)","(1198,94)","(1356,69)","(669,64)",,,,,,,,,,,
431,"(1351,1008)","(895,957)",,"(1278,288)","(834,202)","(1355,133)","(412,121)","(1198,94)","(1357,69)","(669,64)",,,,,,,,,,,
432,"(1351,1008)","(895,957)",,"(1282,288)","(835,201)","(1355,133)","(412,121)","(1198,94)","(1357,69)","(669,64)",,,,,,,,,,,
433,"(1351,1008)","(894,955)",,"(1280,287)","(835,201)","(1355,133)","(412,121)","(1199,94)","(1356,69)","(669,64)","(1034,58)",,,,,,,,,,
434,"(1351,1008)","(895,953)",,"(1281,287)","(835,201)","(1355,133)","(412,121)","(1199,94)","(1356,69)","(669,64)",,,,,,,,,,,
435,"(1351,1008)","(899,954)",,"(1281,287)","(835,201)","(1354,133)","(416,120)","(1199,94)","(1357,69)","(669,63)","(1034,58)",,,,,,,,,,
436,"(1351,1009)","(894,952)",,"(1281,287)","(835,201)","(1354,133)","(416,120)","(1199,94)","(1357,69)","(669,64)","(1034,58)",,,,,,,"(1368,875)",,,"(1181,43)"
437,"(1351,1008)","(895,950)",,"(1281,287)","(835,201)","(1355,133)","(416,120)","(1199,93)","(1356,69)","(669,64)","(1019,44)",,,,,,,,,,
438,"(1351,1008)","(897,950)",,"(1281,287)","(834,202)","(1355,133)","(416,120)","(1199,94)","(1357,69)","(668,64)","(1018,44)",,,,,,,,,,"(1182,43)"
439,"(1350,1008)","(894,949)",,"(1281,287)","(834,202)","(1355,133)","(412,121)","(1199,95)","(1357,70)","(668,64)",,,,,,,,,,,
440,"(1350,1008)","(896,949)",,"(1281,287)","(834,202)","(1355,133)","(412,121)","(1199,95)","(1357,69)","(668,64)",,,,,,,,,,,
441,"(1351,1009)","(896,950)",,"(1281,287)","(835,202)","(1355,133)","(415,120)","(1199,94)","(1357,69)","(668,64)",,,,,,,,,,,
442,"(1350,1008)","(896,949)",,"(1281,287)","(834,202)","(1355,133)","(416,120)","(1198,94)","(1357,69)","(668,64)","(1018,44)",,,,,,,,,,
443,,"(895,949)",,"(1281,288)","(834,202)","(1354,133)","(412,121)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
444,"(1350,1009)","(897,947)",,"(1282,288)","(834,202)","(1354,133)","(412,121)","(1198,95)","(1357,69)","(668,64)",,,,,,,,,,,
445,,"(897,948)",,"(1282,287)","(834,202)","(1355,133)","(412,122)","(1198,94)","(1357,69)","(669,64)",,,,,,,,,,,
446,,"(897,948)",,"(1282,287)","(834,202)","(1355,133)","(412,122)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
447,,"(896,948)",,"(1282,287)","(835,202)","(1355,133)","(416,121)","(1198,94)","(1357,69)","(669,64)",,,,,,,,,,,
448,"(1350,1009)","(898,947)",,"(1283,287)","(835,202)","(1355,133)","(413,122)","(1198,94)","(1357,69)","(669,64)",,,,,,,,,,,
449,"(1350,1010)","(898,947)",,"(1286,286)","(835,202)","(1355,133)","(413,121)","(1200,94)","(1357,69)","(669,63)","(1035,58)",,,,,,,,,,
450,"(1351,1009)","(897,947)",,"(1286,286)","(835,202)","(1355,133)","(413,121)","(1199,94)","(1357,69)","(669,64)","(1034,58)",,,,,,,,,,
451,"(1351,1009)","(898,946)",,"(1286,286)","(835,202)","(1355,133)","(416,120)","(1199,94)","(1358,69)","(669,64)","(1034,58)",,,,,,,,,,
452,"(1351,1009)","(898,946)",,"(1285,285)","(836,202)","(1355,133)","(416,120)","(1199,94)","(1358,69)","(669,64)","(1034,58)",,,,,,,,,,
453,"(1351,1008)","(898,946)",,"(1284,286)","(835,201)","(1355,132)","(416,120)","(1199,94)","(1357,69)","(669,64)","(1034,58)",,,,,,,,,,
454,"(1351,1008)","(899,945)",,"(1285,286)","(835,202)","(1355,133)","(416,120)","(1199,94)","(1357,69)","(668,64)","(1034,58)",,,,,,,,,,
455,"(1356,1013)","(898,946)",,"(1282,285)","(835,202)","(1354,133)","(412,121)","(1199,94)","(1357,69)","(669,64)","(1033,58)",,,,,,,,,,
456,,"(899,946)",,"(1284,285)","(835,202)","(1355,133)","(412,121)","(1199,93)","(1357,69)","(668,63)","(1034,58)",,,,,,,,,,
457,,"(898,947)",,"(1282,285)","(835,201)","(1355,133)","(412,121)","(1199,94)","(1357,69)","(669,64)","(1034,58)",,,,,,,,,,
458,"(1355,1013)","(898,948)",,"(1285,285)","(835,201)","(1355,132)","(412,121)","(1199,94)","(1357,69)","(669,63)","(1034,58)",,,,,,,,,"(45,819)",
459,,"(899,947)",,"(1282,284)","(835,203)","(1355,133)","(416,120)","(1198,94)","(1357,69)","(669,64)","(1034,59)",,,,,,,,,,
460,"(1354,1009)","(898,948)",,"(1282,285)","(835,202)","(1355,133)","(416,120)","(1199,94)","(1357,69)","(669,64)","(1034,59)",,,,,,,,,"(45,820)",
461,"(1355,1013)","(899,948)",,"(1285,284)","(835,203)","(1355,133)","(412,121)","(1197,90)","(1357,69)","(669,64)","(1033,58)",,,,,,,,"(1003,44)","(45,820)",
462,"(1355,1013)","(899,949)",,"(1283,284)","(836,202)","(1355,133)","(412,121)","(1199,94)","(1357,69)","(668,63)","(1034,58)",,,,,,,,,,
463,"(1355,1013)","(899,949)",,"(1282,285)","(835,203)","(1355,133)","(412,121)","(1198,95)","(1357,69)","(669,64)","(1034,58)",,,,,,,,,"(45,820)",
464,"(1351,1010)","(899,949)",,"(1282,285)","(835,202)","(1355,133)","(412,121)","(1198,95)","(1357,69)","(668,64)","(1034,59)",,,,,,,,"(1003,44)",,
465,"(1355,1013)","(899,949)",,"(1282,285)","(835,202)","(1355,133)","(412,121)","(1198,94)","(1357,69)","(668,64)","(1034,58)",,,,,,,,,,
466,"(1351,1012)","(900,949)",,"(1286,286)","(836,202)","(1355,133)","(416,120)","(1197,90)","(1357,69)","(668,64)","(1034,58)",,,,,,,,,"(45,819)",
467,,"(899,948)",,"(1283,285)","(835,202)","(1355,133)","(416,120)","(1198,94)","(1357,69)","(669,64)","(1034,58)",,,,,,,,,,
468,,"(900,946)",,"(1283,283)","(836,202)","(1355,132)","(416,120)","(1198,94)","(1357,69)","(669,63)","(1034,58)",,,,,,,,,,
469,,"(900,946)",,"(1283,284)","(835,202)","(1355,133)","(412,121)","(1198,94)","(1357,69)","(668,64)","(1034,58)",,,,,,,,,,
470,"(1350,1010)","(900,946)",,"(1283,284)","(832,199)","(1355,133)","(415,120)","(1197,90)","(1357,69)","(668,63)","(1034,58)",,,,,,,,,"(45,819)",
471,"(1350,1010)","(901,946)",,"(1286,285)","(833,199)","(1355,132)","(412,121)","(1198,94)","(1357,69)","(668,63)","(1034,58)",,,,,,,,,,
472,,"(901,946)",,"(1286,283)","(836,202)","(1355,133)","(415,120)","(1199,94)","(1357,69)","(669,64)","(1034,58)",,,,,,,,,,
473,,"(901,946)",,"(1286,283)","(835,202)","(1354,133)","(412,121)","(1198,94)","(1356,69)","(668,63)","(1033,58)",,,,"(346,51)",,,,,,
474,"(1350,1010)","(900,946)",,"(1286,283)","(836,202)","(1355,133)","(415,120)","(1198,94)","(1357,69)","(668,64)","(1034,58)",,,,,,,,,,
475,"(1349,1009)","(900,947)",,"(1285,283)","(835,202)","(1354,133)","(415,120)","(1198,94)","(1356,69)","(668,64)","(1033,58)",,,,,,,,,"(45,820)",
476,"(1349,1009)","(903,947)",,"(1286,286)","(835,203)",,"(414,121)","(1198,95)","(1356,69)","(669,64)","(1033,60)",,,,,,,,,,
477,"(1348,1010)","(903,947)",,"(1286,285)","(835,202)",,"(414,120)","(1198,95)","(1356,69)","(669,64)","(1033,59)",,,,,,,,,,
478,"(1349,1010)","(907,947)",,"(1285,286)","(835,203)",,"(414,121)","(1198,95)","(1356,69)","(669,65)",,,,,,,,,,,
479,"(1349,1010)","(904,948)",,"(1283,283)","(835,203)",,"(415,120)","(1198,95)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
480,"(1349,1009)","(905,949)",,"(1287,285)","(835,203)",,"(414,121)","(1198,95)","(1356,69)","(669,64)","(1033,60)",,,,,,,,,,
481,"(1348,1009)","(907,949)",,"(1286,285)","(836,203)",,"(414,121)","(1198,95)","(1356,69)","(669,64)","(1033,60)",,,,,,,,,,
482,,"(907,948)",,"(1287,285)","(835,203)",,"(414,121)","(1198,95)","(1356,69)","(668,64)","(1033,60)",,,,,,,,,,
483,"(1348,1010)","(907,949)",,"(1286,285)","(836,203)",,"(415,121)","(1198,95)","(1356,69)","(668,64)","(1034,60)",,,,,,,,,,
484,"(1349,1010)","(909,948)",,"(1286,284)","(836,203)",,"(416,121)","(1198,95)","(1357,69)","(668,64)","(1034,60)",,,,,,,,,,
485,"(1346,1009)","(910,946)",,"(1285,282)","(836,203)",,"(415,121)","(1198,94)","(1357,69)","(668,64)","(1033,60)",,,,,,,,,,
486,"(1347,1009)","(911,947)",,"(1286,283)","(833,201)",,"(415,121)","(1198,95)","(1356,69)","(668,64)","(1034,60)",,,,,,,,,,
487,"(1347,1010)","(908,948)",,"(1287,283)","(836,202)",,"(415,120)","(1198,94)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
488,"(1347,1010)","(908,948)",,"(1287,284)","(833,201)",,"(415,121)","(1198,95)","(1357,69)","(668,64)","(1033,59)",,,,,,,,,,
489,"(1347,1009)","(909,948)",,"(1291,282)","(833,200)",,"(415,120)","(1198,94)","(1356,69)","(668,63)","(1033,60)",,,,,,,,,,
490,,"(908,948)",,"(1288,284)","(833,201)",,"(415,120)","(1198,94)","(1357,69)","(669,64)","(1034,60)",,,,,,,,,,
491,"(1347,1009)","(908,948)",,"(1289,284)","(837,202)",,"(415,120)","(1198,94)","(1357,69)","(669,63)","(1033,59)",,,,,,,,,,
492,"(1344,1009)","(911,949)",,"(1289,284)","(837,203)",,"(415,120)","(1198,94)","(1357,69)","(668,64)",,,,,,,,,,,
493,"(1346,1009)","(907,949)",,"(1289,284)","(833,201)",,"(412,121)","(1198,94)","(1356,69)","(668,64)","(1033,60)",,,,,,,,,,
494,"(1346,1009)","(907,947)",,"(1289,285)","(833,201)",,"(415,121)","(1198,95)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
495,"(1344,1009)","(907,947)",,"(1293,285)","(833,201)",,"(415,121)","(1198,95)","(1356,69)","(668,64)","(1033,61)",,,,,,,,,,
496,"(1344,1009)","(907,950)",,"(1289,285)","(837,203)",,"(412,121)","(1198,95)","(1356,70)","(668,65)","(1033,61)",,,,,,,,,,
497,"(1344,1009)","(908,949)",,"(1291,285)","(837,203)",,"(412,121)","(1198,95)","(1356,70)","(668,64)","(1034,59)",,,,,,,,,,
498,"(1344,1009)","(908,949)",,"(1292,287)","(837,203)",,"(412,121)","(1198,95)","(1356,69)","(669,64)","(1034,60)",,,,,,,,,,
499,"(1344,1009)","(908,948)",,"(1292,287)","(837,203)",,"(412,122)","(1198,95)","(1356,70)","(669,64)","(1034,61)",,,,,,,,,,
500,"(1346,1009)","(908,948)",,"(1292,287)","(833,201)",,"(412,122)","(1198,95)","(1356,69)","(668,64)",,,,,,,,,,,
501,"(1346,1009)","(908,948)",,"(1293,287)","(833,201)",,"(412,122)","(1198,96)","(1356,70)","(668,64)",,,,,,,,,"(997,44)",,
502,,"(909,948)",,"(1296,288)","(834,202)",,"(412,123)","(1198,95)","(1356,70)","(668,65)",,,,,,,,,,,
503,,"(908,948)",,"(1293,287)","(834,201)",,"(412,122)","(1198,95)","(1356,70)","(668,64)",,,,,,,,,,,
504,"(1346,1009)","(914,946)",,"(1295,288)","(834,202)",,"(412,122)","(1198,95)","(1357,70)","(668,64)",,,,,,,,,,,
505,"(1346,1009)","(913,945)",,"(1295,288)","(834,202)",,"(412,120)","(1198,94)","(1356,69)","(668,64)",,,,,,,,,,,
506,"(1346,1009)","(913,945)",,"(1297,288)","(834,201)",,"(415,120)","(1198,95)","(1357,69)","(669,64)",,,,,,,,,,,
507,"(1346,1009)","(913,946)",,"(1298,288)","(834,201)",,"(414,121)","(1198,95)","(1357,69)","(669,64)",,,,,,,,,,,
508,"(1346,1009)","(913,947)",,"(1303,289)","(834,202)",,"(413,121)","(1199,96)","(1356,70)","(669,65)",,,,,,,,,,,
509,"(1346,1009)","(913,946)",,"(1312,284)","(834,202)",,"(415,121)","(1198,95)","(1356,69)","(669,64)",,,,,,,,,,,
510,"(1346,1009)","(909,946)",,"(1301,288)","(834,202)",,"(416,121)","(1198,95)","(1356,69)","(669,64)",,,,,,,,,,,
511,"(1344,1009)","(913,945)",,"(1304,287)","(834,202)",,"(412,121)","(1198,96)","(1356,70)","(669,64)",,,,,,,,,,,
512,"(1346,1009)","(909,946)",,"(1302,287)","(834,202)",,"(412,122)","(1198,96)","(1356,69)","(669,64)","(1034,59)",,,,,,,,,,
513,"(1345,1010)","(909,946)",,"(1302,287)","(834,202)",,"(412,123)","(1198,96)","(1356,69)","(668,64)",,,,,,,,,,,
514,"(1342,1010)","(917,946)",,"(1303,286)","(834,202)",,"(412,123)","(1198,96)","(1356,69)","(668,65)",,,,,,,,,"(1011,45)",,
515,"(1344,1010)","(914,946)",,"(1303,286)","(834,202)",,"(413,123)","(1198,96)","(1356,70)","(668,65)",,,,,,,,,,,
516,"(1340,1011)","(909,946)",,"(1308,284)","(833,202)",,"(412,122)","(1198,96)","(1356,70)","(669,65)","(1033,59)",,,,,,,,,,
517,"(1340,1011)","(910,946)",,"(1309,284)","(833,202)",,"(415,121)","(1198,96)","(1356,69)","(669,64)","(1033,59)",,,,,,,,,,
518,"(1340,1011)","(910,946)",,"(1308,285)","(833,202)",,"(412,122)","(1198,95)","(1356,70)","(668,65)","(1033,60)",,,,,,,,"(1002,45)",,
519,"(1339,1011)","(916,945)",,"(1308,284)","(833,202)",,"(412,122)","(1198,96)","(1356,70)","(668,64)","(1033,59)",,,,,,,,,,
520,"(1339,1011)","(918,947)",,"(1308,286)","(833,202)",,"(415,121)","(1198,96)","(1356,70)","(669,64)",,,,,,,,,,,
521,"(1338,1011)","(917,947)",,"(1308,285)","(833,202)",,"(412,122)","(1198,95)","(1356,69)","(668,64)",,,,,,,,,,,
522,"(1339,1011)","(916,946)",,"(1309,286)","(833,202)",,"(412,122)","(1198,96)","(1356,70)","(669,64)",,,,,,,,,,,
523,"(1339,1011)","(916,947)","(1366,1014)","(1308,286)","(834,202)",,"(416,121)","(1198,94)","(1356,69)","(669,64)",,,,,,,,,,,
524,"(1338,1011)","(918,945)",,"(1309,285)","(834,202)","(1354,134)","(412,121)","(1198,96)","(1357,69)","(669,64)",,,,,,,,,,,
525,"(1338,1011)","(921,945)",,"(1310,285)","(837,203)","(1354,134)","(412,122)","(1198,96)","(1356,69)","(668,64)","(1033,59)",,,,,,,,,,
526,"(1338,1011)","(919,945)",,"(1309,284)","(833,202)","(1354,134)","(413,121)","(1198,96)","(1356,69)","(669,64)",,,,,,,,,,,
527,"(1338,1011)","(920,945)",,"(1308,285)","(833,201)","(1355,133)","(412,121)","(1198,95)","(1356,69)","(669,64)",,,,,,,,,,,
528,"(1337,1011)","(920,945)",,"(1310,285)","(838,203)","(1355,133)","(416,121)","(1199,95)","(1357,69)","(669,64)",,,,,,,,,,,
